LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
21164,1.647e+09,2,0,0,0,0
21213,1.647e+09,2,0,0,0,0
21258,1.647e+09,2,0,0,0,0
21303,1.647e+09,2,0,0,0,0
21347,1.647e+09,2,0,0,0,0
21392,1.647e+09,2,0,0,0,0
21437,1.647e+09,2,0,0,0,0
21486,1.647e+09,2,0,0,0,0
21531,1.647e+09,2,0,0,0,0
21576,1.6471e+09,2,0,0,0,0
21622,1.6471e+09,2,0,0,0,0
21666,1.6471e+09,2,0,0,0,0
21712,1.6471e+09,2,0,0,0,0
21756,1.6471e+09,2,0,0,0,0
21802,1.6471e+09,2,0,0,0,0
21846,1.6471e+09,2,0,0,0,0
21891,1.6471e+09,2,0,0,0,0
21940,1.6471e+09,2,0,0,0,0
21986,1.6472e+09,2,0,0,0,0
22026,1.6472e+09,2,0,0,0,0
22072,1.6472e+09,2,0,0,0,0
22115,1.6472e+09,2,0,0,0,0
22157,1.6472e+09,2,0,0,0,0
22200,1.6472e+09,2,0,0,0,0
22244,1.6472e+09,2,0,0,0,0
22287,1.6472e+09,2,0,0,0,0
22330,1.6472e+09,2,0,0,0,0
22378,1.6473e+09,2,0,0,0,0
22421,1.6473e+09,2,0,0,0,0
22463,1.6473e+09,2,0,0,0,0
22507,1.6473e+09,2,0,0,0,0
22553,1.6473e+09,2,0,0,0,0
22595,1.6473e+09,2,0,0,0,0
22638,1.6473e+09,2,0,0,0,0
22680,1.6473e+09,2,0,0,0,0
22724,1.6473e+09,2,0,0,0,0
22767,1.6473e+09,2,0,0,0,0
22813,1.6474e+09,2,0,0,0,0
22858,1.6474e+09,2,0,0,0,0
22903,1.6474e+09,2,0,0,0,0
22951,1.6474e+09,2,0,0,0,0
22995,1.6474e+09,2,0,0,0,0
23040,1.6474e+09,2,0,0,0,0
23086,1.6474e+09,2,0,0,0,0
23131,1.6474e+09,2,0,0,0,0
23176,1.6474e+09,2,0,0,0,0
23224,1.6475e+09,2,0,0,0,0
23269,1.6475e+09,2,0,0,0,0
23314,1.6475e+09,2,0,0,0,0
23359,1.6475e+09,2,0,0,0,0
23407,1.6475e+09,2,0,0,0,0
23448,1.6475e+09,2,0,0,0,0
23493,1.6475e+09,2,0,0,0,0
23537,1.6475e+09,2,0,0,0,0
23584,1.6475e+09,2,0,0,0,0
23631,1.6475e+09,2,0,0,0,0
23673,1.6476e+09,2,0,0,0,0
23718,1.6476e+09,2,0,0,0,0
23762,1.6476e+09,2,0,0,0,0
23807,1.6476e+09,2,0,0,0,0
23852,1.6476e+09,2,0,0,0,0
23897,1.6476e+09,2,0,0,0,0
23941,1.6476e+09,2,0,0,0,0
23987,1.6476e+09,2,0,0,0,0
24033,1.6476e+09,2,0,0,0,0
24077,1.6477e+09,2,0,0,0,0
24126,1.6477e+09,2,0,0,0,0
24170,1.6477e+09,2,0,0,0,0
24216,1.6477e+09,2,0,0,0,0
24261,1.6477e+09,2,0,0,0,0
24305,1.6477e+09,2,0,0,0,0
24353,1.6477e+09,2,0,0,0,0
24398,1.6477e+09,2,0,0,0,0
24444,1.6477e+09,2,0,0,0,0
24493,1.6477e+09,2,0,0,0,0
24539,1.6478e+09,2,0,0,0,0
24583,1.6478e+09,2,0,0,0,0
24625,1.6478e+09,2,0,0,0,0
24669,1.6478e+09,2,0,0,0,0
24712,1.6478e+09,2,0,0,0,0
24754,1.6478e+09,2,0,0,0,0
24798,1.6478e+09,2,0,0,0,0
24840,1.6478e+09,2,0,0,0,0
24883,1.6478e+09,2,0,0,0,0
24925,1.6479e+09,2,0,0,0,0
24971,1.6479e+09,2,0,0,0,0
25018,1.6479e+09,2,0,0,0,0
25061,1.6479e+09,2,0,0,0,0
25104,1.6479e+09,2,0,0,0,0
25146,1.6479e+09,2,0,0,0,0
25189,1.6479e+09,2,0,0,0,0
25231,1.6479e+09,2,0,0,0,0
25275,1.6479e+09,2,0,0,0,0
25318,1.6479e+09,2,0,0,0,0
25361,1.648e+09,2,0,0,0,0
25406,1.648e+09,2,0,0,0,0
25449,1.648e+09,2,0,0,0,0
25493,1.648e+09,2,0,0,0,0
25538,1.648e+09,2,0,0,0,0
25582,1.648e+09,2,0,0,0,0
25628,1.648e+09,2,0,0,0,0
25673,1.648e+09,2,0,0,0,0
25717,1.648e+09,2,0,0,0,0
25762,1.648e+09,2,0,0,0,0
25807,1.6481e+09,2,0,0,0,0
25852,1.6481e+09,2,0,0,0,0
25901,1.6481e+09,2,0,0,0,0
25946,1.6481e+09,2,0,0,0,0
25991,1.6481e+09,2,0,0,0,0
26036,1.6481e+09,2,0,0,0,0
26081,1.6481e+09,2,0,0,0,0
26125,1.6481e+09,2,0,0,0,0
26170,1.6481e+09,2,0,0,0,0
26213,1.6482e+09,2,0,0,0,0
26258,1.6482e+09,2,0,0,0,0
26304,1.6482e+09,2,0,0,0,0
26353,1.6482e+09,2,0,0,0,0
26397,1.6482e+09,2,0,0,0,0
26442,1.6482e+09,2,0,0,0,0
26487,1.6482e+09,2,0,0,0,0
26531,1.6482e+09,2,0,0,0,0
26578,1.6482e+09,2,0,0,0,0
26622,1.6483e+09,2,0,0,0,0
26667,1.6483e+09,2,0,0,0,0
26711,1.6483e+09,2,0,0,0,0
26758,1.6483e+09,2,0,0,0,0
26806,1.6483e+09,2,0,0,0,0
26852,1.6483e+09,2,0,0,0,0
26897,1.6483e+09,2,0,0,0,0
26941,1.6483e+09,2,0,0,0,0
26986,1.6483e+09,2,0,0,0,0
27030,1.6483e+09,2,0,0,0,0
27077,1.6484e+09,2,0,0,0,0
27117,1.6484e+09,2,0,0,0,0
27159,1.6484e+09,2,0,0,0,0
27202,1.6484e+09,2,0,0,0,0
27249,1.6484e+09,2,0,0,0,0
27292,1.6484e+09,2,0,0,0,0
27335,1.6484e+09,2,0,0,0,0
27381,1.6484e+09,2,0,0,0,0
27424,1.6484e+09,2,0,0,0,0
27466,1.6485e+09,2,0,0,0,0
27509,1.6485e+09,2,0,0,0,0
27552,1.6485e+09,2,0,0,0,0
27594,1.6485e+09,2,0,0,0,0
27641,1.6485e+09,2,0,0,0,0
27685,1.6485e+09,2,0,0,0,0
27728,1.6485e+09,2,0,0,0,0
27774,1.6485e+09,2,0,0,0,0
27822,1.6485e+09,2,0,0,0,0
27860,1.6486e+09,2,0,0,0,0
27904,1.6486e+09,2,0,0,0,0
27948,1.6486e+09,2,0,0,0,0
27992,1.6486e+09,2,0,0,0,0
28036,1.6486e+09,2,0,0,0,0
28086,1.6486e+09,2,0,0,0,0
28130,1.6486e+09,2,0,0,0,0
28176,1.6486e+09,2,0,0,0,0
28221,1.6486e+09,2,0,0,0,0
28265,1.6487e+09,2,0,0,0,0
28310,1.6487e+09,2,0,0,0,0
28354,1.6487e+09,2,0,0,0,0
28399,1.6487e+09,2,0,0,0,0
28445,1.6487e+09,2,0,0,0,0
28491,1.6487e+09,2,0,0,0,0
28539,1.6487e+09,2,0,0,0,0
28585,1.6487e+09,2,0,0,0,0
28636,1.6487e+09,2,0,0,0,0
28678,1.6488e+09,2,0,0,0,0
28722,1.6488e+09,2,0,0,0,0
28768,1.6488e+09,2,0,0,0,0
28814,1.6488e+09,2,0,0,0,0
28858,1.6488e+09,2,0,0,0,0
28904,1.6488e+09,2,0,0,0,0
28956,1.6488e+09,2,0,0,0,0
29001,1.6488e+09,2,0,0,0,0
29046,1.6488e+09,2,0,0,0,0
29090,1.6489e+09,2,0,0,0,0
29135,1.6489e+09,2,0,0,0,0
29179,1.6489e+09,2,0,0,0,0
29224,1.6489e+09,2,0,0,0,0
29269,1.6489e+09,2,0,0,0,0
29314,1.6489e+09,2,0,0,0,0
29361,1.6489e+09,2,0,0,0,0
29409,1.6489e+09,2,0,0,0,0
29455,1.6489e+09,2,0,0,0,0
29500,1.6489e+09,2,0,0,0,0
29542,1.649e+09,2,0,0,0,0
29584,1.649e+09,2,0,0,0,0
29626,1.649e+09,2,0,0,0,0
29669,1.649e+09,2,0,0,0,0
29711,1.649e+09,2,0,0,0,0
29755,1.649e+09,2,0,0,0,0
29798,1.649e+09,2,0,0,0,0
29845,1.649e+09,2,0,0,0,0
29888,1.649e+09,2,0,0,0,0
29930,1.6491e+09,2,0,0,0,0
29973,1.6491e+09,2,0,0,0,0
30017,1.6491e+09,2,0,0,0,0
30060,1.6491e+09,2,0,0,0,0
30102,1.6491e+09,2,0,0,0,0
30145,1.6491e+09,2,0,0,0,0
30188,1.6491e+09,2,0,0,0,0
30230,1.6491e+09,2,0,0,0,0
30277,1.6491e+09,2,0,0,0,0
30321,1.6492e+09,2,0,0,0,0
30368,1.6492e+09,2,0,0,0,0
30407,1.6492e+09,2,0,0,0,0
30451,1.6492e+09,2,0,0,0,0
30497,1.6492e+09,2,0,0,0,0
30542,1.6492e+09,2,0,0,0,0
30586,1.6492e+09,2,0,0,0,0
30631,1.6492e+09,2,0,0,0,0
30677,1.6492e+09,2,0,0,0,0
30726,1.6493e+09,2,0,0,0,0
30772,1.6493e+09,2,0,0,0,0
30817,1.6493e+09,2,0,0,0,0
30862,1.6493e+09,2,0,0,0,0
30906,1.6493e+09,2,0,0,0,0
30951,1.6493e+09,2,0,0,0,0
30995,1.6493e+09,2,0,0,0,0
31040,1.6493e+09,2,0,0,0,0
31084,1.6493e+09,2,0,0,0,0
31129,1.6493e+09,2,0,0,0,0
