LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
3397,1.6427e+09,0,0.018562,0.017821,0.027207,0
3441,1.6427e+09,0,0.018077,0.018187,0.025904,0
3486,1.6427e+09,0,0.018852,0.018745,0.02659,0
3531,1.6427e+09,0,0.01894,0.01821,0.027354,0
3578,1.6428e+09,0,0.019348,0.018175,0.027104,0
3620,1.6428e+09,0,0.018702,0.020726,0.02604,0
3664,1.6428e+09,0,0.018196,0.02049,0.026565,0
3710,1.6428e+09,0,0.017819,0.020402,0.028301,0
3755,1.6428e+09,0,0.018804,0.02027,0.027265,0
3803,1.6428e+09,0,0.01826,0.020789,0.026367,0
3848,1.6428e+09,0,0.018665,0.019782,0.025488,0
3892,1.6428e+09,0,0.018253,0.019789,0.027792,0
3937,1.6428e+09,0,0.017933,0.020518,0.028125,0
3982,1.6429e+09,0,0.018116,0.020227,0.027112,0
4026,1.6429e+09,0,0.01823,0.020208,0.027154,0
4071,1.6429e+09,0,0.019534,0.019807,0.02718,0
4115,1.6429e+09,0,0.019203,0.019499,0.026897,0
4160,1.6429e+09,0,0.021091,0.019472,0.02603,0
4205,1.6429e+09,0,0.020444,0.019699,0.026097,0
4254,1.6429e+09,0,0.019838,0.019539,0.028374,0
4299,1.6429e+09,0,0.019971,0.019038,0.028446,0
4343,1.6429e+09,0,0.019754,0.018114,0.027514,0
4386,1.6429e+09,0,0.020235,0.017913,0.027136,0
4428,1.643e+09,0,0.019557,0.017822,0.026084,0
4471,1.643e+09,0,0.019346,0.017825,0.026811,0
4515,1.643e+09,0,0.018714,0.018656,0.027051,0
4557,1.643e+09,0,0.018055,0.019415,0.028086,0
4600,1.643e+09,0,0.018374,0.019805,0.028826,0
4642,1.643e+09,0,0.018086,0.020073,0.027891,0
4691,1.643e+09,0,0.017741,0.019716,0.028715,0
4734,1.643e+09,0,0.017514,0.019883,0.030537,0
4777,1.643e+09,0,0.017891,0.019911,0.030012,0
4820,1.6431e+09,0,0.018459,0.019922,0.029499,0
4862,1.6431e+09,0,0.019632,0.019237,0.027953,0
4905,1.6431e+09,0,0.019651,0.018507,0.028375,0
4948,1.6431e+09,0,0.019271,0.018644,0.027888,0
4991,1.6431e+09,0,0.019285,0.018481,0.027506,0
5034,1.6431e+09,0,0.018418,0.019872,0.027307,0
5077,1.6431e+09,0,0.018523,0.019204,0.026797,0
5124,1.6431e+09,0,0.017941,0.018417,0.027899,0
5167,1.6431e+09,0,0.018983,0.018339,0.028867,0
5210,1.6431e+09,0,0.018274,0.018322,0.031365,0
5250,1.6432e+09,0,0.017916,0.018184,0.029917,0
5294,1.6432e+09,0,0.017979,0.018286,0.029601,0
5339,1.6432e+09,0,0.018301,0.018484,0.028867,0
5383,1.6432e+09,0,0.018348,0.018084,0.029507,0
5428,1.6432e+09,0,0.019158,0.019544,0.028717,0
5472,1.6432e+09,0,0.019183,0.019713,0.031789,0
5517,1.6432e+09,0,0.019824,0.021113,0.031237,0
5566,1.6432e+09,0,0.019396,0.020903,0.030132,0
5611,1.6432e+09,0,0.019146,0.020464,0.029733,0
5655,1.6432e+09,0,0.018884,0.020106,0.029394,0
5700,1.6433e+09,0,0.018726,0.019203,0.028677,0
5745,1.6433e+09,0,0.018564,0.020258,0.029323,0
5789,1.6433e+09,0,0.017696,0.019589,0.029277,0
5837,1.6433e+09,0,0.018137,0.019633,0.028758,0
5882,1.6433e+09,0,0.019098,0.019617,0.028709,0
5927,1.6433e+09,0,0.018802,0.021449,0.02863,0
5971,1.6433e+09,0,0.023945,0.032269,0.031627,0
6021,1.6433e+09,0,0.026103,0.038663,0.032882,0
6065,1.6433e+09,0,0.038252,0.062468,0.047383,0
6108,1.6434e+09,0,0.066161,0.11723,0.072438,0
6152,1.6434e+09,0,0.087308,0.17988,0.10643,0
6197,1.6434e+09,0,0.11548,0.20242,0.11218,0
6244,1.6434e+09,0,0.16262,0.23242,0.12887,0
6289,1.6434e+09,0,0.17711,0.28869,0.13725,0
6333,1.6434e+09,0,0.17041,0.3489,0.14761,0
6378,1.6434e+09,0,0.16378,0.37567,0.17865,0
6425,1.6434e+09,0,0.15691,0.4071,0.2641,0
6472,1.6434e+09,0,0.16035,0.43073,0.31351,0
6516,1.6434e+09,0,0.16367,0.42651,0.30694,0
6560,1.6435e+09,0,0.19844,0.40522,0.28896,0
6608,1.6435e+09,0,0.20445,0.4001,0.27241,0
6652,1.6435e+09,0,0.20116,0.40147,0.26301,0
6697,1.6435e+09,0,0.23144,0.39244,0.25462,0
6742,1.6435e+09,0,0.25276,0.37943,0.25078,0
6787,1.6435e+09,0,0.24794,0.36844,0.24769,0
6832,1.6435e+09,0,0.24433,0.3499,0.24259,0
6880,1.6435e+09,0,0.24171,0.33209,0.24393,0
6927,1.6435e+09,0,0.22796,0.31228,0.24277,0
6970,1.6436e+09,0,0.2277,0.29916,0.23385,0
7012,1.6436e+09,0,0.2292,0.30133,0.22749,0
7060,1.6436e+09,0,0.24218,0.28833,0.23946,0
7103,1.6436e+09,0,0.23968,0.27925,0.2316,0
7145,1.6436e+09,0,0.23743,0.26618,0.25199,0
7189,1.6436e+09,0,0.22907,0.25622,0.286,0
7232,1.6436e+09,0,0.22052,0.24582,0.2758,0
7278,1.6436e+09,0,0.20738,0.27643,0.27763,0
7321,1.6436e+09,0,0.2054,0.32891,0.31752,0
7364,1.6437e+09,0,0.20776,0.33042,0.30288,0
7409,1.6437e+09,0,0.22414,0.35349,0.30743,0
7451,1.6437e+09,0,0.24517,0.38705,0.30488,0
7491,1.6437e+09,0,0.25837,0.39863,0.2872,0
7533,1.6437e+09,0,0.2574,0.41357,0.30693,0
7577,1.6437e+09,0,0.2736,0.41852,0.30378,0
7620,1.6437e+09,0,0.28208,0.43257,0.34524,0
7663,1.6437e+09,0,0.33715,0.50033,0.3401,0
7715,1.6437e+09,0,0.40008,0.50235,0.40846,0
7761,1.6438e+09,0,0.41168,0.52478,0.47622,0
7803,1.6438e+09,0,0.42119,0.6302,0.46746,0
7849,1.6438e+09,0,0.45609,0.63308,0.51918,0
7896,1.6438e+09,0,0.50824,0.63915,0.52134,0
7941,1.6438e+09,0,0.5322,0.67408,0.60178,0
7985,1.6438e+09,0,0.55198,0.7412,0.573,0
8030,1.6438e+09,0,0.59825,0.75551,0.6112,0
8074,1.6438e+09,0,0.65982,0.7677,0.60375,0
8119,1.6438e+09,0,0.69284,0.77458,0.70018,0
8169,1.6438e+09,0,0.67903,0.77797,0.73184,0
8213,1.6439e+09,0,0.65688,0.75271,0.79985,0
8259,1.6439e+09,0,0.62431,0.71113,0.82582,0
8303,1.6439e+09,0,0.62191,0.71839,0.8779,0
8349,1.6439e+09,0,0.63019,0.76853,0.93842,0
8393,1.6439e+09,0,0.61422,0.74551,0.97435,0
8438,1.6439e+09,0,0.62417,0.72449,0.96414,0
8483,1.6439e+09,0,0.60753,0.72332,0.9549,0
8528,1.6439e+09,0,0.6093,0.7339,0.99257,0
8573,1.6439e+09,0,0.58398,0.69946,0.98837,0
8621,1.6439e+09,0,0.60186,0.68879,0.99338,0
8665,1.644e+09,0,0.57784,0.67131,0.96738,0
8706,1.644e+09,0,0.55962,0.64233,0.9518,0
8751,1.644e+09,0,0.54359,0.61795,0.9322,0
8797,1.644e+09,0,0.5643,0.60111,0.94404,0
8838,1.644e+09,0,0.5885,0.61077,0.92671,0
8884,1.644e+09,0,0.59986,0.57795,0.89473,0
8928,1.644e+09,0,0.63516,0.57332,0.86139,0
8972,1.644e+09,0,0.63754,0.54757,0.8585,0
9018,1.644e+09,0,0.65006,0.59864,0.85789,0
9066,1.644e+09,0,0.6281,0.61594,0.85132,0
9112,1.6441e+09,0,0.66899,0.64543,0.82854,0
9156,1.6441e+09,0,0.69606,0.65104,0.8083,0
9201,1.6441e+09,0,0.75266,0.72631,0.77163,0
9245,1.6441e+09,0,0.77672,0.7417,0.7909,0
9290,1.6441e+09,0,0.86302,0.775,0.76097,0
9335,1.6441e+09,0,0.94248,0.76231,0.72422,0
9379,1.6441e+09,0,1.0101,0.73076,0.71278,0
9424,1.6441e+09,0,1.0941,0.71569,0.68633,0
9469,1.6441e+09,0,1.1144,0.69928,0.6818,0
9518,1.6442e+09,0,1.1918,0.70738,0.67668,0
9562,1.6442e+09,0,1.2774,0.73916,0.71133,0
9605,1.6442e+09,0,1.2703,0.773,0.71233,0
9648,1.6442e+09,0,1.3155,0.79961,0.73963,0
9690,1.6442e+09,0,1.3447,0.83043,0.77467,0
9735,1.6442e+09,0,1.3639,0.85756,0.7789,0
9777,1.6442e+09,0,1.4031,0.86952,0.87873,0
9820,1.6442e+09,0,1.3749,0.90323,0.84713,0
9863,1.6442e+09,0,1.3305,0.97561,0.96977,0
9908,1.6442e+09,0,1.2925,1.0435,0.96884,0
9952,1.6443e+09,0,1.2717,1.0719,1.0283,0
9995,1.6443e+09,0,1.23,1.124,1.0162,0
10040,1.6443e+09,0,1.2249,1.1846,1.0493,0
10082,1.6443e+09,0,1.2007,1.2059,1.0178,0
10125,1.6443e+09,0,1.2576,1.2363,1.0512,0
10168,1.6443e+09,0,1.3389,1.2695,1.0599,0
10212,1.6443e+09,0,1.4306,1.3405,1.0858,0
10255,1.6443e+09,0,1.5494,1.4164,1.1647,0
10299,1.6443e+09,0,1.6033,1.4717,1.1518,0
10345,1.6444e+09,0,1.6915,1.5978,1.2597,0
10389,1.6444e+09,0,1.6851,1.6208,1.2468,0
10434,1.6444e+09,0,1.7181,1.6811,1.2946,0
10480,1.6444e+09,0,1.709,1.7455,1.3309,0
10524,1.6444e+09,0,1.6882,1.8376,1.3643,0
10569,1.6444e+09,0,1.6631,1.899,1.4115,0
10613,1.6444e+09,0,1.6431,1.9308,1.4033,0
10658,1.6444e+09,0,1.6144,1.983,1.4404,0
10703,1.6444e+09,0,1.5799,2.0306,1.4232,0
10748,1.6444e+09,0,1.564,2.0901,1.4324,0
10797,1.6445e+09,0,1.5663,2.1197,1.4543,0
10842,1.6445e+09,0,1.5747,2.1873,1.4559,0
10887,1.6445e+09,0,1.5966,2.1856,1.4738,0
10931,1.6445e+09,0,1.5906,2.2086,1.4603,0
10976,1.6445e+09,0,1.5831,2.2101,1.4852,0
11021,1.6445e+09,0,1.5823,2.237,1.4604,0
11065,1.6445e+09,0,1.6056,2.2584,1.5016,0
11111,1.6445e+09,0,1.5745,2.2433,1.4422,0
11156,1.6445e+09,0,1.5936,2.2278,1.4899,0
11203,1.6446e+09,0,1.575,2.2422,1.4474,0
11248,1.6446e+09,0,1.6332,2.2315,1.4372,0
11293,1.6446e+09,0,1.645,2.2215,1.4644,0
11339,1.6446e+09,0,1.6284,2.2499,1.4189,0
11383,1.6446e+09,0,1.6711,2.2435,1.478,0
11431,1.6446e+09,0,1.6356,2.1698,1.412,0
11477,1.6446e+09,0,1.6151,2.1262,1.39,0
11522,1.6446e+09,0,1.5488,2.0815,1.3591,0
11567,1.6446e+09,0,1.4982,2.0512,1.3266,0
11612,1.6447e+09,0,1.4362,1.982,1.2865,0
11657,1.6447e+09,0,1.383,1.9448,1.2247,0
11706,1.6447e+09,0,1.3821,1.9082,1.2513,0
11751,1.6447e+09,0,1.3299,1.8377,1.1948,0
11796,1.6447e+09,0,1.3081,1.7494,1.1558,0
11840,1.6447e+09,0,1.2736,1.7162,1.1296,0
11882,1.6447e+09,0,1.3032,1.6741,1.1033,0
11927,1.6447e+09,0,1.2664,1.5933,1.0548,0
11973,1.6447e+09,0,1.2474,1.5648,1.0604,0
12017,1.6447e+09,0,1.1817,1.5274,1.0563,0
12063,1.6448e+09,0,1.1851,1.5271,1.0436,0
12104,1.6448e+09,0,1.1409,1.4667,1.0345,0
12151,1.6448e+09,0,1.1293,1.4284,1.0021,0
12193,1.6448e+09,0,1.141,1.3736,1.0233,0
12237,1.6448e+09,0,1.107,1.3044,0.98623,0
12280,1.6448e+09,0,1.1314,1.251,1.0174,0
12322,1.6448e+09,0,1.1557,1.2018,1.0075,0
12365,1.6448e+09,0,1.2909,1.1571,1.0117,0
12411,1.6448e+09,0,1.3838,1.084,0.97485,0
12453,1.6448e+09,0,1.4808,1.0362,0.94836,0
12498,1.6449e+09,0,1.6008,0.99324,0.98019,0
12540,1.6449e+09,0,1.6724,0.93374,0.93122,0
12587,1.6449e+09,0,1.8437,0.88299,0.91169,0
12629,1.6449e+09,0,1.896,0.88349,0.87602,0
12671,1.6449e+09,0,2.0516,0.86627,0.84746,0
12715,1.6449e+09,0,2.1219,0.87253,0.80956,0
12760,1.6449e+09,0,2.3017,0.88758,0.81641,0
12803,1.6449e+09,0,2.3533,0.89654,0.79334,0
12851,1.6449e+09,0,2.4054,0.89013,0.74112,0
12893,1.645e+09,0,2.455,0.9108,0.70333,0
12937,1.645e+09,0,2.4867,0.91475,0.69175,0
12986,1.645e+09,0,2.4823,0.94013,0.66323,0
13031,1.645e+09,0,2.5011,0.93165,0.67463,0
13076,1.645e+09,0,2.4656,0.96559,0.70025,0
13121,1.645e+09,0,2.4628,0.94956,0.69649,0
13165,1.645e+09,0,2.4068,0.92881,0.66857,0
13209,1.645e+09,0,2.3889,0.93399,0.70463,0
13253,1.645e+09,0,2.2944,0.9519,0.71138,0
13298,1.6451e+09,0,2.2526,0.93668,0.73906,0
13343,1.6451e+09,0,2.1702,0.94529,0.7114,0
13387,1.6451e+09,0,2.1091,0.97365,0.73893,0
13436,1.6451e+09,0,2.0475,0.96887,0.71831,0
13480,1.6451e+09,0,1.9666,1.0013,0.74167,0
13525,1.6451e+09,0,1.8986,1.051,0.72829,0
13582,1.6452e+09,0,1.6237,1.3331,0.71071,0
13627,1.6452e+09,0,1.6033,1.4135,0.73154,0
13675,1.6452e+09,0,1.5698,1.4731,0.81574,0
13723,1.6452e+09,0,1.5495,1.4714,0.79047,0
13768,1.6452e+09,0,1.5142,1.5148,0.88031,0
13815,1.6452e+09,0,1.509,1.5121,0.85851,0
13860,1.6452e+09,0,1.4841,1.4896,0.83626,0
13906,1.6452e+09,0,1.4444,1.4957,0.90451,0
13951,1.6453e+09,0,1.417,1.4746,0.90683,0
13998,1.6453e+09,0,1.3853,1.4825,0.90071,0
14042,1.6453e+09,0,1.3242,1.4691,0.86321,0
14091,1.6453e+09,0,1.3021,1.4359,0.9369,0
14136,1.6453e+09,0,1.271,1.4373,0.91266,0
14181,1.6453e+09,0,1.2233,1.4483,0.94084,0
14226,1.6453e+09,0,1.1584,1.4833,0.97247,0
14270,1.6453e+09,0,1.1237,1.4622,1.0443,0
14315,1.6453e+09,0,1.0637,1.5229,1.0756,0
14359,1.6453e+09,0,1.0061,1.5208,1.0677,0
14406,1.6454e+09,0,0.95825,1.4909,1.138,0
14446,1.6454e+09,0,0.92053,1.4517,1.1194,0
14488,1.6454e+09,0,0.86857,1.4373,1.1675,0
14537,1.6454e+09,0,0.83197,1.4195,1.1369,0
14581,1.6454e+09,0,0.81879,1.3597,1.1859,0
14624,1.6454e+09,0,0.77539,1.3414,1.1728,0
14666,1.6454e+09,0,0.74458,1.3078,1.1354,0
14707,1.6454e+09,0,0.72471,1.2431,1.1388,0
14749,1.6454e+09,0,0.7209,1.1781,1.1174,0
14791,1.6455e+09,0,0.70289,1.1653,1.0951,0
14834,1.6455e+09,0,0.70183,1.1106,1.0572,0
14876,1.6455e+09,0,0.76052,1.0466,1.0915,0
14919,1.6455e+09,0,0.79738,1.0163,1.0929,0
14967,1.6455e+09,0,0.77657,0.98761,1.1271,0
15010,1.6455e+09,0,0.7742,0.96184,1.076,0
15053,1.6455e+09,0,0.82473,0.92484,1.1823,0
15095,1.6455e+09,0,0.80015,0.89957,1.1356,0
15138,1.6455e+09,0,0.76975,0.87972,1.1396,0
15180,1.6455e+09,0,0.76817,0.85693,1.1161,0
15223,1.6456e+09,0,0.75204,0.83507,1.1225,0
15267,1.6456e+09,0,0.72447,0.828,1.1086,0
15312,1.6456e+09,0,0.72348,0.81397,1.0663,0
15357,1.6456e+09,0,0.80648,0.79571,1.1147,0
15405,1.6456e+09,0,0.84917,0.80287,1.0635,0
15451,1.6456e+09,0,0.90358,0.79802,1.0489,0
15495,1.6456e+09,0,1.0492,0.78778,1.0257,0
15541,1.6456e+09,0,1.2494,0.81918,1.0495,0
15588,1.6456e+09,0,1.4113,0.82024,0.9953,0
15633,1.6457e+09,0,1.5626,0.82606,0.97404,0
15678,1.6457e+09,0,1.7043,0.87914,0.99023,0
15722,1.6457e+09,0,1.7906,0.932,1.0128,0
15767,1.6457e+09,0,1.7854,1.0274,0.97786,0
15817,1.6457e+09,0,1.7852,1.0218,0.93613,0
15861,1.6457e+09,0,1.7715,1.06,0.95295,0
15906,1.6457e+09,0,1.714,1.0404,0.90671,0
15951,1.6457e+09,0,1.6758,1.0591,0.88185,0
15997,1.6457e+09,0,1.6332,1.0655,0.86917,0
16043,1.6457e+09,0,1.5847,1.0818,0.8682,0
16082,1.6458e+09,0,1.5137,1.0954,0.83307,0
16129,1.6458e+09,0,1.4515,1.0654,0.81317,0
16174,1.6458e+09,0,1.4262,1.084,0.79835,0
16219,1.6458e+09,0,1.3371,1.136,0.84352,0
16269,1.6458e+09,0,1.2734,1.1909,0.83259,0
16314,1.6458e+09,0,1.2222,1.2381,0.84414,0
16358,1.6458e+09,0,1.192,1.2746,0.83595,0
16405,1.6458e+09,0,1.1721,1.2554,0.85118,0
16455,1.6458e+09,0,1.1254,1.3171,0.88892,0
16499,1.6459e+09,0,1.1039,1.364,0.91207,0
16544,1.6459e+09,0,1.0587,1.3519,0.92543,0
16589,1.6459e+09,0,1.0179,1.3676,0.91929,0
16633,1.6459e+09,0,1.0071,1.367,0.93926,0
16679,1.6459e+09,0,1.0283,1.3762,0.98952,0
16727,1.6459e+09,0,1.055,1.3497,1.0061,0
16772,1.6459e+09,0,1.0838,1.3399,1.0336,0
16816,1.6459e+09,0,1.0607,1.3231,1.012,0
16862,1.6459e+09,0,1.0748,1.3316,1.0739,0
16908,1.6459e+09,0,1.0792,1.3705,1.0368,0
16951,1.646e+09,0,1.0889,1.464,1.1284,0
16991,1.646e+09,0,1.1132,1.5561,1.1286,0
17034,1.646e+09,0,1.1292,1.5801,1.1587,0
17077,1.646e+09,0,1.159,1.6762,1.1791,0
17119,1.646e+09,0,1.1489,1.7641,1.1959,0
17166,1.646e+09,0,1.2225,1.8159,1.2412,0
17208,1.646e+09,0,1.3181,1.8239,1.2164,0
17250,1.646e+09,0,1.4457,1.8298,1.3118,0
17295,1.646e+09,0,1.498,1.8091,1.2698,0
17337,1.6461e+09,0,1.6225,1.8055,1.314,0
17384,1.6461e+09,0,1.7284,1.8458,1.3223,0
17426,1.6461e+09,0,1.7718,1.8799,1.3845,0
17469,1.6461e+09,0,1.8584,1.9114,1.4337,0
17512,1.6461e+09,0,1.8961,1.9215,1.3934,0
17554,1.6461e+09,0,1.9468,1.9148,1.4873,0
17602,1.6461e+09,0,1.9374,1.8782,1.4345,0
17644,1.6461e+09,0,1.9491,1.861,1.4762,0
17687,1.6461e+09,0,1.9161,1.8597,1.4382,0
17731,1.6461e+09,0,1.8617,1.8743,1.4274,0
17777,1.6462e+09,0,1.8644,1.8906,1.43,0
17822,1.6462e+09,0,1.8626,1.8942,1.3709,0
17866,1.6462e+09,0,1.8415,1.8868,1.4409,0
17910,1.6462e+09,0,1.8446,1.8656,1.388,0
17955,1.6462e+09,0,1.8105,1.832,1.3989,0
18003,1.6462e+09,0,1.7965,1.8153,1.396,0
18052,1.6462e+09,0,1.7826,1.7693,1.4098,0
18097,1.6462e+09,0,1.8413,1.7196,1.4511,0
18144,1.6462e+09,0,1.8757,1.696,1.4235,0
18194,1.6463e+09,0,1.9361,1.6534,1.4536,0
18243,1.6463e+09,0,2.0496,1.5726,1.4612,0
18288,1.6463e+09,0,2.1374,1.5362,1.4361,0
18332,1.6463e+09,0,2.2313,1.481,1.5149,0
18377,1.6463e+09,0,2.2836,1.4389,1.4628,0
18426,1.6463e+09,0,2.3721,1.4091,1.483,0
18471,1.6463e+09,0,2.4304,1.3822,1.4338,0
18519,1.6463e+09,0,2.4399,1.3198,1.4293,0
18565,1.6463e+09,0,2.4264,1.2464,1.4209,0
18608,1.6464e+09,0,2.404,1.1907,1.3581,0
18652,1.6464e+09,0,2.3582,1.1219,1.3453,0
18698,1.6464e+09,0,2.2958,1.0585,1.2984,0
18743,1.6464e+09,0,2.2204,0.99409,1.2513,0
18787,1.6464e+09,0,2.1602,0.95315,1.1932,0
18832,1.6464e+09,0,2.0727,0.90599,1.1472,0
18880,1.6464e+09,0,2.0305,0.86936,1.1082,0
18925,1.6464e+09,0,2.0319,0.83544,1.06,0
18970,1.6464e+09,0,2.0437,0.83136,1.0269,0
19015,1.6465e+09,0,2.0748,0.80828,1.0088,0
19063,1.6465e+09,0,2.0964,0.8105,0.9617,0
19108,1.6465e+09,0,2.1183,0.80059,0.93974,0
19153,1.6465e+09,0,2.0948,0.77303,0.93078,0
19198,1.6465e+09,0,2.0417,0.75236,0.91714,0
19243,1.6465e+09,0,1.9967,0.72634,0.88234,0
19287,1.6465e+09,0,1.9334,0.70343,0.87106,0
19336,1.6465e+09,0,1.8721,0.683,0.90201,0
19381,1.6465e+09,0,1.8086,0.6628,0.88462,0
19425,1.6465e+09,0,1.7644,0.6745,0.85189,0
19473,1.6466e+09,0,1.7236,0.69075,0.86418,0
19510,1.6466e+09,0,1.7401,0.71887,0.8502,0
19553,1.6466e+09,0,1.7572,0.74162,0.82676,0
19596,1.6466e+09,0,1.7704,0.78343,0.80589,0
19639,1.6466e+09,0,1.7476,0.86729,0.89722,0
19682,1.6466e+09,0,1.7766,0.88951,0.87472,0
19725,1.6466e+09,0,1.7798,0.95775,0.8672,0
19772,1.6466e+09,0,1.7334,0.99711,0.85671,0
19815,1.6466e+09,0,1.7442,1.0632,0.8804,0
19857,1.6467e+09,0,1.7397,1.1026,0.84531,0
19901,1.6467e+09,0,1.7518,1.1143,0.81084,0
19947,1.6467e+09,0,1.7618,1.1935,0.88719,0
19989,1.6467e+09,0,1.8054,1.2133,0.85977,0
20033,1.6467e+09,0,1.8425,1.2725,0.87894,0
20076,1.6467e+09,0,1.8391,1.3284,0.87175,0
20120,1.6467e+09,0,1.9147,1.3433,0.87508,0
20167,1.6467e+09,0,1.9791,1.3831,0.83835,0
20210,1.6467e+09,0,2.0299,1.4277,0.82414,0
20252,1.6467e+09,0,2.0302,1.4726,0.87081,0
20300,1.6468e+09,0,2.0312,1.5221,0.87883,0
20342,1.6468e+09,0,2.0156,1.6185,0.92195,0
20386,1.6468e+09,0,1.9808,1.6366,0.90611,0
20431,1.6468e+09,0,1.9624,1.6767,0.93026,0
20475,1.6468e+09,0,1.954,1.7301,0.98195,0
20521,1.6468e+09,0,1.9332,1.7785,0.99127,0
20566,1.6468e+09,0,1.8972,1.7849,1.0324,0
20616,1.6468e+09,0,1.8863,1.767,1.0215,0
20661,1.6468e+09,0,1.8803,1.7738,1.0245,0
20706,1.6469e+09,0,1.8394,1.7774,1.0237,0
20751,1.6469e+09,0,1.8069,1.8053,1.0742,0
20800,1.6469e+09,0,1.7634,1.8082,1.0459,0
20845,1.6469e+09,0,1.7087,1.8619,1.108,0
20890,1.6469e+09,0,1.6781,1.8558,1.0996,0
20936,1.6469e+09,0,1.6515,1.8335,1.0996,0
20981,1.6469e+09,0,1.6491,1.8302,1.0973,0
21025,1.6469e+09,0,1.6497,1.8513,1.0981,0
21074,1.6469e+09,0,1.6574,1.8452,1.09,0
21121,1.647e+09,0,1.6724,1.8012,1.0434,0
21162,1.647e+09,0,1.6931,1.8086,1.0867,0
21211,1.647e+09,0,1.689,1.7635,1.0727,0
21256,1.647e+09,0,1.6997,1.7353,1.0482,0
21301,1.647e+09,0,1.6837,1.7407,1.0783,0
21345,1.647e+09,0,1.6734,1.6939,1.0534,0
21390,1.647e+09,0,1.667,1.6217,1.0721,0
21435,1.647e+09,0,1.6392,1.593,1.0338,0
21484,1.647e+09,0,1.6269,1.6144,1.17,0
21529,1.647e+09,0,1.5886,1.5746,1.1424,0
21574,1.6471e+09,0,1.5629,1.539,1.138,0
21620,1.6471e+09,0,1.5508,1.5318,1.165,0
21664,1.6471e+09,0,1.5289,1.5661,1.1764,0
21710,1.6471e+09,0,1.4941,1.5333,1.1556,0
21754,1.6471e+09,0,1.4502,1.5123,1.125,0
21800,1.6471e+09,0,1.3929,1.5287,1.1826,0
21844,1.6471e+09,0,1.3621,1.4725,1.1283,0
21889,1.6471e+09,0,1.3458,1.457,1.1559,0
21938,1.6471e+09,0,1.3458,1.4447,1.1357,0
21984,1.6472e+09,0,1.3347,1.4418,1.153,0
22024,1.6472e+09,0,1.3346,1.3673,1.1238,0
22070,1.6472e+09,0,1.3615,1.3262,1.1026,0
22113,1.6472e+09,0,1.3918,1.3063,1.1301,0
22155,1.6472e+09,0,1.4064,1.2508,1.1044,0
22198,1.6472e+09,0,1.4241,1.2051,1.0861,0
22242,1.6472e+09,0,1.4244,1.1731,1.1122,0
22285,1.6472e+09,0,1.4687,1.1718,1.1272,0
