LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
2391,1642481327,1,-1.05,2.49,21.83,-0.0314207,-0.04010669,-0.3195751,-0.2439833,14.3997,0.6004778,0.4726863,-0.46,5.44,1.04,86.58
2434,1642491760,1,-1.05,2.5,21.83,-0.03254071,-0.03981934,-0.3171857,-0.237288,14.39838,0.6001419,0.4706259,-0.46,5.46,1.04,86.58
2480,1642502532,1,-1.05,2.52,21.83,-0.03305917,-0.04073667,-0.3160614,-0.2307277,14.39805,0.5997353,0.4674104,-0.46,5.46,1.04,86.58
2524,1642512775,1,-1.05,2.52,21.83,-0.03437158,-0.04198639,-0.3162379,-0.227164,14.39673,0.5993459,0.4650272,-0.46,5.46,1.04,86.58
2566,1642522727,1,-1.05,2.54,21.84,-0.03478109,-0.04255405,-0.3166385,-0.2246444,14.39548,0.5989815000000001,0.4628601,-0.46,5.47,1.05,86.58
2609,1642532731,1,-1.05,2.55,21.84,-0.03627554,-0.04303845,-0.3164247,-0.2221425,14.39428,0.5986145,0.4606536,-0.46,5.49,1.05,86.58
2654,1642543279,1,-1.04,2.56,21.84,-0.03863638,-0.04336647,-0.3163723,-0.2210737,14.39311,0.5982438,0.4584626,-0.46,5.5,1.05,86.58
2702,1642559640,1,-1.04,2.57,21.85,-0.04167695,-0.04422176,-0.3165099,-0.2177058,14.39109,0.5975878999999999,0.4554988,-0.46,5.5,1.05,86.58
2747,1642569765,1,-1.04,2.58,21.85,-0.0429288,-0.04476419,-0.3166915,-0.2135569,14.38939,0.5972236,0.4546577,-0.46,5.52,1.05,86.58
2792,1642580489,1,-1.05,2.59,21.86,-0.0445325,-0.04447199,-0.3182362,-0.2052408,14.3877,0.5968073,0.4533159,-0.46,5.54,1.06,86.58
2837,1642591210,1,-1.05,2.6,21.86,-0.04578963,-0.04497595,-0.3169082,-0.1923699,14.38725,0.5963665,0.4501895,-0.46,5.54,1.06,86.58
2886,1642601212,1,-1.04,2.6,21.86,-0.04702948,-0.0459493,-0.317739,-0.183362,14.38565,0.5959888,0.4490945,-0.47,5.54,1.06,86.58
2930,1642611630,1,-1.05,2.61,21.86,-0.04939916,-0.04528126,-0.3180622,-0.1760283,14.38404,0.5955727,0.4476331,-0.46,5.54,1.06,86.58
2977,1642622314,1,-1.05,2.62,21.86,-0.05198422,-0.04569365,-0.3186055,-0.1705536,14.38353,0.5951179,0.4444356,-0.46,5.54,1.06,86.58
3021,1642632689,1,-1.05,2.63,21.86,-0.05464713,-0.04693665,-0.3174562,-0.1644418,14.38191,0.5946929,0.4428757,-0.46,5.52,1.06,86.58
3066,1642642775,1,-1.05,2.63,21.86,-0.05638599,-0.04600591,-0.3155924,-0.1591129,14.38038,0.5943109,0.4415452,-0.46,5.53,1.06,86.58
3110,1642652679,1,-1.05,2.64,21.87,-0.05923321,-0.04612184,-0.3143714,-0.15741,14.37887,0.5939289,0.4401838,-0.46,5.52,1.06,86.58
3155,1642663538,1,-1.05,2.65,21.87,-0.06032709,-0.04436362,-0.3137752,-0.1540162,14.37822,0.5934363,0.4367464,-0.46,5.52,1.06,86.58
3200,1642673799,1,-1.05,2.66,21.87,-0.06141509,-0.04555111,-0.3135078,-0.1531452,14.37672,0.5930635,0.4353033,-0.46,5.52,1.06,86.58
3244,1642683770,1,-1.05,2.67,21.87,-0.06460588,-0.04653498,-0.3124174,-0.1517232,14.37527,0.5926844,0.4338136,-0.46,5.54,1.06,86.58
3291,1642693772,1,-1.05,2.67,21.87,-0.06550038,-0.04630651,-0.312429,-0.1526894,14.37383,0.5922957,0.432228,-0.47,5.55,1.06,86.58
3341,1642704079,1,-1.05,2.68,21.88,-0.06642265,-0.04818135,-0.3121742,-0.1538709,14.37244,0.5919023,0.430568,-0.47,5.56,1.06,86.58
3387,1642714398,1,-1.05,2.69,21.88,-0.06896931000000001,-0.04917031,-0.3108318,-0.1529657,14.3717,0.5913646,0.4271496,-0.47,5.56,1.06,86.58
3431,1642724917,1,-1.05,2.69,21.88,-0.07046761999999999,-0.04801868,-0.3095188,-0.1539581,14.37031,0.5909602,0.4254881,-0.47,5.57,1.06,86.58
3476,1642734891,1,-1.05,2.7,21.88,-0.07223836,-0.04752832,-0.3094562,-0.1565657,14.36895,0.5905638,0.4237675,-0.47,5.59,1.07,86.58
3521,1642744873,1,-1.06,2.7,21.88,-0.0750083,-0.04929696,-0.3096105,-0.1605354,14.3676,0.5901577,0.4219497,-0.47,5.59,1.07,86.58
3568,1642758474,1,-1.05,2.7,21.89,-0.07655631,-0.0504426,-0.3077548,-0.1619951,14.36571,0.5895407,0.4204288,-0.47,5.6,1.07,86.58
3610,1642768980,1,-1.06,2.71,21.89,-0.07840408,-0.05125471,-0.3074544,-0.1605005,14.36493,0.5890287,0.417353,-0.47,5.6,1.07,86.58
3654,1642779695,1,-1.06,2.72,21.89,-0.08053250000000001,-0.05109974,-0.3056537,-0.1555046,14.36327,0.5885522,0.4166927,-0.47,5.58,1.07,86.58
3700,1642789699,1,-1.06,2.72,21.89,-0.08140934,-0.05124611,-0.3027199,-0.146213,14.36173,0.5881244,0.4162095,-0.47,5.61,1.07,86.58
3745,1642800184,1,-1.07,2.73,21.89,-0.08396170999999999,-0.05142999,-0.3027365,-0.1374277,14.36021,0.5876954,0.4155984,-0.47,5.64,1.08,86.58
3793,1642810770,1,-1.06,2.73,21.89,-0.08490828,-0.05134562,-0.3012199,-0.1300255,14.35864,0.5872169,0.414617,-0.47,5.63,1.08,86.58
3838,1642821398,1,-1.07,2.74,21.89,-0.08541316,-0.0519831,-0.3006075,-0.1252732,14.35779,0.5866975,0.4116101,-0.47,5.63,1.08,86.58
3882,1642831265,1,-1.06,2.75,21.89,-0.08689474,-0.05208674,-0.2997692,-0.1236388,14.35631,0.586261,0.4108386,-0.47,5.59,1.07,86.58
3927,1642841434,1,-1.07,2.76,21.9,-0.0896156,-0.05242466,-0.2994521,-0.1252052,14.35486,0.5858261,0.4099818,-0.47,5.58,1.07,86.58
3972,1642851984,1,-1.07,2.77,21.9,-0.09139152,-0.05374281,-0.2986885,-0.1229275,14.35386,0.5852404,0.4067016,-0.47,5.58,1.07,86.58
4016,1642861789,1,-1.07,2.77,21.9,-0.09199522,-0.05487378,-0.2980444,-0.1227243,14.35241,0.5847824,0.4057641,-0.47,5.58,1.07,86.58
4061,1642872381,1,-1.07,2.78,21.91,-0.09297,-0.05582679,-0.2955635,-0.1203845,14.35098,0.5843081,0.4047978,-0.47,5.59,1.07,86.58
4105,1642883194,1,-1.07,2.79,21.91,-0.09444025,-0.05661955,-0.2934368,-0.1199066,14.34949,0.583778,0.4034944,-0.47,5.6,1.07,86.58
4150,1642893104,1,-1.07,2.79,21.91,-0.09602693,-0.05593073,-0.2923319,-0.1189448,14.34811,0.5833015,0.4023973,-0.47,5.63,1.08,86.58
4195,1642903206,1,-1.07,2.8,21.92,-0.09672952,-0.05624142,-0.2901625,-0.1176617,14.34675,0.5828184,0.4012098,-0.47,5.64,1.08,86.58
4244,1642913331,1,-1.07,2.8,21.92,-0.09903447,-0.05699262,-0.2915875,-0.118965,14.34568,0.5821916,0.3980169,-0.47,5.64,1.08,86.58
4289,1642923405,1,-1.07,2.81,21.92,-0.1008026,-0.05785364,-0.2929391,-0.1217598,14.34442,0.5817624,0.397071,-0.47,5.65,1.08,86.58
4333,1642933323,1,-1.07,2.81,21.92,-0.1023055,-0.05871526,-0.2955022,-0.1275338,14.34296,0.5812032,0.3954093,-0.47,5.66,1.08,86.58
4376,1642947407,1,-1.07,2.82,21.93,-0.1033303,-0.05822839,-0.2941509,-0.1282777,14.34128,0.580732,0.3936205,-0.48,5.67,1.09,86.58
4418,1642957618,1,-1.07,2.83,21.93,-0.103361,-0.05826577,-0.293297,-0.1269398,14.34003,0.5804908,0.3929499,-0.48,5.69,1.09,86.58
4461,1642968389,1,-1.07,2.83,21.93,-0.1044702,-0.06000352,-0.2919354,-0.1269441,14.33899,0.5799041,0.390025,-0.48,5.69,1.09,86.58
4505,1642978770,1,-1.07,2.84,21.93,-0.1056333,-0.0611213,-0.2906952,-0.127989,14.33764,0.5795689000000001,0.3889986,-0.47,5.64,1.08,86.58
4547,1642988648,1,-1.07,2.84,21.93,-0.1070668,-0.06044157,-0.2909656,-0.1289599,14.33641,0.5792863,0.3881756,-0.48,5.66,1.08,86.58
4590,1642998654,1,-1.07,2.85,21.93,-0.1088459,-0.06007953,-0.2906319,-0.128842,14.33518,0.5789997,0.3872395,-0.48,5.68,1.09,86.58
4632,1643008639,1,-1.07,2.85,21.93,-0.1089254,-0.06030004,-0.2891724,-0.1287277,14.33397,0.578704,0.3862295,-0.48,5.68,1.09,86.58
4681,1643019308,1,-1.07,2.85,21.93,-0.1101278,-0.06076012,-0.2875436,-0.1261299,14.33288,0.5780994,0.3833511,-0.48,5.68,1.09,86.58
4724,1643029853,1,-1.07,2.86,21.94,-0.1116013,-0.06147832,-0.2875176,-0.1276561,14.33156,0.5777264,0.3819802,-0.48,5.68,1.09,86.58
4767,1643039906,1,-1.07,2.86,21.93,-0.1122108,-0.06202114,-0.2861309,-0.1277965,14.33035,0.5773981,0.3808291,-0.48,5.69,1.09,86.58
4810,1643050341,1,-1.07,2.87,21.94,-0.1142709,-0.06171211,-0.284867,-0.1291175,14.32904,0.5769918000000001,0.3792926,-0.48,5.7,1.09,86.58
4852,1643060618,1,-1.07,2.87,21.94,-0.1159385,-0.06201714,-0.2864073,-0.1343804,14.32784,0.576647,0.3780172,-0.48,5.7,1.09,86.58
4895,1643071255,1,-1.07,2.87,21.94,-0.1176762,-0.06286745000000001,-0.2873889,-0.1371723,14.32668,0.5760285000000001,0.37517,-0.48,5.7,1.09,86.58
4938,1643081238,1,-1.07,2.88,21.94,-0.1200664,-0.06241591,-0.2878155,-0.1407121,14.32547,0.5756751,0.373822,-0.48,5.71,1.09,86.58
4981,1643091646,1,-1.07,2.88,21.94,-0.120528,-0.06257461,-0.2857876,-0.1411994,14.32413,0.5752437,0.3720821,-0.48,5.74,1.1,86.58
5024,1643101636,1,-1.07,2.88,21.94,-0.1212591,-0.06252331,-0.284474,-0.1444318,14.32293,0.5748734,0.3705988,-0.48,5.73,1.1,86.58
5067,1643111695,1,-1.07,2.89,21.94,-0.1225256,-0.06398558999999999,-0.2840419,-0.149004,14.32172,0.574245,0.3677724,-0.48,5.73,1.1,86.58
5114,1643122367,1,-1.07,2.89,21.94,-0.1240572,-0.06420960000000001,-0.2819885,-0.1525248,14.32049,0.5738394999999999,0.3662073,-0.48,5.71,1.09,86.58
5157,1643132665,1,-1.07,2.9,21.95,-0.1262042,-0.0647384,-0.281772,-0.1567694,14.31917,0.5733878,0.3644151,-0.48,5.74,1.1,86.58
5200,1643142722,1,-1.06,2.9,21.95,-0.1272171,-0.0637823,-0.2816433,-0.1612841,14.31794,0.5729799,0.3627971,-0.48,5.74,1.1,86.58
5240,1643154334,1,-1.07,2.91,21.95,-0.1291922,-0.06407469,-0.2804575,-0.1638958,14.31662,0.5727217999999999,0.3623484,-0.48,5.75,1.1,86.58
5284,1643164340,1,-1.07,2.91,21.95,-0.1300872,-0.06483916000000001,-0.2806144,-0.1610681,14.3153,0.5724391,0.3617562,-0.48,5.77,1.1,86.58
5329,1643174327,1,-1.07,2.92,21.95,-0.1315283,-0.06594817,-0.2787661,-0.1558877,14.3141,0.572201,0.3613328,-0.48,5.77,1.1,86.58
5373,1643185274,1,-1.07,2.92,21.95,-0.1334292,-0.06652379999999999,-0.2787365,-0.1483217,14.31278,0.5715417,0.3585677,-0.48,5.77,1.1,86.58
5418,1643195320,1,-1.07,2.93,21.95,-0.1339474,-0.06740327,-0.2762533,-0.1391324,14.31143,0.5712022,0.3577635,-0.49,5.78,1.11,86.58
5462,1643205578,1,-1.06,2.93,21.96,-0.1343219,-0.06669707,-0.2738913,-0.1315231,14.31022,0.5709202,0.3571803,-0.49,5.79,1.11,86.58
5507,1643216262,1,-1.06,2.94,21.96,-0.1360104,-0.06711514,-0.2706762,-0.1217509,14.30902,0.5706326,0.3565226,-0.49,5.81,1.11,86.58
5556,1643225866,1,-1.06,2.94,21.96,-0.1368922,-0.06828824,-0.2697745,-0.1166586,14.30781,0.5703284,0.3557996,-0.49,5.81,1.11,86.58
5601,1643235867,1,-1.06,2.94,21.97,-0.1386955,-0.06812849999999999,-0.2684588,-0.1116788,14.30643,0.569644,0.3531005,-0.49,5.81,1.11,86.58
5645,1643246250,1,-1.07,2.95,21.97,-0.1400414,-0.06848837000000001,-0.2666566,-0.1083417,14.30521,0.5693217,0.3523227,-0.49,5.8,1.11,86.58
5690,1643256741,1,-1.07,2.95,21.97,-0.1404491,-0.06846046,-0.2669202,-0.1098736,14.30382,0.5689081,0.3511634,-0.49,5.79,1.11,86.58
5735,1643267273,1,-1.07,2.96,21.97,-0.142575,-0.06879775,-0.2671248,-0.1119305,14.30242,0.5682283,0.3485262,-0.49,5.79,1.11,86.58
5779,1643278202,1,-1.07,2.96,21.97,-0.1429638,-0.06857541,-0.2683255,-0.1205206,14.30101,0.5678041,0.3473098,-0.48,5.71,1.09,86.58
5827,1643288935,1,-1.06,2.97,21.97,-0.1439851,-0.06896287,-0.269722,-0.1273974,14.29943,0.5670474,0.3443427,-0.48,5.71,1.09,86.58
5872,1643299270,1,-1.06,2.97,21.97,-0.1439313,-0.06895643999999999,-0.2696165,-0.1335085,14.29818,0.5666955,0.3433443,-0.48,5.68,1.09,86.58
5917,1643309287,1,-1.06,2.97,21.98,-0.1455781,-0.06864119,-0.2709155,-0.1413455,14.29672,0.5660047,0.3406338,-0.48,5.68,1.09,86.58
5961,1643319325,1,-1.06,2.98,21.98,-0.1465859,-0.0694302,-0.269675,-0.1455462,14.29545,0.5656477,0.3395732,-0.47,5.65,1.08,86.58
6011,1643328987,1,-1.05,2.99,21.98,-0.1485389,-0.07004781,-0.2695938,-0.1482191,14.29416,0.5652692,0.3384059,-0.48,5.67,1.09,86.58
6055,1643340405,1,-1.05,2.99,21.99,-0.1492433,-0.07032244999999999,-0.267096,-0.1464034,14.2929,0.5652204,0.3380674,-0.48,5.68,1.09,86.58
6098,1643351230,1,-1.05,3,22,-0.1500795,-0.06961335,-0.266319,-0.1408965,14.29162,0.5651516,0.3375928,-0.48,5.7,1.09,86.58
6142,1643361242,1,-1.05,3.01,22,-0.1509543,-0.06861003,-0.2651415,-0.1351929,14.2905,0.5651411,0.3372977,-0.48,5.71,1.09,86.58
6187,1643371195,1,-1.06,3.01,22,-0.1518799,-0.06913933999999999,-0.2643765,-0.1292162,14.28938,0.5651024,0.3368883,-0.48,5.72,1.1,86.58
6234,1643384397,1,-1.06,3.02,21.99,-0.1544344,-0.06969491,-0.2644615,-0.1180753,14.28764,0.5647699,0.3353926,-0.48,5.74,1.1,86.58
6279,1643394241,1,-1.05,3.03,21.98,-0.1550566,-0.07035223,-0.2649148,-0.1139648,14.28664,0.5647537,0.3350838,-0.48,5.76,1.1,86.58
6323,1643404759,1,-1.05,3.04,21.97,-0.1558904,-0.06976162,-0.2632681,-0.1053945,14.28536,0.5646019,0.3341923,-0.49,5.78,1.11,86.58
6368,1643415306,1,-1.06,3.04,21.96,-0.1566076,-0.07024263,-0.2626646,-0.09837485,14.2838,0.5639192,0.3315755,-0.49,5.78,1.11,86.58
6415,1643426307,1,-1.06,3.05,21.95,-0.1558885,-0.07107408,-0.2632803,-0.09609838,14.28249,0.5637311,0.3305778,-0.49,5.78,1.11,86.58
6462,1643436871,1,-1.07,3.05,21.95,-0.1565312,-0.0716712,-0.2629961,-0.09490137999999999,14.28117,0.5635146,0.3295031,-0.49,5.78,1.11,86.58
6506,1643446775,1,-1.08,3.05,21.95,-0.1568149,-0.07176984,-0.2630611,-0.0960739,14.28001,0.5633284,0.328611,-0.49,5.78,1.11,86.58
6550,1643456927,1,-1.08,3.06,21.95,-0.1580887,-0.07274735,-0.264162,-0.09903462,14.27884,0.5631228,0.3276347,-0.49,5.8,1.11,86.58
6598,1643469946,1,-1.08,3.07,21.96,-0.1582676,-0.07320036000000001,-0.2604523,-0.09536295,14.27718,0.562683,0.325954,-0.49,5.82,1.12,86.58
6642,1643480418,1,-1.07,3.07,21.97,-0.1614183,-0.07374801,-0.2621185,-0.0990143,14.27558,0.5619572,0.3233407,-0.49,5.82,1.12,86.58
6687,1643490233,1,-1.08,3.08,21.99,-0.163723,-0.07460588,-0.2612511,-0.1013495,14.27434,0.5617095,0.3223638,-0.49,5.81,1.11,86.58
6732,1643500387,1,-1.08,3.09,22,-0.1652643,-0.07425691,-0.2601921,-0.1023519,14.27311,0.5614473,0.3213556,-0.49,5.83,1.12,86.58
6777,1643510812,1,-1.08,3.09,22.01,-0.1667284,-0.0738205,-0.261481,-0.1106158,14.27166,0.5610844,0.3199906,-0.49,5.79,1.11,86.58
6822,1643521324,1,-1.08,3.1,22.01,-0.1692194,-0.07357295,-0.2608452,-0.11428,14.26997,0.5603487,0.3173748,-0.49,5.79,1.11,86.58
6870,1643531368,1,-1.08,3.1,22.01,-0.170607,-0.07440284,-0.2608871,-0.1193171,14.26866,0.5600383,0.3162105,-0.49,5.8,1.11,86.58
6917,1643541783,1,-1.07,3.1,22,-0.171007,-0.0735632,-0.2603964,-0.1229063,14.26715,0.5596430999999999,0.3147021,-0.49,5.83,1.12,86.58
6960,1643557508,1,-1.07,3.1,21.99,-0.1752741,-0.07341955999999999,-0.261364,-0.1336498,14.26512,0.5592964,0.3132992,-0.48,5.76,1.1,86.58
7002,1643567606,1,-1.06,3.11,21.98,-0.1766648,-0.07595288,-0.2589056,-0.1335742,14.26408,0.5593491,0.3133318,-0.48,5.77,1.1,86.58
7050,1643580525,1,-1.06,3.11,21.98,-0.1760729,-0.07669910000000001,-0.2584632,-0.1286848,14.26196,0.5584331,0.3102287,-0.48,5.77,1.1,86.58
7093,1643590567,1,-1.07,3.13,21.96,-0.1751648,-0.07532247,-0.258305,-0.1242621,14.26073,0.5583559,0.3099614,-0.48,5.75,1.1,86.58
7135,1643601186,1,-1.07,3.13,21.96,-0.1773472,-0.07319625,-0.2547892,-0.1182136,14.25966,0.5583515999999999,0.3098722,-0.48,5.74,1.1,86.58
7179,1643611650,1,-1.06,3.13,21.95,-0.179997,-0.07384779,-0.2534542,-0.1140988,14.25835,0.5582510000000001,0.3094282,-0.48,5.74,1.1,86.58
7222,1643621628,1,-1.07,3.16,21.96,-0.1816142,-0.07473017,-0.2554166,-0.1101886,14.25656,0.5575148,0.3068972,-0.48,5.74,1.1,86.58
7268,1643631663,1,-1.08,3.16,21.97,-0.18078,-0.07745357,-0.253001,-0.1102255,14.25541,0.5574453,0.306623,-0.48,5.68,1.09,86.58
7311,1643642421,1,-1.07,3.16,21.98,-0.1828095,-0.07710752999999999,-0.2526363,-0.1074716,14.2536,0.5566813,0.3041151,-0.48,5.68,1.09,86.58
7354,1643652851,1,-1.08,3.18,21.99,-0.1855301,-0.07208179000000001,-0.2541808,-0.1077951,14.25224,0.5565488,0.3035032,-0.48,5.68,1.09,86.58
7399,1643662739,1,-1.07,3.17,22,-0.1863669,-0.06866934,-0.2491332,-0.1008489,14.25102,0.5565035,0.3030505,-0.48,5.7,1.09,86.58
7441,1643672721,1,-1.06,3.19,22.01,-0.1880885,-0.07148219,-0.2494874,-0.09926291,14.24979,0.5564353,0.3025301,-0.48,5.71,1.09,86.58
7481,1643682974,1,-1.07,3.2,22.01,-0.1888292,-0.07714735,-0.2518263,-0.1010643,14.24852,0.5562801000000001,0.3018739,-0.48,5.71,1.09,86.58
7523,1643693367,1,-1.08,3.21,22.02,-0.1898519,-0.07705455,-0.2498693,-0.09665189,14.24664,0.5555075,0.2993863,-0.48,5.71,1.09,86.58
7567,1643703627,1,-1.09,3.21,22.01,-0.1924671,-0.07021038,-0.248873,-0.09442001999999999,14.24515,0.5552837,0.2986186,-0.48,5.73,1.1,86.58
7610,1643713652,1,-1.05,3.22,22.01,-0.1946433,-0.070725,-0.2515408,-0.09677191,14.2438,0.5551475,0.2979802,-0.48,5.73,1.1,86.58
7653,1643723652,1,-1.06,3.23,21.99,-0.1931444,-0.07934452,-0.2494765,-0.09473738,14.24245,0.5549302,0.2972659,-0.48,5.74,1.1,86.58
7705,1643736131,1,-1.07,3.24,22,-0.1954404,-0.08057395000000001,-0.2505768,-0.09662794,14.2407,0.5544744,0.295959,-0.48,5.74,1.1,86.58
7751,1643749226,1,-1.08,3.23,21.97,-0.1993403,-0.07384396,-0.2478376,-0.09282926,14.23944,0.5543671999999999,0.2959989,-0.48,5.76,1.1,86.58
7793,1643759735,1,-1.06,3.26,21.98,-0.2007195,-0.07649523,-0.2471343,-0.08457315999999999,14.23851,0.5544397,0.2963765,-0.49,5.78,1.11,86.58
7839,1643770319,1,-1.06,3.25,21.96,-0.1979277,-0.08653136,-0.2486313,-0.07891571999999999,14.23655,0.5536371,0.2939361,-0.49,5.78,1.11,86.58
7886,1643780243,1,-1.08,3.26,21.98,-0.1975934,-0.08195384999999999,-0.2493461,-0.07255547,14.23584,0.553651,0.2945258,-0.48,5.76,1.1,86.58
7931,1643790531,1,-1.1,3.24,21.98,-0.2038945,-0.07476822,-0.2453593,-0.0608056,14.23487,0.5536242,0.2947919,-0.48,5.77,1.11,86.58
7975,1643800399,1,-1.07,3.27,21.99,-0.2050951,-0.07693969000000001,-0.247048,-0.0528256,14.23398,0.5536694,0.295085,-0.49,5.79,1.11,86.58
8020,1643810356,1,-1.08,3.26,21.97,-0.2007978,-0.08554404,-0.2432866,-0.04096054,14.23314,0.5536294,0.295332,-0.49,5.81,1.11,86.58
8064,1643820395,1,-1.1,3.29,22,-0.2016276,-0.08323588,-0.2437758,-0.03628526,14.23222,0.5535099999999999,0.2953902,-0.49,5.81,1.11,86.58
8109,1643831314,1,-1.11,3.25,22,-0.209517,-0.07555944000000001,-0.2411333,-0.02705968,14.23022,0.5527524,0.293036,-0.49,5.81,1.11,86.58
8159,1643841183,1,-1.08,3.31,22,-0.2097837,-0.07426178999999999,-0.2440082,-0.02659828,14.22919,0.5527214,0.2929914,-0.49,5.81,1.11,86.58
8203,1643851183,1,-1.06,3.28,21.98,-0.2065746,-0.08049309,-0.2438546,-0.0292258,14.22712,0.5519560999999999,0.2905951,-0.49,5.81,1.11,86.58
8249,1643861361,1,-1.08,3.32,22,-0.2042258,-0.07964675,-0.2403885,-0.02982,14.22591,0.5517401,0.2902198,-0.48,5.76,1.1,86.58
8293,1643872142,1,-1.05,3.29,21.99,-0.2121165,-0.07952097,-0.2446857,-0.03620849,14.22487,0.551616,0.2900433,-0.49,5.78,1.11,86.58
8339,1643881942,1,-1.06,3.33,22,-0.2099462,-0.07939172,-0.2366194,-0.03056083,14.22373,0.5514684,0.2896873,-0.49,5.79,1.11,86.58
8383,1643891932,1,-1.02,3.31,21.97,-0.2077509,-0.0824329,-0.2437313,-0.04156767,14.22259,0.551266,0.289406,-0.49,5.79,1.11,86.58
8428,1643902274,1,-1.06,3.34,21.98,-0.2085861,-0.08129844,-0.235975,-0.03723506,14.22055,0.5504612,0.287039,-0.49,5.79,1.11,86.58
8473,1643912367,1,-1.02,3.32,21.97,-0.2165445,-0.08327932,-0.2431168,-0.04921961,14.21919,0.5501636,0.2864686,-0.49,5.78,1.11,86.58
8518,1643922559,1,-1.05,3.33,21.97,-0.2135562,-0.08464473,-0.2336409,-0.04245891,14.21794,0.5498964,0.2859806,-0.49,5.81,1.11,86.58
8563,1643932711,1,-1.03,3.35,21.96,-0.2136596,-0.08478839000000001,-0.2408957,-0.05383817,14.2167,0.5495906,0.2854353,-0.49,5.81,1.11,86.58
