LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
3289,1.6427e+09,1,198.98,14.459,216.7,288.7,0.7033,72.704,144.7,0.2,0.2,0.2,0.2,0.2
3339,1.6427e+09,1,199.66,14.446,216.77,288.77,0.77211,72.773,144.77,0.2,0.2,0.2,0.2,0.2
3385,1.6427e+09,1,199.66,14.446,216.77,288.77,0.77211,72.773,144.77,0.2,0.2,0.2,0.2,0.2
3429,1.6427e+09,1,199.53,14.45,216.85,288.85,0.8488,72.85,144.85,0.2,0.2,0.2,0.2,0.2
3474,1.6427e+09,1,199.36,14.456,216.94,288.93,0.93538,72.936,144.94,0.2,0.2,0.2,0.2,0.2
3519,1.6427e+09,1,199.32,14.458,217.01,289.01,1.0068,73.008,145.01,0.2,0.2,0.2,0.2,0.2
3566,1.6428e+09,1,199.93,14.447,217.48,289.18,0.74637,72.775,145.23,0.20061,0.21407,0.20764,0.19087,0.18682
3608,1.6428e+09,1,199.93,14.447,217.48,289.18,0.74637,72.775,145.23,0.20061,0.21407,0.20764,0.19087,0.18682
3652,1.6428e+09,1,303.8,13.475,217.56,289.26,0.8241,72.853,145.31,0.20061,0.21407,0.20764,0.19087,0.18682
3698,1.6428e+09,1,303.87,13.475,217.62,289.33,0.88847,72.917,145.37,0.20061,0.21407,0.20764,0.19087,0.18682
3743,1.6428e+09,1,303.94,13.475,217.7,289.4,0.9627,72.992,145.45,0.20061,0.21407,0.20764,0.19087,0.18682
3791,1.6428e+09,1,304.01,13.475,217.77,289.47,1.0306,73.06,145.51,0.20061,0.21407,0.20764,0.19087,0.18682
3836,1.6428e+09,1,304.01,13.475,217.77,289.47,1.0306,73.06,145.51,0.20061,0.21407,0.20764,0.19087,0.18682
3880,1.6428e+09,1,304.08,13.475,217.84,289.54,1.1029,73.132,145.59,0.20061,0.21407,0.20764,0.19087,0.18682
3925,1.6428e+09,1,304.14,13.475,217.9,289.6,1.1652,73.194,145.65,0.20061,0.21407,0.20764,0.19087,0.18682
3970,1.6429e+09,1,304.14,13.475,217.9,289.6,1.1652,73.194,145.65,0.20061,0.21407,0.20764,0.19087,0.18682
4014,1.6429e+09,1,304.21,13.475,217.98,289.68,1.2391,73.268,145.72,0.20061,0.21407,0.20764,0.19087,0.18682
4059,1.6429e+09,1,304.29,13.475,218.05,289.75,1.3156,73.345,145.8,0.20061,0.21407,0.20764,0.19087,0.18682
4103,1.6429e+09,1,304.37,13.475,218.13,289.84,1.3983,73.428,145.88,0.20061,0.21407,0.20764,0.19087,0.18682
4148,1.6429e+09,1,304.43,13.475,218.2,289.9,1.4593,73.489,145.94,0.20061,0.21407,0.20764,0.19087,0.18682
4193,1.6429e+09,1,304.49,13.475,218.25,289.95,1.5173,73.547,146,0.20061,0.21407,0.20764,0.19087,0.18682
4242,1.6429e+09,1,304.49,13.475,218.25,289.95,1.5173,73.547,146,0.20061,0.21407,0.20764,0.19087,0.18682
4287,1.6429e+09,1,304.57,13.475,218.33,290.03,1.5977,73.627,146.08,0.20061,0.21407,0.20764,0.19087,0.18682
4331,1.6429e+09,1,304.68,13.475,218.45,290.15,1.7117,73.741,146.2,0.20061,0.21407,0.20764,0.19087,0.18682
5238,1.6432e+09,1,0,4.756,216,288,0,72,144,0.2,0.2,0.2,0.2,0.2
5282,1.6432e+09,1,188.96,14.711,216.08,288.08,0.078243,72.078,144.08,0.2,0.2,0.2,0.2,0.2
5327,1.6432e+09,1,187.48,14.762,216.15,288.15,0.14901,72.149,144.15,0.2,0.2,0.2,0.2,0.2
5371,1.6432e+09,1,187.48,14.762,216.15,288.15,0.14901,72.149,144.15,0.2,0.2,0.2,0.2,0.2
5416,1.6432e+09,1,188.17,14.741,216.22,288.22,0.2189,72.219,144.22,0.2,0.2,0.2,0.2,0.2
5460,1.6432e+09,1,188.14,14.745,216.31,288.31,0.30703,72.307,144.31,0.2,0.2,0.2,0.2,0.2
5505,1.6432e+09,1,189.95,14.69,216.41,288.41,0.40728,72.408,144.41,0.2,0.2,0.2,0.2,0.2
5554,1.6432e+09,1,190.52,14.674,216.48,288.48,0.47597,72.476,144.48,0.2,0.2,0.2,0.2,0.2
5599,1.6432e+09,1,190.52,14.674,216.48,288.48,0.47597,72.476,144.48,0.2,0.2,0.2,0.2,0.2
5643,1.6432e+09,1,190.75,14.67,216.56,288.56,0.55843,72.559,144.56,0.2,0.2,0.2,0.2,0.2
5688,1.6433e+09,1,191.65,14.645,216.64,288.64,0.6379,72.638,144.64,0.2,0.2,0.2,0.2,0.2
5733,1.6433e+09,1,191.65,14.645,216.64,288.64,0.6379,72.638,144.64,0.2,0.2,0.2,0.2,0.2
5777,1.6433e+09,1,191.92,14.639,216.71,288.71,0.70699,72.708,144.71,0.2,0.2,0.2,0.2,0.2
5825,1.6433e+09,1,191.92,14.639,216.71,288.71,0.70699,72.708,144.71,0.2,0.2,0.2,0.2,0.2
5870,1.6433e+09,1,191.9,14.642,216.79,288.79,0.78661,72.787,144.79,0.2,0.2,0.2,0.2,0.2
5915,1.6433e+09,1,191.9,14.642,216.79,288.79,0.78661,72.787,144.79,0.2,0.2,0.2,0.2,0.2
5959,1.6433e+09,1,191.99,14.642,216.87,288.87,0.8678,72.868,144.87,0.2,0.2,0.2,0.2,0.2
6009,1.6433e+09,1,191.81,14.647,216.88,288.88,0.87594,72.877,144.88,0.2,0.2,0.2,0.2,0.2
6053,1.6433e+09,1,192.06,14.64,216.42,289.11,1.4751,73.02,144.37,0.18991,0.18584,0.20093,0.21531,0.20801
6096,1.6434e+09,1,86.497,13.498,216.43,289.11,1.4795,73.025,144.37,0.18991,0.18584,0.20093,0.21531,0.20801
6140,1.6434e+09,1,86.496,13.498,216.43,289.11,1.4784,73.024,144.37,0.18991,0.18584,0.20093,0.21531,0.20801
6185,1.6434e+09,1,86.499,13.498,216.43,289.11,1.4816,73.027,144.38,0.18991,0.18584,0.20093,0.21531,0.20801
6232,1.6434e+09,1,86.504,13.498,216.43,289.12,1.4862,73.031,144.38,0.18991,0.18584,0.20093,0.21531,0.20801
6277,1.6434e+09,1,86.515,13.498,216.44,289.13,1.4967,73.042,144.39,0.18991,0.18584,0.20093,0.21531,0.20801
6321,1.6434e+09,1,86.521,13.498,216.45,289.13,1.5027,73.048,144.4,0.18991,0.18584,0.20093,0.21531,0.20801
6366,1.6434e+09,1,86.521,13.498,216.45,289.13,1.5027,73.048,144.4,0.18991,0.18584,0.20093,0.21531,0.20801
6413,1.6434e+09,1,86.527,13.498,216.46,289.14,1.5093,73.054,144.4,0.18991,0.18584,0.20093,0.21531,0.20801
6460,1.6434e+09,1,86.533,13.498,216.46,289.15,1.5146,73.06,144.41,0.18991,0.18584,0.20093,0.21531,0.20801
6504,1.6434e+09,1,86.537,13.498,216.47,289.15,1.5195,73.065,144.41,0.18991,0.18584,0.20093,0.21531,0.20801
6548,1.6435e+09,1,86.537,13.498,216.47,289.15,1.5195,73.065,144.41,0.18991,0.18584,0.20093,0.21531,0.20801
6596,1.6435e+09,1,86.536,13.498,216.47,289.15,1.5184,73.064,144.41,0.18991,0.18584,0.20093,0.21531,0.20801
6640,1.6435e+09,1,86.536,13.498,216.47,289.15,1.5184,73.064,144.41,0.18991,0.18584,0.20093,0.21531,0.20801
6685,1.6435e+09,1,86.546,13.498,216.48,289.16,1.5282,73.073,144.42,0.18991,0.18584,0.20093,0.21531,0.20801
6730,1.6435e+09,1,86.557,13.498,216.49,289.17,1.5386,73.084,144.43,0.18991,0.18584,0.20093,0.21531,0.20801
6775,1.6435e+09,1,86.552,13.498,216.48,289.16,1.5338,73.079,144.43,0.18991,0.18584,0.20093,0.21531,0.20801
6820,1.6435e+09,1,86.552,13.498,216.48,289.16,1.5338,73.079,144.43,0.18991,0.18584,0.20093,0.21531,0.20801
6868,1.6435e+09,1,86.532,13.498,216.46,289.14,1.5136,73.059,144.41,0.18991,0.18584,0.20093,0.21531,0.20801
6915,1.6435e+09,1,86.528,13.498,216.46,289.14,1.5102,73.055,144.4,0.18991,0.18584,0.20093,0.21531,0.20801
7749,1.6437e+09,1,0,4.756,216,288,0,72,144,0.2,0.2,0.2,0.2,0.2
7791,1.6438e+09,1,148.3,14.279,215.99,287.99,359.99,71.995,143.99,0.2,0.2,0.2,0.2,0.2
7837,1.6438e+09,1,148.3,14.279,215.99,287.99,359.99,71.995,143.99,0.2,0.2,0.2,0.2,0.2
7884,1.6438e+09,1,179.81,15.031,216.03,288.03,0.026126,72.026,144.03,0.2,0.2,0.2,0.2,0.2
7929,1.6438e+09,1,150.33,14.292,216.02,288.02,0.021225,72.021,144.02,0.2,0.2,0.2,0.2,0.2
7973,1.6438e+09,1,167.78,14.61,216.01,288.01,0.0071221,72.007,144.01,0.2,0.2,0.2,0.2,0.2
8018,1.6438e+09,1,207.5,14.312,216.03,288.03,0.025956,72.026,144.03,0.2,0.2,0.2,0.2,0.2
8062,1.6438e+09,1,156.03,14.355,216.06,288.06,0.055458,72.055,144.06,0.2,0.2,0.2,0.2,0.2
8107,1.6438e+09,1,156.03,14.355,216.06,288.06,0.055458,72.055,144.06,0.2,0.2,0.2,0.2,0.2
8157,1.6438e+09,1,167.66,14.605,216.05,288.05,0.048785,72.049,144.05,0.2,0.2,0.2,0.2,0.2
8201,1.6439e+09,1,167.66,14.605,216.05,288.05,0.048785,72.049,144.05,0.2,0.2,0.2,0.2,0.2
8247,1.6439e+09,1,176.28,14.891,216.01,288.01,0.01101,72.011,144.01,0.2,0.2,0.2,0.2,0.2
8291,1.6439e+09,1,162.14,14.467,216.06,288.06,0.056633,72.057,144.06,0.2,0.2,0.2,0.2,0.2
8337,1.6439e+09,1,175.31,14.853,216.06,288.06,0.062568,72.063,144.06,0.2,0.2,0.2,0.2,0.2
8381,1.6439e+09,1,164.79,14.53,216,288,360,71.998,144,0.2,0.2,0.2,0.2,0.2
8426,1.6439e+09,1,164.79,14.53,216,288,360,71.998,144,0.2,0.2,0.2,0.2,0.2
8471,1.6439e+09,1,166.07,14.562,216.04,288.04,0.040651,72.041,144.04,0.2,0.2,0.2,0.2,0.2
8516,1.6439e+09,1,159.54,14.414,216.04,288.04,0.041659,72.042,144.04,0.2,0.2,0.2,0.2,0.2
8561,1.6439e+09,1,164.5,14.522,216.03,288.03,0.030783,72.031,144.03,0.2,0.2,0.2,0.2,0.2
8609,1.6439e+09,1,176.22,14.888,216.04,288.04,0.037014,72.037,144.04,0.2,0.2,0.2,0.2,0.2
8653,1.644e+09,1,176.22,14.888,216.04,288.04,0.037014,72.037,144.04,0.2,0.2,0.2,0.2,0.2
8694,1.644e+09,1,157.54,14.378,216.55,288.45,359.85,71.576,144.01,0.1912,0.21363,0.21721,0.19648,0.18148
8739,1.644e+09,1,332.62,13.677,216.51,288.41,359.81,71.537,143.97,0.1912,0.21363,0.21721,0.19648,0.18148
8785,1.644e+09,1,332.66,13.677,216.56,288.46,359.85,71.579,144.01,0.1912,0.21363,0.21721,0.19648,0.18148
8826,1.644e+09,1,332.69,13.677,216.59,288.49,359.88,71.608,144.04,0.1912,0.21363,0.21721,0.19648,0.18148
8872,1.644e+09,1,332.69,13.677,216.59,288.49,359.88,71.608,144.04,0.1912,0.21363,0.21721,0.19648,0.18148
8916,1.644e+09,1,332.65,13.677,216.55,288.45,359.85,71.572,144.01,0.1912,0.21363,0.21721,0.19648,0.18148
8960,1.644e+09,1,332.69,13.677,216.59,288.49,359.88,71.611,144.05,0.1912,0.21363,0.21721,0.19648,0.18148
9006,1.644e+09,1,332.69,13.677,216.59,288.49,359.89,71.614,144.05,0.1912,0.21363,0.21721,0.19648,0.18148
9054,1.644e+09,1,332.65,13.677,216.55,288.45,359.84,71.568,144,0.1912,0.21363,0.21721,0.19648,0.18148
9100,1.6441e+09,1,332.67,13.677,216.57,288.47,359.87,71.595,144.03,0.1912,0.21363,0.21721,0.19648,0.18148
9144,1.6441e+09,1,332.67,13.677,216.57,288.47,359.87,71.595,144.03,0.1912,0.21363,0.21721,0.19648,0.18148
9189,1.6441e+09,1,332.68,13.677,216.58,288.48,359.87,71.599,144.03,0.1912,0.21363,0.21721,0.19648,0.18148
9233,1.6441e+09,1,332.64,13.677,216.54,288.44,359.84,71.565,144,0.1912,0.21363,0.21721,0.19648,0.18148
9278,1.6441e+09,1,332.68,13.677,216.57,288.47,359.87,71.598,144.03,0.1912,0.21363,0.21721,0.19648,0.18148
9323,1.6441e+09,1,332.68,13.677,216.58,288.48,359.87,71.599,144.03,0.1912,0.21363,0.21721,0.19648,0.18148
9367,1.6441e+09,1,332.64,13.677,216.53,288.43,359.83,71.557,143.99,0.1912,0.21363,0.21721,0.19648,0.18148
9412,1.6441e+09,1,332.69,13.677,216.58,288.48,359.88,71.607,144.04,0.1912,0.21363,0.21721,0.19648,0.18148
9457,1.6441e+09,1,332.69,13.677,216.59,288.49,359.88,71.61,144.05,0.1912,0.21363,0.21721,0.19648,0.18148
9506,1.6441e+09,1,332.69,13.677,216.59,288.49,359.88,71.61,144.05,0.1912,0.21363,0.21721,0.19648,0.18148
10333,1.6444e+09,1,0,4.756,216,288,0,72,144,0.2,0.2,0.2,0.2,0.2
10377,1.6444e+09,1,109.78,14.966,215.98,287.98,359.98,71.976,143.98,0.2,0.2,0.2,0.2,0.2
10422,1.6444e+09,1,109.78,14.966,215.98,287.98,359.98,71.976,143.98,0.2,0.2,0.2,0.2,0.2
10468,1.6444e+09,1,193.34,14.579,216,288,0.0045517,72.005,144,0.2,0.2,0.2,0.2,0.2
10512,1.6444e+09,1,212.28,14.276,216.01,288.01,0.01027,72.01,144.01,0.2,0.2,0.2,0.2,0.2
10557,1.6444e+09,1,209.25,14.296,215.97,287.97,359.97,71.972,143.97,0.2,0.2,0.2,0.2,0.2
10601,1.6444e+09,1,205.5,14.335,215.98,287.98,359.98,71.984,143.98,0.2,0.2,0.2,0.2,0.2
10646,1.6444e+09,1,205.5,14.335,215.98,287.98,359.98,71.984,143.98,0.2,0.2,0.2,0.2,0.2
10691,1.6444e+09,1,204.06,14.355,215.98,287.98,359.98,71.979,143.98,0.2,0.2,0.2,0.2,0.2
10736,1.6444e+09,1,187.43,14.757,215.94,287.94,359.94,71.944,143.94,0.2,0.2,0.2,0.2,0.2
10785,1.6445e+09,1,194.18,14.555,215.96,287.96,359.96,71.962,143.96,0.2,0.2,0.2,0.2,0.2
10830,1.6445e+09,1,192.05,14.614,215.97,287.97,359.97,71.975,143.97,0.2,0.2,0.2,0.2,0.2
10875,1.6445e+09,1,192.05,14.614,215.97,287.97,359.97,71.975,143.97,0.2,0.2,0.2,0.2,0.2
10919,1.6445e+09,1,208.01,14.307,215.97,287.97,359.97,71.966,143.97,0.2,0.2,0.2,0.2,0.2
10964,1.6445e+09,1,208.01,14.307,215.97,287.97,359.97,71.966,143.97,0.2,0.2,0.2,0.2,0.2
11009,1.6445e+09,1,192.5,14.601,215.98,287.98,359.98,71.982,143.98,0.2,0.2,0.2,0.2,0.2
11053,1.6445e+09,1,190.94,14.648,216.01,288.01,0.01447,72.014,144.01,0.2,0.2,0.2,0.2,0.2
11099,1.6445e+09,1,189.68,14.685,215.98,287.98,359.98,71.983,143.98,0.2,0.2,0.2,0.2,0.2
11144,1.6445e+09,1,189.68,14.685,215.98,287.98,359.98,71.983,143.98,0.2,0.2,0.2,0.2,0.2
11191,1.6446e+09,1,195.93,14.513,216.01,288.01,0.0079586,72.008,144.01,0.2,0.2,0.2,0.2,0.2
11236,1.6446e+09,1,189.51,14.692,216.45,288.68,359.99,71.346,143.63,0.18268,0.20734,0.22281,0.20551,0.18166
11281,1.6446e+09,1,357.61,13.196,216.45,288.67,359.99,71.342,143.63,0.18268,0.20734,0.22281,0.20551,0.18166
11327,1.6446e+09,1,357.56,13.196,216.4,288.62,359.94,71.291,143.58,0.18268,0.20734,0.22281,0.20551,0.18166
11371,1.6446e+09,1,357.56,13.196,216.4,288.62,359.94,71.293,143.58,0.18268,0.20734,0.22281,0.20551,0.18166
11419,1.6446e+09,1,357.6,13.196,216.44,288.66,359.97,71.328,143.61,0.18268,0.20734,0.22281,0.20551,0.18166
11465,1.6446e+09,1,357.6,13.196,216.44,288.66,359.97,71.328,143.61,0.18268,0.20734,0.22281,0.20551,0.18166
11510,1.6446e+09,1,357.6,13.196,216.44,288.66,359.97,71.328,143.62,0.18268,0.20734,0.22281,0.20551,0.18166
11555,1.6446e+09,1,357.6,13.196,216.44,288.66,359.97,71.328,143.62,0.18268,0.20734,0.22281,0.20551,0.18166
11600,1.6446e+09,1,357.56,13.196,216.4,288.62,359.93,71.289,143.58,0.18268,0.20734,0.22281,0.20551,0.18166
11645,1.6447e+09,1,357.56,13.196,216.4,288.62,359.93,71.29,143.58,0.18268,0.20734,0.22281,0.20551,0.18166
11694,1.6447e+09,1,357.6,13.196,216.44,288.66,359.98,71.332,143.62,0.18268,0.20734,0.22281,0.20551,0.18166
11739,1.6447e+09,1,357.59,13.196,216.42,288.65,359.96,71.316,143.6,0.18268,0.20734,0.22281,0.20551,0.18166
11784,1.6447e+09,1,357.58,13.196,216.41,288.64,359.95,71.306,143.59,0.18268,0.20734,0.22281,0.20551,0.18166
11828,1.6447e+09,1,357.58,13.196,216.41,288.64,359.95,71.306,143.59,0.18268,0.20734,0.22281,0.20551,0.18166
11870,1.6447e+09,1,357.61,13.196,216.45,288.67,359.98,71.338,143.63,0.18268,0.20734,0.22281,0.20551,0.18166
11915,1.6447e+09,1,357.61,13.196,216.45,288.67,359.98,71.338,143.63,0.18268,0.20734,0.22281,0.20551,0.18166
11961,1.6447e+09,1,357.59,13.196,216.42,288.65,359.96,71.316,143.6,0.18268,0.20734,0.22281,0.20551,0.18166
12005,1.6447e+09,1,357.59,13.196,216.42,288.65,359.96,71.316,143.6,0.18268,0.20734,0.22281,0.20551,0.18166
12051,1.6448e+09,1,357.58,13.196,216.42,288.64,359.95,71.31,143.6,0.18268,0.20734,0.22281,0.20551,0.18166
12881,1.645e+09,1,161.78,14.46,216.02,288.02,0.018823,72.019,144.02,0.2,0.2,0.2,0.2,0.2
12925,1.645e+09,1,161.78,14.46,216.02,288.02,0.018823,72.019,144.02,0.2,0.2,0.2,0.2,0.2
12974,1.645e+09,1,175.33,14.855,216.02,288.02,0.02196,72.022,144.02,0.2,0.2,0.2,0.2,0.2
13019,1.645e+09,1,174.52,14.826,216.02,288.02,0.021929,72.022,144.02,0.2,0.2,0.2,0.2,0.2
13064,1.645e+09,1,174.28,14.818,216.02,288.02,0.018628,72.019,144.02,0.2,0.2,0.2,0.2,0.2
13109,1.645e+09,1,174.28,14.818,216.02,288.02,0.018628,72.019,144.02,0.2,0.2,0.2,0.2,0.2
13153,1.645e+09,1,164.79,14.529,216.04,288.04,0.036797,72.037,144.04,0.2,0.2,0.2,0.2,0.2
13197,1.645e+09,1,176.07,14.883,216.02,288.02,0.021144,72.021,144.02,0.2,0.2,0.2,0.2,0.2
13241,1.645e+09,1,176.07,14.883,216.02,288.02,0.021144,72.021,144.02,0.2,0.2,0.2,0.2,0.2
13286,1.645e+09,1,179.56,15.021,216.02,288.02,0.024543,72.025,144.02,0.2,0.2,0.2,0.2,0.2
13331,1.6451e+09,1,190.99,14.646,216.03,288.03,0.030994,72.031,144.03,0.2,0.2,0.2,0.2,0.2
13375,1.6451e+09,1,194.72,14.542,215.99,287.99,359.99,71.989,143.99,0.2,0.2,0.2,0.2,0.2
13424,1.6451e+09,1,187.82,14.746,216.02,288.02,0.020426,72.02,144.02,0.2,0.2,0.2,0.2,0.2
13468,1.6451e+09,1,187.82,14.746,216.02,288.02,0.020426,72.02,144.02,0.2,0.2,0.2,0.2,0.2
13513,1.6451e+09,1,189.59,14.689,216.02,288.02,0.02139,72.021,144.02,0.2,0.2,0.2,0.2,0.2
13570,1.6452e+09,1,357.94,12.091,217.05,289.56,359.99,70.5,143.15,0.14678,0.21937,0.2753,0.21405,0.1445
13615,1.6452e+09,1,357.96,12.091,217.07,289.59,0.013651,70.523,143.17,0.14678,0.21937,0.2753,0.21405,0.1445
13663,1.6452e+09,1,357.96,12.091,217.07,289.59,0.013651,70.523,143.17,0.14678,0.21937,0.2753,0.21405,0.1445
13711,1.6452e+09,1,357.93,12.091,217.04,289.56,359.99,70.497,143.15,0.14678,0.21937,0.2753,0.21405,0.1445
13756,1.6452e+09,1,357.92,12.091,217.03,289.55,359.98,70.485,143.14,0.14678,0.21937,0.2753,0.21405,0.1445
13803,1.6452e+09,1,357.97,12.091,217.08,289.6,0.026298,70.535,143.19,0.14678,0.21937,0.2753,0.21405,0.1445
13848,1.6452e+09,1,357.93,12.091,217.03,289.55,359.98,70.489,143.14,0.14678,0.21937,0.2753,0.21405,0.1445
13894,1.6452e+09,1,357.93,12.091,217.04,289.55,359.98,70.49,143.14,0.14678,0.21937,0.2753,0.21405,0.1445
13939,1.6453e+09,1,357.99,12.091,217.09,289.61,0.038489,70.547,143.2,0.14678,0.21937,0.2753,0.21405,0.1445
13986,1.6453e+09,1,357.99,12.091,217.09,289.61,0.038489,70.547,143.2,0.14678,0.21937,0.2753,0.21405,0.1445
14030,1.6453e+09,1,357.97,12.091,217.08,289.6,0.02564,70.535,143.19,0.14678,0.21937,0.2753,0.21405,0.1445
14079,1.6453e+09,1,357.96,12.091,217.07,289.59,0.014224,70.523,143.17,0.14678,0.21937,0.2753,0.21405,0.1445
14124,1.6453e+09,1,358.02,12.091,217.13,289.65,0.071915,70.581,143.23,0.14678,0.21937,0.2753,0.21405,0.1445
14169,1.6453e+09,1,358,12.091,217.11,289.63,0.055058,70.564,143.22,0.14678,0.21937,0.2753,0.21405,0.1445
14214,1.6453e+09,1,357.99,12.091,217.1,289.62,0.044601,70.554,143.21,0.14678,0.21937,0.2753,0.21405,0.1445
14258,1.6453e+09,1,357.99,12.091,217.1,289.62,0.044601,70.554,143.21,0.14678,0.21937,0.2753,0.21405,0.1445
14303,1.6453e+09,1,358.03,12.091,217.14,289.66,0.083745,70.593,143.24,0.14678,0.21937,0.2753,0.21405,0.1445
14347,1.6453e+09,1,358.02,12.091,217.13,289.65,0.075345,70.584,143.24,0.14678,0.21937,0.2753,0.21405,0.1445
15255,1.6456e+09,1,0,4.756,216,288,0,72,144,0.2,0.2,0.2,0.2,0.2
15300,1.6456e+09,1,0,4.756,216,288,0,72,144,0.2,0.2,0.2,0.2,0.2
15345,1.6456e+09,1,183.88,14.886,216.01,288.01,0.0088017,72.009,144.01,0.2,0.2,0.2,0.2,0.2
15393,1.6456e+09,1,216.64,14.268,216.03,288.03,0.030595,72.031,144.03,0.2,0.2,0.2,0.2,0.2
15439,1.6456e+09,1,198.94,14.446,216.05,288.05,0.04609,72.046,144.05,0.2,0.2,0.2,0.2,0.2
15483,1.6456e+09,1,193.08,14.587,216.06,288.06,0.060988,72.061,144.06,0.2,0.2,0.2,0.2,0.2
15529,1.6456e+09,1,198.54,14.455,216.09,288.09,0.089364,72.089,144.09,0.2,0.2,0.2,0.2,0.2
15576,1.6456e+09,1,192.11,14.616,216.11,288.11,0.10804,72.108,144.11,0.2,0.2,0.2,0.2,0.2
15621,1.6457e+09,1,192.11,14.616,216.11,288.11,0.10804,72.108,144.11,0.2,0.2,0.2,0.2,0.2
15666,1.6457e+09,1,187.82,14.749,216.1,288.1,0.10071,72.101,144.1,0.2,0.2,0.2,0.2,0.2
15710,1.6457e+09,1,196.14,14.51,216.1,288.1,0.10188,72.102,144.1,0.2,0.2,0.2,0.2,0.2
15755,1.6457e+09,1,194.25,14.557,216.1,288.1,0.097432,72.097,144.1,0.2,0.2,0.2,0.2,0.2
15805,1.6457e+09,1,188.21,14.735,216.06,288.06,0.064073,72.064,144.06,0.2,0.2,0.2,0.2,0.2
15849,1.6457e+09,1,184.38,14.869,216.05,288.05,0.045451,72.045,144.05,0.2,0.2,0.2,0.2,0.2
15894,1.6457e+09,1,184.56,14.862,216.05,288.05,0.047227,72.047,144.05,0.2,0.2,0.2,0.2,0.2
15939,1.6457e+09,1,184.56,14.862,216.05,288.05,0.047227,72.047,144.05,0.2,0.2,0.2,0.2,0.2
15985,1.6457e+09,1,195.99,14.511,216.03,288.03,0.026862,72.027,144.03,0.2,0.2,0.2,0.2,0.2
16031,1.6457e+09,1,193.72,14.569,216.03,288.03,0.026855,72.027,144.03,0.2,0.2,0.2,0.2,0.2
16070,1.6458e+09,1,190.34,14.667,216.19,288.09,359.95,71.965,144.12,0.20044,0.20408,0.20204,0.1972,0.19624
16117,1.6458e+09,1,299.64,13.68,216.19,288.09,359.95,71.963,144.11,0.20044,0.20408,0.20204,0.1972,0.19624
16162,1.6458e+09,1,299.64,13.68,216.19,288.09,359.95,71.963,144.11,0.20044,0.20408,0.20204,0.1972,0.19624
