LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
3953,2.0439e+07,2,0,0,0,0
3994,2.0449e+07,2,0,0,0,0
4036,2.046e+07,2,0,0,0,0
4082,2.047e+07,2,0,0,0,0
4122,2.048e+07,2,0,0,0,0
4164,2.049e+07,2,0,0,0,0
4205,2.05e+07,2,0,0,0,0
4242,2.051e+07,2,0,0,0,0
4284,2.0521e+07,2,0,0,0,0
4324,2.0531e+07,2,0,0,0,0
4365,2.0541e+07,2,0,0,0,0
4405,2.0551e+07,2,0,0,0,0
4446,2.0561e+07,2,0,0,0,0
4493,2.0572e+07,2,0,0,0,0
4533,2.0582e+07,2,0,0,0,0
4575,2.0592e+07,2,0,0,0,0
4618,2.0604e+07,2,0,0,0,0
4662,2.0616e+07,2,0,0,0,0
4703,2.0627e+07,2,0,0,0,0
4743,2.0637e+07,2,0,0,0,0
4786,2.0647e+07,2,0,0,0,0
4827,2.0657e+07,2,0,0,0,0
4868,2.0668e+07,2,0,0,0,0
4913,2.0678e+07,2,0,0,0,0
4954,2.0688e+07,2,0,0,0,0
4995,2.0698e+07,2,0,0,0,0
5036,2.0708e+07,2,0,0,0,0
5077,2.0721e+07,2,0,0,0,0
5117,2.0731e+07,2,0,0,0,0
5159,2.0741e+07,2,0,0,0,0
5200,2.0751e+07,2,0,0,0,0
5240,2.0761e+07,2,0,0,0,0
5285,2.0771e+07,2,0,0,0,0
5326,2.0781e+07,2,0,0,0,0
5370,2.0792e+07,2,0,0,0,0
5413,2.0801e+07,2,0,0,0,0
5453,2.0811e+07,2,0,0,0,0
5491,2.0824e+07,2,0,0,0,0
5532,2.0834e+07,2,0,0,0,0
5576,2.0845e+07,2,0,0,0,0
5617,2.0854e+07,2,0,0,0,0
5657,2.0865e+07,2,0,0,0,0
5702,2.0875e+07,2,0,0,0,0
5742,2.0885e+07,2,0,0,0,0
5785,2.0895e+07,2,0,0,0,0
5825,2.0906e+07,2,0,0,0,0
5863,2.0915e+07,2,0,0,0,0
5902,2.0926e+07,2,0,0,0,0
5942,2.0936e+07,2,0,0,0,0
5984,2.0946e+07,2,0,0,0,0
6025,2.0956e+07,2,0,0,0,0
6065,2.0966e+07,2,0,0,0,0
6110,2.0976e+07,2,0,0,0,0
6150,2.0986e+07,2,0,0,0,0
6192,2.0996e+07,2,0,0,0,0
6233,2.1006e+07,2,0,0,0,0
6273,2.1016e+07,2,0,0,0,0
6311,2.1026e+07,2,0,0,0,0
6352,2.1036e+07,2,0,0,0,0
6396,2.1046e+07,2,0,0,0,0
6436,2.1056e+07,2,0,0,0,0
6480,2.1069e+07,2,0,0,0,0
6524,2.1079e+07,2,0,0,0,0
6565,2.1089e+07,2,0,0,0,0
6607,2.1099e+07,2,0,0,0,0
6647,2.1111e+07,2,0,0,0,0
6685,2.1122e+07,2,0,0,0,0
6725,2.1132e+07,2,0,0,0,0
6768,2.1142e+07,2,0,0,0,0
6808,2.1152e+07,2,0,0,0,0
6849,2.1162e+07,2,0,0,0,0
6890,2.1172e+07,2,0,0,0,0
6935,2.1182e+07,2,0,0,0,0
6976,2.1192e+07,2,0,0,0,0
7016,2.1203e+07,2,0,0,0,0
7057,2.1215e+07,2,0,0,0,0
7097,2.1226e+07,2,0,0,0,0
7138,2.1236e+07,2,0,0,0,0
7181,2.1246e+07,2,0,0,0,0
7223,2.1256e+07,2,0,0,0,0
7264,2.1266e+07,2,0,0,0,0
7308,2.1276e+07,2,0,0,0,0
7350,2.1286e+07,2,0,0,0,0
7393,2.1296e+07,2,0,0,0,0
7433,2.1307e+07,2,0,0,0,0
7477,2.1321e+07,2,0,0,0,0
7518,2.1332e+07,2,0,0,0,0
7559,2.1342e+07,2,0,0,0,0
7601,2.1352e+07,2,0,0,0,0
7641,2.1362e+07,2,0,0,0,0
7682,2.1372e+07,2,0,0,0,0
7728,2.1382e+07,2,0,0,0,0
7769,2.1392e+07,2,0,0,0,0
7811,2.1402e+07,2,0,0,0,0
7854,2.1414e+07,2,0,0,0,0
7895,2.1426e+07,2,0,0,0,0
7935,2.1437e+07,2,0,0,0,0
7976,2.1447e+07,2,0,0,0,0
8021,2.1457e+07,2,0,0,0,0
8061,2.1468e+07,2,0,0,0,0
8106,2.1478e+07,2,0,0,0,0
8146,2.1488e+07,2,0,0,0,0
8188,2.1498e+07,2,0,0,0,0
8229,2.1508e+07,2,0,0,0,0
8269,2.1518e+07,2,0,0,0,0
8304,2.1528e+07,2,0,0,0,0
8345,2.1539e+07,2,0,0,0,0
8385,2.1549e+07,2,0,0,0,0
8426,2.1559e+07,2,0,0,0,0
8467,2.1569e+07,2,0,0,0,0
8517,2.1582e+07,2,0,0,0,0
8558,2.1592e+07,2,0,0,0,0
8599,2.1602e+07,2,0,0,0,0
8640,2.1612e+07,2,0,0,0,0
8677,2.1622e+07,2,0,0,0,0
8718,2.1634e+07,2,0,0,0,0
8760,2.1645e+07,2,0,0,0,0
8801,2.1655e+07,2,0,0,0,0
8843,2.1665e+07,2,0,0,0,0
8884,2.1675e+07,2,0,0,0,0
8929,2.1685e+07,2,0,0,0,0
8969,2.1695e+07,2,0,0,0,0
9010,2.1705e+07,2,0,0,0,0
9050,2.1715e+07,2,0,0,0,0
9091,2.1725e+07,2,0,0,0,0
9129,2.1735e+07,2,0,0,0,0
9169,2.1746e+07,2,0,0,0,0
9210,2.1756e+07,2,0,0,0,0
9250,2.1766e+07,2,0,0,0,0
9291,2.1776e+07,2,0,0,0,0
9335,2.1786e+07,2,0,0,0,0
9379,2.1796e+07,2,0,0,0,0
9420,2.1806e+07,2,0,0,0,0
9460,2.1815e+07,2,0,0,0,0
9499,2.1825e+07,2,0,0,0,0
9544,2.1876e+07,2,0,0,0,0
9589,2.1886e+07,2,0,0,0,0
9630,2.1896e+07,2,0,0,0,0
9671,2.1906e+07,2,0,0,0,0
9711,2.1916e+07,2,0,0,0,0
9745,2.1926e+07,2,0,0,0,0
9786,2.1936e+07,2,0,0,0,0
9827,2.1946e+07,2,0,0,0,0
9868,2.1956e+07,2,0,0,0,0
9909,2.1966e+07,2,0,0,0,0
9950,2.1976e+07,2,0,0,0,0
9995,2.1986e+07,2,0,0,0,0
10036,2.1996e+07,2,0,0,0,0
10077,2.2006e+07,2,0,0,0,0
10117,2.2016e+07,2,0,0,0,0
10155,2.2026e+07,2,0,0,0,0
10195,2.2036e+07,2,0,0,0,0
10238,2.2046e+07,2,0,0,0,0
10278,2.2056e+07,2,0,0,0,0
10320,2.2066e+07,2,0,0,0,0
10360,2.2076e+07,2,0,0,0,0
10406,2.2086e+07,2,0,0,0,0
10446,2.2096e+07,2,0,0,0,0
10488,2.2106e+07,2,0,0,0,0
10529,2.2116e+07,2,0,0,0,0
10566,2.2126e+07,2,0,0,0,0
10607,2.2136e+07,2,0,0,0,0
10647,2.2147e+07,2,0,0,0,0
10689,2.2158e+07,2,0,0,0,0
10729,2.2168e+07,2,0,0,0,0
10771,2.2178e+07,2,0,0,0,0
10816,2.2188e+07,2,0,0,0,0
10856,2.2198e+07,2,0,0,0,0
10897,2.2209e+07,2,0,0,0,0
10943,2.2224e+07,2,0,0,0,0
10985,2.2234e+07,2,0,0,0,0
11025,2.2245e+07,2,0,0,0,0
11068,2.2255e+07,2,0,0,0,0
11108,2.2265e+07,2,0,0,0,0
11150,2.2275e+07,2,0,0,0,0
11196,2.2286e+07,2,0,0,0,0
11238,2.2295e+07,2,0,0,0,0
11279,2.2306e+07,2,0,0,0,0
11319,2.2316e+07,2,0,0,0,0
11361,2.2326e+07,2,0,0,0,0
11398,2.2336e+07,2,0,0,0,0
11439,2.2346e+07,2,0,0,0,0
11480,2.2357e+07,2,0,0,0,0
11520,2.2367e+07,2,0,0,0,0
11562,2.2377e+07,2,0,0,0,0
11607,2.2387e+07,2,0,0,0,0
11650,2.2398e+07,2,0,0,0,0
11691,2.2407e+07,2,0,0,0,0
11731,2.2418e+07,2,0,0,0,0
11772,2.2427e+07,2,0,0,0,0
11809,2.2439e+07,2,0,0,0,0
11851,2.2449e+07,2,0,0,0,0
11893,2.2459e+07,2,0,0,0,0
11934,2.2469e+07,2,0,0,0,0
11976,2.2479e+07,2,0,0,0,0
12021,2.2489e+07,2,0,0,0,0
12062,2.2499e+07,2,0,0,0,0
12102,2.251e+07,2,0,0,0,0
12146,2.2523e+07,2,0,0,0,0
12188,2.2534e+07,2,0,0,0,0
12228,2.2544e+07,2,0,0,0,0
12266,2.2554e+07,2,0,0,0,0
12306,2.2564e+07,2,0,0,0,0
12347,2.2575e+07,2,0,0,0,0
12389,2.2585e+07,2,0,0,0,0
12436,2.2595e+07,2,0,0,0,0
12476,2.2605e+07,2,0,0,0,0
12517,2.2615e+07,2,0,0,0,0
12558,2.2625e+07,2,0,0,0,0
12595,2.2635e+07,2,0,0,0,0
12635,2.2646e+07,2,0,0,0,0
12676,2.2656e+07,2,0,0,0,0
12717,2.2666e+07,2,0,0,0,0
12757,2.2676e+07,2,0,0,0,0
12800,2.2685e+07,2,0,0,0,0
12845,2.2695e+07,2,0,0,0,0
12885,2.2706e+07,2,0,0,0,0
12926,2.2716e+07,2,0,0,0,0
12966,2.2726e+07,2,0,0,0,0
13004,2.2738e+07,2,0,0,0,0
13044,2.2749e+07,2,0,0,0,0
13086,2.2759e+07,2,0,0,0,0
13127,2.2769e+07,2,0,0,0,0
13167,2.2779e+07,2,0,0,0,0
13210,2.2789e+07,2,0,0,0,0
13255,2.28e+07,2,0,0,0,0
13296,2.281e+07,2,0,0,0,0
13337,2.282e+07,2,0,0,0,0
13377,2.283e+07,2,0,0,0,0
13418,2.2841e+07,2,0,0,0,0
13458,2.2851e+07,2,0,0,0,0
13500,2.2861e+07,2,0,0,0,0
13541,2.2871e+07,2,0,0,0,0
13581,2.2881e+07,2,0,0,0,0
13623,2.2892e+07,2,0,0,0,0
13667,2.2901e+07,2,0,0,0,0
13709,2.2912e+07,2,0,0,0,0
13749,2.2921e+07,2,0,0,0,0
13790,2.2931e+07,2,0,0,0,0
13828,2.2943e+07,2,0,0,0,0
13868,2.2953e+07,2,0,0,0,0
13909,2.2963e+07,2,0,0,0,0
13951,2.2973e+07,2,0,0,0,0
13992,2.2983e+07,2,0,0,0,0
14033,2.2993e+07,2,0,0,0,0
14077,2.3003e+07,2,0,0,0,0
14119,2.3013e+07,2,0,0,0,0
14159,2.3023e+07,2,0,0,0,0
14204,2.3036e+07,2,0,0,0,0
14246,2.3046e+07,2,0,0,0,0
14284,2.3056e+07,2,0,0,0,0
14326,2.3066e+07,2,0,0,0,0
14366,2.3076e+07,2,0,0,0,0
14407,2.3087e+07,2,0,0,0,0
14447,2.3097e+07,2,0,0,0,0
14493,2.3107e+07,2,0,0,0,0
14534,2.3117e+07,2,0,0,0,0
14575,2.3128e+07,2,0,0,0,0
14616,2.3137e+07,2,0,0,0,0
14656,2.315e+07,2,0,0,0,0
14697,2.3161e+07,2,0,0,0,0
14737,2.3171e+07,2,0,0,0,0
14778,2.3181e+07,2,0,0,0,0
14819,2.3191e+07,2,0,0,0,0
14864,2.3201e+07,2,0,0,0,0
14906,2.3211e+07,2,0,0,0,0
14946,2.3221e+07,2,0,0,0,0
14987,2.3231e+07,2,0,0,0,0
15027,2.3241e+07,2,0,0,0,0
15068,2.3252e+07,2,0,0,0,0
15106,2.3262e+07,2,0,0,0,0
15146,2.3273e+07,2,0,0,0,0
15189,2.3283e+07,2,0,0,0,0
15229,2.3294e+07,2,0,0,0,0
15275,2.3304e+07,2,0,0,0,0
15315,2.3314e+07,2,0,0,0,0
15357,2.3324e+07,2,0,0,0,0
15400,2.3336e+07,2,0,0,0,0
15441,2.3347e+07,2,0,0,0,0
15483,2.3357e+07,2,0,0,0,0
15520,2.3368e+07,2,0,0,0,0
15561,2.3378e+07,2,0,0,0,0
15603,2.3388e+07,2,0,0,0,0
15643,2.3398e+07,2,0,0,0,0
15690,2.3408e+07,2,0,0,0,0
15730,2.3419e+07,2,0,0,0,0
15772,2.3429e+07,2,0,0,0,0
15814,2.3439e+07,2,0,0,0,0
15858,2.3452e+07,2,0,0,0,0
15899,2.3463e+07,2,0,0,0,0
15940,2.3473e+07,2,0,0,0,0
15981,2.3483e+07,2,0,0,0,0
16021,2.3493e+07,2,0,0,0,0
16062,2.3503e+07,2,0,0,0,0
16107,2.3513e+07,2,0,0,0,0
16148,2.3523e+07,2,0,0,0,0
16189,2.3533e+07,2,0,0,0,0
16229,2.3544e+07,2,0,0,0,0
16274,2.3559e+07,2,0,0,0,0
16315,2.357e+07,2,0,0,0,0
16357,2.358e+07,2,0,0,0,0
16397,2.359e+07,2,0,0,0,0
16438,2.36e+07,2,0,0,0,0
16484,2.3611e+07,2,0,0,0,0
16525,2.3621e+07,2,0,0,0,0
16567,2.3631e+07,2,0,0,0,0
16610,2.3641e+07,2,0,0,0,0
16650,2.3657e+07,2,0,0,0,0
16691,2.3667e+07,2,0,0,0,0
16733,2.3678e+07,2,0,0,0,0
16773,2.3688e+07,2,0,0,0,0
16814,2.3698e+07,2,0,0,0,0
16854,2.3708e+07,2,0,0,0,0
16900,2.3718e+07,2,0,0,0,0
16940,2.3728e+07,2,0,0,0,0
16981,2.3738e+07,2,0,0,0,0
17022,2.3748e+07,2,0,0,0,0
17056,2.3759e+07,2,0,0,0,0
17096,2.3769e+07,2,0,0,0,0
17139,2.3779e+07,2,0,0,0,0
17181,2.3789e+07,2,0,0,0,0
17221,2.38e+07,2,0,0,0,0
17262,2.381e+07,2,0,0,0,0
17307,2.382e+07,2,0,0,0,0
17348,2.3829e+07,2,0,0,0,0
17389,2.384e+07,2,0,0,0,0
17431,2.385e+07,2,0,0,0,0
17473,2.3859e+07,2,0,0,0,0
17513,2.387e+07,2,0,0,0,0
17555,2.388e+07,2,0,0,0,0
17596,2.389e+07,2,0,0,0,0
17637,2.39e+07,2,0,0,0,0
17678,2.391e+07,2,0,0,0,0
17722,2.392e+07,2,0,0,0,0
17763,2.3931e+07,2,0,0,0,0
17804,2.3941e+07,2,0,0,0,0
17852,2.3956e+07,2,0,0,0,0
17892,2.3967e+07,2,0,0,0,0
17934,2.3977e+07,2,0,0,0,0
17975,2.3987e+07,2,0,0,0,0
18016,2.3998e+07,2,0,0,0,0
18057,2.4008e+07,2,0,0,0,0
18101,2.4019e+07,2,0,0,0,0
18143,2.4029e+07,2,0,0,0,0
18183,2.4039e+07,2,0,0,0,0
18226,2.4049e+07,2,0,0,0,0
18266,2.4059e+07,2,0,0,0,0
18306,2.4069e+07,2,0,0,0,0
18347,2.408e+07,2,0,0,0,0
18388,2.409e+07,2,0,0,0,0
18429,2.41e+07,2,0,0,0,0
18470,2.411e+07,2,0,0,0,0
18517,2.4122e+07,2,0,0,0,0
18558,2.4133e+07,2,0,0,0,0
18599,2.4143e+07,2,0,0,0,0
18640,2.4153e+07,2,0,0,0,0
18681,2.4163e+07,2,0,0,0,0
18718,2.4176e+07,2,0,0,0,0
18759,2.4186e+07,2,0,0,0,0
18801,2.4197e+07,2,0,0,0,0
18841,2.4207e+07,2,0,0,0,0
18883,2.4217e+07,2,0,0,0,0
18927,2.4228e+07,2,0,0,0,0
18968,2.4238e+07,2,0,0,0,0
19009,2.4248e+07,2,0,0,0,0
19051,2.426e+07,2,0,0,0,0
19092,2.4271e+07,2,0,0,0,0
19132,2.4281e+07,2,0,0,0,0
19174,2.4291e+07,2,0,0,0,0
19215,2.4301e+07,2,0,0,0,0
19255,2.4311e+07,2,0,0,0,0
19296,2.4321e+07,2,0,0,0,0
19340,2.4331e+07,2,0,0,0,0
19382,2.4341e+07,2,0,0,0,0
19422,2.4351e+07,2,0,0,0,0
19463,2.4362e+07,2,0,0,0,0
19504,2.4374e+07,2,0,0,0,0
19545,2.4384e+07,2,0,0,0,0
19588,2.4395e+07,2,0,0,0,0
19628,2.4404e+07,2,0,0,0,0
19670,2.4415e+07,2,0,0,0,0
19715,2.4426e+07,2,0,0,0,0
19756,2.4436e+07,2,0,0,0,0
19797,2.4445e+07,2,0,0,0,0
19840,2.4456e+07,2,0,0,0,0
19881,2.4466e+07,2,0,0,0,0
19918,2.4476e+07,2,0,0,0,0
19959,2.4486e+07,2,0,0,0,0
20000,2.4497e+07,2,0,0,0,0
20040,2.4507e+07,2,0,0,0,0
20081,2.4517e+07,2,0,0,0,0
20127,2.4528e+07,2,0,0,0,0
20168,2.4538e+07,2,0,0,0,0
20208,2.4548e+07,2,0,0,0,0
20249,2.4558e+07,2,0,0,0,0
20290,2.4568e+07,2,0,0,0,0
20329,2.4579e+07,2,0,0,0,0
20369,2.4589e+07,2,0,0,0,0
20410,2.4598e+07,2,0,0,0,0
20450,2.4609e+07,2,0,0,0,0
20492,2.4619e+07,2,0,0,0,0
20539,2.4629e+07,2,0,0,0,0
20581,2.4639e+07,2,0,0,0,0
20622,2.4649e+07,2,0,0,0,0
20662,2.4659e+07,2,0,0,0,0
20703,2.467e+07,2,0,0,0,0
20743,2.468e+07,2,0,0,0,0
20784,2.469e+07,2,0,0,0,0
20825,2.47e+07,2,0,0,0,0
20866,2.471e+07,2,0,0,0,0
20907,2.472e+07,2,0,0,0,0
20951,2.4731e+07,2,0,0,0,0
20994,2.474e+07,2,0,0,0,0
21034,2.4751e+07,2,0,0,0,0
21077,2.4761e+07,2,0,0,0,0
21117,2.4771e+07,2,0,0,0,0
21158,2.4782e+07,2,0,0,0,0
21200,2.4792e+07,2,0,0,0,0
21240,2.4802e+07,2,0,0,0,0
21281,2.4813e+07,2,0,0,0,0
21322,2.4823e+07,2,0,0,0,0
21369,2.4834e+07,2,0,0,0,0
21411,2.4844e+07,2,0,0,0,0
21452,2.4853e+07,2,0,0,0,0
21494,2.4864e+07,2,0,0,0,0
21534,2.4874e+07,2,0,0,0,0
21575,2.4885e+07,2,0,0,0,0
21615,2.4896e+07,2,0,0,0,0
21656,2.4906e+07,2,0,0,0,0
21696,2.4916e+07,2,0,0,0,0
21738,2.4926e+07,2,0,0,0,0
21785,2.4936e+07,2,0,0,0,0
21825,2.4946e+07,2,0,0,0,0
21866,2.4956e+07,2,0,0,0,0
21907,2.4966e+07,2,0,0,0,0
21951,2.4979e+07,2,0,0,0,0
21991,2.4989e+07,2,0,0,0,0
22032,2.5e+07,2,0,0,0,0
22072,2.501e+07,2,0,0,0,0
22114,2.502e+07,2,0,0,0,0
22155,2.503e+07,2,0,0,0,0
22200,2.504e+07,2,0,0,0,0
22243,2.505e+07,2,0,0,0,0
22283,2.5061e+07,2,0,0,0,0
22324,2.5072e+07,2,0,0,0,0
22365,2.5083e+07,2,0,0,0,0
22406,2.5093e+07,2,0,0,0,0
22447,2.5103e+07,2,0,0,0,0
22487,2.5114e+07,2,0,0,0,0
22529,2.5124e+07,2,0,0,0,0
22569,2.5134e+07,2,0,0,0,0
22615,2.5145e+07,2,0,0,0,0
22655,2.5155e+07,2,0,0,0,0
22697,2.5165e+07,2,0,0,0,0
22738,2.5175e+07,2,0,0,0,0
22775,2.5186e+07,2,0,0,0,0
22815,2.5196e+07,2,0,0,0,0
22855,2.5206e+07,2,0,0,0,0
22897,2.5216e+07,2,0,0,0,0
22937,2.5226e+07,2,0,0,0,0
22978,2.5236e+07,2,0,0,0,0
23023,2.5247e+07,2,0,0,0,0
23068,2.5257e+07,2,0,0,0,0
23109,2.5267e+07,2,0,0,0,0
23150,2.5278e+07,2,0,0,0,0
23191,2.5289e+07,2,0,0,0,0
23231,2.5299e+07,2,0,0,0,0
23272,2.531e+07,2,0,0,0,0
23315,2.532e+07,2,0,0,0,0
23356,2.533e+07,2,0,0,0,0
23397,2.534e+07,2,0,0,0,0
23441,2.535e+07,2,0,0,0,0
23483,2.536e+07,2,0,0,0,0
23523,2.537e+07,2,0,0,0,0
23565,2.538e+07,2,0,0,0,0
23608,2.539e+07,2,0,0,0,0
23649,2.54e+07,2,0,0,0,0
23690,2.5411e+07,2,0,0,0,0
23731,2.5422e+07,2,0,0,0,0
23773,2.5431e+07,2,0,0,0,0
23815,2.5441e+07,2,0,0,0,0
23860,2.5451e+07,2,0,0,0,0
23902,2.5461e+07,2,0,0,0,0
23942,2.5472e+07,2,0,0,0,0
23984,2.5481e+07,2,0,0,0,0
24024,2.5491e+07,2,0,0,0,0
24065,2.5501e+07,2,0,0,0,0
24105,2.5511e+07,2,0,0,0,0
24146,2.5522e+07,2,0,0,0,0
24187,2.5532e+07,2,0,0,0,0
24228,2.5542e+07,2,0,0,0,0
24273,2.5552e+07,2,0,0,0,0
24313,2.5562e+07,2,0,0,0,0
24355,2.5572e+07,2,0,0,0,0
24396,2.5582e+07,2,0,0,0,0
24437,2.5592e+07,2,0,0,0,0
24474,2.5602e+07,2,0,0,0,0
24515,2.5613e+07,2,0,0,0,0
24557,2.5623e+07,2,0,0,0,0
24597,2.5633e+07,2,0,0,0,0
24640,2.5644e+07,2,0,0,0,0
24691,2.5654e+07,2,0,0,0,0
24732,2.5665e+07,2,0,0,0,0
24773,2.5675e+07,2,0,0,0,0
24814,2.5685e+07,2,0,0,0,0
24855,2.5698e+07,2,0,0,0,0
24896,2.5708e+07,2,0,0,0,0
24937,2.5718e+07,2,0,0,0,0
24977,2.5729e+07,2,0,0,0,0
25018,2.5739e+07,2,0,0,0,0
25060,2.575e+07,2,0,0,0,0
25105,2.576e+07,2,0,0,0,0
25146,2.577e+07,2,0,0,0,0
25187,2.578e+07,2,0,0,0,0
25229,2.5791e+07,2,0,0,0,0
25269,2.5801e+07,2,0,0,0,0
25310,2.5811e+07,2,0,0,0,0
25350,2.5821e+07,2,0,0,0,0
25390,2.5832e+07,2,0,0,0,0
25430,2.5842e+07,2,0,0,0,0
25473,2.5852e+07,2,0,0,0,0
25518,2.5862e+07,2,0,0,0,0
25558,2.5872e+07,2,0,0,0,0
25600,2.5882e+07,2,0,0,0,0
25641,2.5892e+07,2,0,0,0,0
25682,2.5902e+07,2,0,0,0,0
25720,2.5912e+07,2,0,0,0,0
25760,2.5923e+07,2,0,0,0,0
25801,2.5933e+07,2,0,0,0,0
25841,2.5943e+07,2,0,0,0,0
25883,2.5954e+07,2,0,0,0,0
25928,2.5964e+07,2,0,0,0,0
25968,2.5974e+07,2,0,0,0,0
26011,2.5984e+07,2,0,0,0,0
26049,2.5994e+07,2,0,0,0,0
26091,2.6004e+07,2,0,0,0,0
26132,2.6013e+07,2,0,0,0,0
26172,2.6026e+07,2,0,0,0,0
26215,2.6037e+07,2,0,0,0,0
26255,2.6047e+07,2,0,0,0,0
26297,2.6057e+07,2,0,0,0,0
26342,2.6068e+07,2,0,0,0,0
26382,2.6078e+07,2,0,0,0,0
26423,2.6089e+07,2,0,0,0,0
26465,2.6099e+07,2,0,0,0,0
26503,2.6112e+07,2,0,0,0,0
26544,2.6121e+07,2,0,0,0,0
26584,2.6131e+07,2,0,0,0,0
26626,2.6142e+07,2,0,0,0,0
26666,2.6152e+07,2,0,0,0,0
26711,2.6162e+07,2,0,0,0,0
26751,2.6172e+07,2,0,0,0,0
26793,2.6182e+07,2,0,0,0,0
26834,2.6192e+07,2,0,0,0,0
26874,2.6205e+07,2,0,0,0,0
26915,2.6215e+07,2,0,0,0,0
26955,2.6225e+07,2,0,0,0,0
26997,2.6235e+07,2,0,0,0,0
27042,2.6245e+07,2,0,0,0,0
27083,2.6255e+07,2,0,0,0,0
27128,2.6265e+07,2,0,0,0,0
27168,2.6275e+07,2,0,0,0,0
27209,2.6285e+07,2,0,0,0,0
27249,2.6295e+07,2,0,0,0,0
27291,2.6305e+07,2,0,0,0,0
27325,2.6315e+07,2,0,0,0,0
27366,2.6325e+07,2,0,0,0,0
27408,2.6336e+07,2,0,0,0,0
27449,2.6346e+07,2,0,0,0,0
27490,2.6356e+07,2,0,0,0,0
27535,2.6366e+07,2,0,0,0,0
27575,2.6376e+07,2,0,0,0,0
27616,2.6385e+07,2,0,0,0,0
27656,2.6396e+07,2,0,0,0,0
27694,2.6406e+07,2,0,0,0,0
27739,2.6419e+07,2,0,0,0,0
27783,2.6431e+07,2,0,0,0,0
27827,2.6442e+07,2,0,0,0,0
27868,2.6452e+07,2,0,0,0,0
27909,2.6462e+07,2,0,0,0,0
27954,2.6472e+07,2,0,0,0,0
27995,2.6482e+07,2,0,0,0,0
28036,2.6492e+07,2,0,0,0,0
28076,2.6502e+07,2,0,0,0,0
28111,2.6512e+07,2,0,0,0,0
28152,2.6522e+07,2,0,0,0,0
28193,2.6532e+07,2,0,0,0,0
28234,2.6543e+07,2,0,0,0,0
28275,2.6553e+07,2,0,0,0,0
28316,2.6563e+07,2,0,0,0,0
28361,2.6573e+07,2,0,0,0,0
28402,2.6583e+07,2,0,0,0,0
28443,2.6593e+07,2,0,0,0,0
28483,2.6606e+07,2,0,0,0,0
28524,2.6617e+07,2,0,0,0,0
28565,2.6627e+07,2,0,0,0,0
28606,2.6637e+07,2,0,0,0,0
28649,2.6647e+07,2,0,0,0,0
28690,2.6657e+07,2,0,0,0,0
28740,2.667e+07,2,0,0,0,0
28781,2.668e+07,2,0,0,0,0
28822,2.669e+07,2,0,0,0,0
28862,2.67e+07,2,0,0,0,0
28903,2.671e+07,2,0,0,0,0
