LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
4531,2.0582e+07,0,0.023411,0.016542,0.025606,0
4573,2.0592e+07,0,0.022697,0.016445,0.02621,0
4616,2.0604e+07,0,0.022454,0.018862,0.027051,0
4660,2.0616e+07,0,0.022497,0.019411,0.029093,0
4701,2.0627e+07,0,0.021778,0.01879,0.028901,0
4741,2.0637e+07,0,0.02195,0.019143,0.028439,0
4784,2.0647e+07,0,0.02126,0.018815,0.027492,0
4825,2.0657e+07,0,0.020972,0.019882,0.028225,0
4866,2.0668e+07,0,0.020274,0.020068,0.029134,0
4911,2.0678e+07,0,0.019756,0.019183,0.028137,0
4952,2.0688e+07,0,0.019405,0.018337,0.02783,0
4993,2.0698e+07,0,0.020111,0.020909,0.027546,0
5034,2.0708e+07,0,0.019222,0.021714,0.026782,0
5075,2.0721e+07,0,0.018994,0.021276,0.028051,0
5115,2.0731e+07,0,0.019013,0.021146,0.028192,0
5157,2.0741e+07,0,0.018415,0.021046,0.027343,0
5198,2.0751e+07,0,0.018241,0.019978,0.028066,0
5238,2.0761e+07,0,0.017806,0.020313,0.028604,0
5283,2.0771e+07,0,0.01772,0.01981,0.028111,0
5324,2.0781e+07,0,0.017603,0.019667,0.028945,0
5368,2.0792e+07,0,0.019927,0.020242,0.02903,0
5411,2.0801e+07,0,0.019994,0.019371,0.02968,0
5451,2.0811e+07,0,0.019908,0.018878,0.029902,0
5489,2.0824e+07,0,0.020315,0.01833,0.029529,0
5530,2.0834e+07,0,0.019819,0.018809,0.028597,0
5574,2.0845e+07,0,0.019856,0.018685,0.028965,0
5615,2.0854e+07,0,0.019753,0.018532,0.029559,0
5655,2.0865e+07,0,0.01917,0.018083,0.029127,0
5700,2.0875e+07,0,0.018964,0.01812,0.028954,0
5740,2.0885e+07,0,0.0208,0.018741,0.028075,0
5783,2.0895e+07,0,0.020577,0.019057,0.028019,0
5823,2.0906e+07,0,0.020949,0.018883,0.029658,0
5861,2.0915e+07,0,0.021816,0.019472,0.028789,0
5900,2.0926e+07,0,0.021637,0.019133,0.031016,0
5940,2.0936e+07,0,0.021359,0.018643,0.030358,0
5982,2.0946e+07,0,0.020641,0.018249,0.031991,0
6023,2.0956e+07,0,0.019837,0.018899,0.031406,0
6063,2.0966e+07,0,0.019844,0.02169,0.031946,0
6108,2.0976e+07,0,0.019169,0.023304,0.032613,0
6148,2.0986e+07,0,0.019499,0.022987,0.031529,0
6190,2.0996e+07,0,0.019284,0.022901,0.031268,0
6231,2.1006e+07,0,0.019467,0.022307,0.030631,0
6271,2.1016e+07,0,0.02163,0.021634,0.029425,0
6309,2.1026e+07,0,0.021533,0.021748,0.028654,0
6350,2.1036e+07,0,0.021351,0.021414,0.029746,0
6394,2.1046e+07,0,0.022285,0.022376,0.030272,0
6434,2.1056e+07,0,0.021732,0.022836,0.029164,0
6478,2.1069e+07,0,0.023144,0.024575,0.028772,0
6522,2.1079e+07,0,0.023943,0.024319,0.027583,0
6563,2.1089e+07,0,0.024388,0.023578,0.029209,0
6605,2.1099e+07,0,0.024859,0.023581,0.029072,0
6645,2.1111e+07,0,0.023722,0.025797,0.028486,0
6683,2.1122e+07,0,0.02298,0.024881,0.029658,0
6723,2.1132e+07,0,0.023011,0.023748,0.031644,0
6766,2.1142e+07,0,0.024264,0.023201,0.031263,0
6806,2.1152e+07,0,0.0247,0.023422,0.033505,0
6847,2.1162e+07,0,0.02497,0.025112,0.037021,0
6888,2.1172e+07,0,0.025932,0.025076,0.037793,0
6933,2.1182e+07,0,0.02542,0.02402,0.040257,0
6974,2.1192e+07,0,0.026564,0.024825,0.03911,0
7014,2.1203e+07,0,0.026212,0.025415,0.038128,0
7055,2.1215e+07,0,0.031267,0.024785,0.037852,0
7095,2.1226e+07,0,0.034276,0.031331,0.039033,0
7136,2.1236e+07,0,0.033081,0.034973,0.040661,0
7179,2.1246e+07,0,0.031944,0.037036,0.039117,0
7221,2.1256e+07,0,0.031866,0.039668,0.039751,0
7262,2.1266e+07,0,0.031832,0.041477,0.039978,0
7306,2.1276e+07,0,0.034107,0.039842,0.038316,0
7348,2.1286e+07,0,0.034019,0.038775,0.037953,0
7391,2.1296e+07,0,0.037068,0.037233,0.037639,0
7431,2.1307e+07,0,0.035641,0.036827,0.036041,0
7475,2.1321e+07,0,0.034568,0.036558,0.035166,0
7516,2.1332e+07,0,0.03311,0.03627,0.034646,0
7557,2.1342e+07,0,0.031567,0.036047,0.033155,0
7599,2.1352e+07,0,0.031581,0.038205,0.033214,0
7639,2.1362e+07,0,0.031109,0.03769,0.033468,0
7680,2.1372e+07,0,0.029939,0.037077,0.034075,0
7726,2.1382e+07,0,0.030327,0.035901,0.036885,0
7767,2.1392e+07,0,0.029328,0.034427,0.036084,0
7809,2.1402e+07,0,0.028986,0.032858,0.035668,0
7852,2.1414e+07,0,0.030789,0.032762,0.03782,0
7893,2.1426e+07,0,0.029155,0.032856,0.036592,0
7933,2.1437e+07,0,0.030708,0.0327,0.037787,0
7974,2.1447e+07,0,0.030536,0.03379,0.036824,0
8019,2.1457e+07,0,0.030654,0.032416,0.03839,0
8059,2.1468e+07,0,0.031872,0.031067,0.038857,0
8104,2.1478e+07,0,0.032421,0.02982,0.03909,0
8144,2.1488e+07,0,0.030941,0.030148,0.039527,0
8186,2.1498e+07,0,0.030211,0.029083,0.039491,0
8227,2.1508e+07,0,0.029166,0.027973,0.041309,0
8267,2.1518e+07,0,0.028667,0.027289,0.040607,0
8302,2.1528e+07,0,0.02705,0.026347,0.040481,0
8343,2.1539e+07,0,0.026121,0.025784,0.03901,0
8383,2.1549e+07,0,0.025405,0.030548,0.038928,0
8424,2.1559e+07,0,0.025715,0.030505,0.038111,0
8465,2.1569e+07,0,0.024535,0.029723,0.040044,0
8515,2.1582e+07,0,0.024108,0.028266,0.039615,0
8556,2.1592e+07,0,0.023896,0.027638,0.038447,0
8597,2.1602e+07,0,0.023806,0.02664,0.038535,0
8638,2.1612e+07,0,0.02525,0.025627,0.040975,0
8675,2.1622e+07,0,0.025426,0.025819,0.039315,0
8716,2.1634e+07,0,0.024805,0.027443,0.038748,0
8758,2.1645e+07,0,0.025075,0.02744,0.039261,0
8799,2.1655e+07,0,0.027533,0.027614,0.039127,0
8841,2.1665e+07,0,0.026445,0.027117,0.038914,0
8882,2.1675e+07,0,0.025805,0.027112,0.038665,0
8927,2.1685e+07,0,0.024984,0.026071,0.037555,0
8967,2.1695e+07,0,0.028031,0.025662,0.037691,0
9008,2.1705e+07,0,0.027006,0.025004,0.036691,0
9048,2.1715e+07,0,0.026859,0.024498,0.03599,0
9089,2.1725e+07,0,0.025695,0.023806,0.037261,0
9127,2.1735e+07,0,0.024615,0.024292,0.037179,0
9167,2.1746e+07,0,0.023324,0.023141,0.035948,0
9208,2.1756e+07,0,0.022258,0.023766,0.035137,0
9248,2.1766e+07,0,0.022056,0.023787,0.033735,0
9289,2.1776e+07,0,0.021872,0.023163,0.03452,0
9333,2.1786e+07,0,0.023223,0.022276,0.033598,0
9377,2.1796e+07,0,0.023779,0.021713,0.03314,0
9418,2.1806e+07,0,0.023897,0.020647,0.032706,0
9458,2.1815e+07,0,0.023306,0.020823,0.032022,0
9497,2.1825e+07,0,0.023627,0.020451,0.032637,0
9542,2.1876e+07,0,0.020755,0.020297,0.034643,0
9587,2.1886e+07,0,0.020607,0.020827,0.033404,0
9628,2.1896e+07,0,0.020234,0.020883,0.031911,0
9669,2.1906e+07,0,0.021996,0.020953,0.030412,0
9709,2.1916e+07,0,0.021355,0.020432,0.029647,0
9743,2.1926e+07,0,0.021141,0.020828,0.029037,0
9784,2.1936e+07,0,0.020777,0.021486,0.028023,0
9825,2.1946e+07,0,0.020553,0.021624,0.027778,0
9866,2.1956e+07,0,0.021855,0.023311,0.02869,0
9907,2.1966e+07,0,0.022162,0.022927,0.028615,0
9948,2.1976e+07,0,0.021508,0.022697,0.029432,0
9993,2.1986e+07,0,0.020788,0.021728,0.029374,0
10034,2.1996e+07,0,0.020499,0.020869,0.028418,0
10075,2.2006e+07,0,0.020901,0.020288,0.027993,0
10115,2.2016e+07,0,0.021215,0.021912,0.028785,0
10153,2.2026e+07,0,0.021118,0.022498,0.029098,0
10193,2.2036e+07,0,0.020857,0.022415,0.029056,0
10236,2.2046e+07,0,0.02111,0.02253,0.028318,0
10276,2.2056e+07,0,0.021559,0.021681,0.030572,0
10318,2.2066e+07,0,0.022462,0.021551,0.030745,0
10358,2.2076e+07,0,0.022837,0.021265,0.029915,0
10404,2.2086e+07,0,0.022204,0.021248,0.029557,0
10444,2.2096e+07,0,0.021576,0.02225,0.031001,0
10486,2.2106e+07,0,0.021938,0.022427,0.032889,0
10527,2.2116e+07,0,0.022764,0.021811,0.032112,0
10564,2.2126e+07,0,0.022551,0.021303,0.030371,0
10605,2.2136e+07,0,0.021602,0.020432,0.02988,0
10645,2.2147e+07,0,0.020612,0.019683,0.029913,0
10687,2.2158e+07,0,0.019711,0.018524,0.029639,0
10727,2.2168e+07,0,0.019411,0.018357,0.02928,0
10769,2.2178e+07,0,0.018749,0.017894,0.029081,0
10814,2.2188e+07,0,0.018825,0.017941,0.030125,0
10854,2.2198e+07,0,0.02008,0.017634,0.029648,0
10895,2.2209e+07,0,0.020383,0.017243,0.031048,0
10941,2.2224e+07,0,0.021282,0.017343,0.030884,0
10983,2.2234e+07,0,0.021028,0.01737,0.030198,0
11023,2.2245e+07,0,0.020237,0.017654,0.030514,0
11066,2.2255e+07,0,0.019506,0.018797,0.031914,0
11106,2.2265e+07,0,0.01947,0.018211,0.031247,0
11148,2.2275e+07,0,0.019689,0.018294,0.030924,0
11194,2.2286e+07,0,0.019482,0.018863,0.030643,0
11236,2.2295e+07,0,0.019402,0.018095,0.031723,0
11277,2.2306e+07,0,0.019111,0.018208,0.031376,0
11317,2.2316e+07,0,0.018604,0.017988,0.030062,0
11359,2.2326e+07,0,0.018422,0.018891,0.029414,0
11396,2.2336e+07,0,0.017897,0.019738,0.030337,0
11437,2.2346e+07,0,0.018742,0.019461,0.030399,0
11478,2.2357e+07,0,0.018442,0.021325,0.031856,0
11518,2.2367e+07,0,0.018257,0.021372,0.030538,0
11560,2.2377e+07,0,0.019457,0.020968,0.030887,0
11605,2.2387e+07,0,0.019282,0.021854,0.030462,0
11648,2.2398e+07,0,0.019403,0.022746,0.029905,0
11689,2.2407e+07,0,0.019335,0.023975,0.029182,0
11729,2.2418e+07,0,0.020502,0.025901,0.030038,0
11770,2.2427e+07,0,0.019936,0.025861,0.031054,0
11807,2.2439e+07,0,0.019377,0.026226,0.029611,0
11849,2.2449e+07,0,0.019985,0.025444,0.030091,0
11891,2.2459e+07,0,0.020835,0.025264,0.030253,0
11932,2.2469e+07,0,0.020552,0.02425,0.032486,0
11974,2.2479e+07,0,0.019742,0.023445,0.030856,0
12019,2.2489e+07,0,0.019827,0.024023,0.03081,0
12060,2.2499e+07,0,0.019402,0.023221,0.031337,0
12100,2.251e+07,0,0.019142,0.024025,0.03065,0
12144,2.2523e+07,0,0.02,0.023632,0.030204,0
12186,2.2534e+07,0,0.020761,0.023492,0.030315,0
12226,2.2544e+07,0,0.019856,0.022942,0.030151,0
12264,2.2554e+07,0,0.019327,0.022251,0.030278,0
12304,2.2564e+07,0,0.019053,0.021603,0.029651,0
12345,2.2575e+07,0,0.018779,0.022102,0.029324,0
12387,2.2585e+07,0,0.01952,0.021268,0.029399,0
12434,2.2595e+07,0,0.019771,0.021383,0.029437,0
12474,2.2605e+07,0,0.019329,0.021839,0.030061,0
12515,2.2615e+07,0,0.019023,0.021906,0.030057,0
12556,2.2625e+07,0,0.019086,0.021922,0.029727,0
12593,2.2635e+07,0,0.018435,0.021002,0.028374,0
12633,2.2646e+07,0,0.017847,0.02019,0.029807,0
12674,2.2656e+07,0,0.019983,0.020063,0.028738,0
12715,2.2666e+07,0,0.020265,0.0203,0.030123,0
12755,2.2676e+07,0,0.019904,0.021337,0.029099,0
12798,2.2685e+07,0,0.019154,0.020598,0.029174,0
12843,2.2695e+07,0,0.019307,0.019676,0.02883,0
12883,2.2706e+07,0,0.018696,0.019883,0.030148,0
12924,2.2716e+07,0,0.019125,0.019073,0.029397,0
12964,2.2726e+07,0,0.019018,0.019117,0.029049,0
13002,2.2738e+07,0,0.018012,0.019011,0.028732,0
13042,2.2749e+07,0,0.018105,0.020407,0.028213,0
13084,2.2759e+07,0,0.017933,0.020698,0.028838,0
13125,2.2769e+07,0,0.017212,0.020124,0.029497,0
13165,2.2779e+07,0,0.018051,0.020079,0.028663,0
13208,2.2789e+07,0,0.017749,0.019176,0.029159,0
13253,2.28e+07,0,0.017628,0.019454,0.028338,0
13294,2.281e+07,0,0.017104,0.019585,0.029034,0
13335,2.282e+07,0,0.017248,0.019397,0.029594,0
13375,2.283e+07,0,0.016648,0.018705,0.031915,0
13416,2.2841e+07,0,0.017704,0.018652,0.033689,0
13456,2.2851e+07,0,0.017293,0.018551,0.032185,0
13498,2.2861e+07,0,0.017008,0.018422,0.031234,0
13539,2.2871e+07,0,0.017307,0.019009,0.032061,0
13579,2.2881e+07,0,0.017375,0.018317,0.031562,0
13621,2.2892e+07,0,0.016951,0.019153,0.033078,0
13665,2.2901e+07,0,0.018206,0.018638,0.03234,0
13707,2.2912e+07,0,0.018329,0.018732,0.033109,0
13747,2.2921e+07,0,0.018302,0.02098,0.032585,0
13788,2.2931e+07,0,0.018747,0.020345,0.032458,0
13826,2.2943e+07,0,0.019549,0.019943,0.031353,0
13866,2.2953e+07,0,0.020001,0.021552,0.03265,0
13907,2.2963e+07,0,0.021048,0.021347,0.035022,0
13949,2.2973e+07,0,0.021497,0.021027,0.036233,0
13990,2.2983e+07,0,0.02056,0.020941,0.035855,0
14031,2.2993e+07,0,0.019776,0.021838,0.034527,0
14075,2.3003e+07,0,0.020988,0.021864,0.03723,0
14117,2.3013e+07,0,0.020493,0.021298,0.037099,0
14157,2.3023e+07,0,0.022211,0.021605,0.035595,0
14202,2.3036e+07,0,0.022259,0.021451,0.034414,0
14244,2.3046e+07,0,0.022194,0.022282,0.033179,0
14282,2.3056e+07,0,0.022409,0.021243,0.032116,0
14324,2.3066e+07,0,0.024284,0.027309,0.030883,0
14364,2.3076e+07,0,0.02536,0.030557,0.030477,0
14405,2.3087e+07,0,0.025512,0.030444,0.030996,0
14445,2.3097e+07,0,0.025284,0.03469,0.03032,0
14491,2.3107e+07,0,0.027777,0.033109,0.031225,0
14532,2.3117e+07,0,0.029532,0.031427,0.031466,0
14573,2.3128e+07,0,0.029159,0.029904,0.031248,0
14614,2.3137e+07,0,0.028099,0.031957,0.032541,0
14654,2.315e+07,0,0.028183,0.031894,0.034512,0
14695,2.3161e+07,0,0.027013,0.034289,0.037084,0
14735,2.3171e+07,0,0.026038,0.033996,0.035371,0
14776,2.3181e+07,0,0.027477,0.033298,0.034708,0
14817,2.3191e+07,0,0.02725,0.033091,0.033736,0
14862,2.3201e+07,0,0.026902,0.033523,0.033923,0
14904,2.3211e+07,0,0.025987,0.032672,0.035529,0
14944,2.3221e+07,0,0.024738,0.032969,0.034485,0
14985,2.3231e+07,0,0.025087,0.034908,0.033397,0
15025,2.3241e+07,0,0.025071,0.034836,0.03188,0
15066,2.3252e+07,0,0.025428,0.034049,0.031867,0
15104,2.3262e+07,0,0.024954,0.033236,0.031891,0
15144,2.3273e+07,0,0.026048,0.031759,0.033893,0
15187,2.3283e+07,0,0.024842,0.031007,0.041383,0
15227,2.3294e+07,0,0.024637,0.031402,0.041655,0
15273,2.3304e+07,0,0.024794,0.032435,0.042783,0
15313,2.3314e+07,0,0.023747,0.032704,0.044342,0
15355,2.3324e+07,0,0.02504,0.036565,0.042525,0
15398,2.3336e+07,0,0.025137,0.035018,0.041642,0
15439,2.3347e+07,0,0.025635,0.033389,0.040572,0
15481,2.3357e+07,0,0.024847,0.031831,0.039104,0
15518,2.3368e+07,0,0.024204,0.031445,0.03793,0
15559,2.3378e+07,0,0.023635,0.030041,0.037924,0
15601,2.3388e+07,0,0.023049,0.033558,0.037476,0
15641,2.3398e+07,0,0.024032,0.034306,0.039609,0
15688,2.3408e+07,0,0.024902,0.033231,0.038653,0
15728,2.3419e+07,0,0.024227,0.031934,0.037385,0
15770,2.3429e+07,0,0.024536,0.031865,0.036014,0
15812,2.3439e+07,0,0.026022,0.030138,0.034953,0
15856,2.3452e+07,0,0.024886,0.028537,0.033616,0
15897,2.3463e+07,0,0.025214,0.027858,0.032385,0
15938,2.3473e+07,0,0.024136,0.027409,0.032101,0
15979,2.3483e+07,0,0.023467,0.029386,0.032182,0
16019,2.3493e+07,0,0.023831,0.029951,0.033241,0
16060,2.3503e+07,0,0.023164,0.030877,0.033632,0
16105,2.3513e+07,0,0.022827,0.030131,0.03423,0
16146,2.3523e+07,0,0.025619,0.028489,0.03353,0
16187,2.3533e+07,0,0.02509,0.027052,0.032463,0
16227,2.3544e+07,0,0.024083,0.02695,0.032118,0
16272,2.3559e+07,0,0.024279,0.028242,0.032158,0
16313,2.357e+07,0,0.023782,0.028168,0.032558,0
16355,2.358e+07,0,0.022793,0.028382,0.033733,0
16395,2.359e+07,0,0.022477,0.029876,0.03582,0
16436,2.36e+07,0,0.022003,0.02972,0.037051,0
16482,2.3611e+07,0,0.021454,0.029641,0.036028,0
16523,2.3621e+07,0,0.021226,0.031918,0.034609,0
16565,2.3631e+07,0,0.023629,0.031676,0.033015,0
16608,2.3641e+07,0,0.023333,0.031549,0.034281,0
16648,2.3657e+07,0,0.023384,0.030393,0.033935,0
16689,2.3667e+07,0,0.023744,0.031575,0.034352,0
16731,2.3678e+07,0,0.023841,0.031824,0.033644,0
16771,2.3688e+07,0,0.022916,0.0305,0.036782,0
16812,2.3698e+07,0,0.02574,0.030424,0.037562,0
16852,2.3708e+07,0,0.024569,0.029124,0.035629,0
16898,2.3718e+07,0,0.028661,0.028068,0.035686,0
16938,2.3728e+07,0,0.027429,0.029718,0.036857,0
16979,2.3738e+07,0,0.026177,0.029714,0.036976,0
17020,2.3748e+07,0,0.025545,0.0313,0.039912,0
17054,2.3759e+07,0,0.024392,0.031463,0.042883,0
17094,2.3769e+07,0,0.026595,0.030713,0.041844,0
17137,2.3779e+07,0,0.028335,0.033046,0.042354,0
17179,2.3789e+07,0,0.027944,0.031723,0.040369,0
17219,2.38e+07,0,0.027094,0.030653,0.040506,0
17260,2.381e+07,0,0.026849,0.030441,0.040675,0
17305,2.382e+07,0,0.026101,0.031811,0.039449,0
17346,2.3829e+07,0,0.025074,0.031654,0.039323,0
17387,2.384e+07,0,0.024839,0.030624,0.038938,0
17429,2.385e+07,0,0.024133,0.030302,0.042179,0
17471,2.3859e+07,0,0.023436,0.029918,0.040242,0
17511,2.387e+07,0,0.022918,0.029215,0.040165,0
17553,2.388e+07,0,0.024512,0.029335,0.040482,0
17594,2.389e+07,0,0.024459,0.030891,0.039682,0
17635,2.39e+07,0,0.025822,0.030505,0.039719,0
17676,2.391e+07,0,0.025849,0.031547,0.038581,0
17720,2.392e+07,0,0.025407,0.030782,0.038042,0
17761,2.3931e+07,0,0.025462,0.03011,0.038443,0
17802,2.3941e+07,0,0.025194,0.032727,0.036611,0
17850,2.3956e+07,0,0.025836,0.032536,0.035967,0
17890,2.3967e+07,0,0.026024,0.033499,0.03433,0
17932,2.3977e+07,0,0.026044,0.032013,0.03264,0
17973,2.3987e+07,0,0.027244,0.030587,0.032576,0
18014,2.3998e+07,0,0.026991,0.030852,0.033474,0
18055,2.4008e+07,0,0.030064,0.029657,0.035511,0
18099,2.4019e+07,0,0.029065,0.028449,0.034924,0
18141,2.4029e+07,0,0.027908,0.027982,0.034234,0
18181,2.4039e+07,0,0.029337,0.027919,0.033611,0
18224,2.4049e+07,0,0.027972,0.027627,0.033315,0
18264,2.4059e+07,0,0.026538,0.028764,0.035082,0
18304,2.4069e+07,0,0.026224,0.028392,0.033988,0
18345,2.408e+07,0,0.025569,0.026982,0.035049,0
18386,2.409e+07,0,0.025051,0.027837,0.035593,0
18427,2.41e+07,0,0.02612,0.026927,0.034463,0
18468,2.411e+07,0,0.027751,0.027315,0.033627,0
18515,2.4122e+07,0,0.028599,0.027557,0.031895,0
18556,2.4133e+07,0,0.02783,0.029891,0.031083,0
18597,2.4143e+07,0,0.027958,0.029362,0.032031,0
18638,2.4153e+07,0,0.028461,0.028731,0.03212,0
18679,2.4163e+07,0,0.028158,0.02806,0.034303,0
18716,2.4176e+07,0,0.026902,0.030946,0.036766,0
18757,2.4186e+07,0,0.027231,0.029897,0.037913,0
18799,2.4197e+07,0,0.026948,0.028737,0.037071,0
18839,2.4207e+07,0,0.025595,0.027658,0.036968,0
18881,2.4217e+07,0,0.024536,0.030174,0.035938,0
18925,2.4228e+07,0,0.025035,0.032968,0.035661,0
18966,2.4238e+07,0,0.024692,0.031533,0.035139,0
19007,2.4248e+07,0,0.025047,0.031194,0.033925,0
19049,2.426e+07,0,0.026935,0.029868,0.035802,0
19090,2.4271e+07,0,0.028366,0.030837,0.034387,0
19130,2.4281e+07,0,0.028239,0.033962,0.033461,0
19172,2.4291e+07,0,0.028364,0.033754,0.032311,0
19213,2.4301e+07,0,0.026971,0.034289,0.031332,0
19253,2.4311e+07,0,0.025586,0.035959,0.031517,0
19294,2.4321e+07,0,0.02571,0.036213,0.032394,0
19338,2.4331e+07,0,0.024901,0.034281,0.031275,0
19380,2.4341e+07,0,0.02647,0.032552,0.031188,0
19420,2.4351e+07,0,0.025685,0.031227,0.033696,0
19461,2.4362e+07,0,0.025536,0.034074,0.034649,0
19502,2.4374e+07,0,0.024816,0.033585,0.033984,0
19543,2.4384e+07,0,0.025082,0.034105,0.035557,0
19586,2.4395e+07,0,0.024782,0.033712,0.034155,0
19626,2.4404e+07,0,0.024792,0.033547,0.033398,0
19668,2.4415e+07,0,0.024859,0.032471,0.033132,0
19713,2.4426e+07,0,0.025559,0.031574,0.032179,0
19754,2.4436e+07,0,0.024681,0.030988,0.03157,0
19795,2.4445e+07,0,0.024039,0.031177,0.030859,0
19838,2.4456e+07,0,0.024845,0.031335,0.032811,0
19879,2.4466e+07,0,0.025264,0.032909,0.03211,0
19916,2.4476e+07,0,0.026223,0.032422,0.031475,0
19957,2.4486e+07,0,0.02584,0.031298,0.032128,0
19998,2.4497e+07,0,0.027289,0.030959,0.034538,0
20038,2.4507e+07,0,0.027568,0.030201,0.035648,0
20079,2.4517e+07,0,0.029219,0.029291,0.03685,0
20125,2.4528e+07,0,0.029454,0.031247,0.039039,0
20166,2.4538e+07,0,0.028258,0.033046,0.037944,0
20206,2.4548e+07,0,0.028974,0.03235,0.038147,0
20247,2.4558e+07,0,0.029318,0.033979,0.036433,0
20288,2.4568e+07,0,0.028744,0.035103,0.03533,0
20327,2.4579e+07,0,0.03085,0.033237,0.034345,0
20367,2.4589e+07,0,0.0323,0.032431,0.032776,0
20408,2.4598e+07,0,0.030519,0.032136,0.032568,0
20448,2.4609e+07,0,0.030867,0.031504,0.032553,0
20490,2.4619e+07,0,0.030358,0.030592,0.031676,0
20537,2.4629e+07,0,0.031732,0.029555,0.030447,0
20579,2.4639e+07,0,0.031197,0.030016,0.0303,0
