LineNo,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
1.1701e+05,1.0809e+08,0,12.628,14.356,216.01,288.03,0.004234,71.968,143.97,0.19973,0.20003,0.20029,0.20015,0.19981
1.1706e+05,1.081e+08,0,12.628,14.356,216.01,288.03,0.004234,71.968,143.97,0.19973,0.20003,0.20029,0.20015,0.19981
1.171e+05,1.0811e+08,0,12.63,14.356,216.01,288.03,0.0083659,71.972,143.98,0.19973,0.20003,0.20029,0.20015,0.19981
1.1715e+05,1.0812e+08,0,12.636,14.356,216.02,288.04,0.01067,71.975,143.98,0.19973,0.20003,0.20029,0.20015,0.19981
1.172e+05,1.0813e+08,0,12.633,14.356,216.02,288.04,0.010599,71.975,143.98,0.19973,0.20003,0.20029,0.20015,0.19981
1.1724e+05,1.0814e+08,0,12.637,14.356,216.02,288.04,0.011258,71.975,143.98,0.19973,0.20003,0.20029,0.20015,0.19981
1.1729e+05,1.0815e+08,0,12.632,14.356,216.01,288.03,0.0082089,71.972,143.98,0.19973,0.20003,0.20029,0.20015,0.19981
1.1733e+05,1.0817e+08,0,12.632,14.356,216.01,288.03,0.0082089,71.972,143.98,0.19973,0.20003,0.20029,0.20015,0.19981
1.1738e+05,1.0818e+08,0,12.63,14.356,216.01,288.03,0.0057951,71.97,143.97,0.19973,0.20003,0.20029,0.20015,0.19981
1.1742e+05,1.0819e+08,0,12.62,14.356,216.01,288.03,0.00026647,71.964,143.97,0.19973,0.20003,0.20029,0.20015,0.19981
1.1747e+05,1.082e+08,0,12.619,14.356,216,288.02,359.99,71.959,143.96,0.19973,0.20003,0.20029,0.20015,0.19981
1.1751e+05,1.0821e+08,0,12.614,14.356,216,288.02,359.99,71.955,143.96,0.19973,0.20003,0.20029,0.20015,0.19981
1.1756e+05,1.0822e+08,0,12.608,14.356,215.99,288.01,359.99,71.95,143.95,0.19973,0.20003,0.20029,0.20015,0.19981
1.176e+05,1.0823e+08,0,12.608,14.356,215.99,288.01,359.99,71.95,143.95,0.19973,0.20003,0.20029,0.20015,0.19981
1.1765e+05,1.0824e+08,0,12.605,14.356,215.99,288.01,359.98,71.948,143.95,0.19973,0.20003,0.20029,0.20015,0.19981
1.1769e+05,1.0825e+08,0,12.609,14.356,215.99,288.02,360,71.946,143.94,0.19962,0.19996,0.20035,0.20026,0.19981
1.1774e+05,1.0826e+08,0,23.755,14.594,215.99,288.03,0.001075,71.951,143.95,0.19962,0.19996,0.20035,0.20026,0.19981
1.1778e+05,1.0827e+08,0,23.762,14.594,216,288.03,0.0081325,71.958,143.95,0.19962,0.19996,0.20035,0.20026,0.19981
1.1783e+05,1.0828e+08,0,23.772,14.594,216.01,288.04,0.018163,71.968,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1787e+05,1.0829e+08,0,23.772,14.594,216.01,288.04,0.018163,71.968,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1792e+05,1.083e+08,0,23.78,14.594,216.02,288.05,0.026008,71.976,143.97,0.19962,0.19996,0.20035,0.20026,0.19981
1.1796e+05,1.0831e+08,0,23.787,14.594,216.03,288.06,0.034554,71.984,143.98,0.19962,0.19996,0.20035,0.20026,0.19981
1.1801e+05,1.0832e+08,0,23.792,14.594,216.03,288.07,0.039838,71.99,143.98,0.19962,0.19996,0.20035,0.20026,0.19981
1.1806e+05,1.0833e+08,0,23.795,14.594,216.03,288.07,0.041972,71.992,143.99,0.19962,0.19996,0.20035,0.20026,0.19981
1.181e+05,1.0834e+08,0,23.795,14.594,216.03,288.07,0.041972,71.992,143.99,0.19962,0.19996,0.20035,0.20026,0.19981
1.1815e+05,1.0835e+08,0,23.793,14.594,216.03,288.07,0.041361,71.991,143.99,0.19962,0.19996,0.20035,0.20026,0.19981
1.1819e+05,1.0836e+08,0,23.788,14.594,216.03,288.06,0.035122,71.985,143.98,0.19962,0.19996,0.20035,0.20026,0.19981
1.1824e+05,1.0838e+08,0,23.78,14.594,216.02,288.05,0.026774,71.977,143.97,0.19962,0.19996,0.20035,0.20026,0.19981
1.1828e+05,1.0839e+08,0,23.771,14.594,216.01,288.04,0.019049,71.969,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1833e+05,1.084e+08,0,23.766,14.594,216.01,288.04,0.013526,71.963,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1837e+05,1.0841e+08,0,23.766,14.594,216.01,288.04,0.013526,71.963,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1842e+05,1.0842e+08,0,23.764,14.594,216,288.04,0.010309,71.96,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1846e+05,1.0843e+08,0,23.762,14.594,216,288.04,0.009204,71.959,143.95,0.19962,0.19996,0.20035,0.20026,0.19981
1.1851e+05,1.0844e+08,0,23.764,14.594,216,288.04,0.010914,71.961,143.96,0.19962,0.19996,0.20035,0.20026,0.19981
1.1855e+05,1.0845e+08,0,23.77,14.594,216.1,288.03,359.92,71.915,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.186e+05,1.0846e+08,0,307.66,14.465,216.11,288.04,359.93,71.922,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.1865e+05,1.0847e+08,0,307.67,14.465,216.11,288.05,359.93,71.931,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.1869e+05,1.0848e+08,0,307.67,14.465,216.12,288.05,359.94,71.934,144.05,0.19997,0.20085,0.20055,0.19949,0.19913
1.1874e+05,1.0849e+08,0,307.67,14.465,216.12,288.05,359.94,71.934,144.05,0.19997,0.20085,0.20055,0.19949,0.19913
1.1878e+05,1.085e+08,0,307.68,14.465,216.12,288.05,359.94,71.937,144.05,0.19997,0.20085,0.20055,0.19949,0.19913
1.1883e+05,1.0851e+08,0,307.68,14.465,216.12,288.06,359.94,71.938,144.05,0.19997,0.20085,0.20055,0.19949,0.19913
1.1887e+05,1.0852e+08,0,307.67,14.465,216.12,288.05,359.94,71.936,144.05,0.19997,0.20085,0.20055,0.19949,0.19913
1.1892e+05,1.0853e+08,0,307.67,14.465,216.12,288.05,359.94,71.933,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.1896e+05,1.0855e+08,0,307.67,14.465,216.12,288.05,359.94,71.933,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.1901e+05,1.0856e+08,0,307.67,14.465,216.11,288.05,359.93,71.93,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.1906e+05,1.0857e+08,0,307.66,14.465,216.11,288.04,359.93,71.925,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.191e+05,1.0858e+08,0,307.66,14.465,216.11,288.04,359.93,71.921,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.1915e+05,1.0859e+08,0,307.65,14.465,216.1,288.03,359.92,71.917,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.1919e+05,1.086e+08,0,307.65,14.465,216.1,288.03,359.92,71.916,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.1924e+05,1.0861e+08,0,307.65,14.465,216.1,288.03,359.92,71.916,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.1928e+05,1.0862e+08,0,307.66,14.465,216.1,288.04,359.92,71.92,144.03,0.19997,0.20085,0.20055,0.19949,0.19913
1.1933e+05,1.0863e+08,0,307.66,14.465,216.11,288.04,359.93,71.925,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.1937e+05,1.0864e+08,0,307.67,14.465,216.11,288.05,359.93,71.931,144.04,0.19997,0.20085,0.20055,0.19949,0.19913
1.1942e+05,1.0865e+08,0,307.68,14.465,216.27,288.23,359.9,71.736,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.1947e+05,1.0866e+08,0,334.89,14.554,216.28,288.23,359.9,71.741,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.1951e+05,1.0867e+08,0,334.89,14.554,216.28,288.24,359.91,71.745,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.1956e+05,1.0869e+08,0,334.89,14.554,216.28,288.24,359.91,71.744,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.196e+05,1.087e+08,0,334.89,14.554,216.28,288.23,359.9,71.741,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.1965e+05,1.0871e+08,0,334.89,14.554,216.28,288.23,359.9,71.741,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.1969e+05,1.0872e+08,0,334.88,14.554,216.27,288.23,359.9,71.736,143.97,0.19874,0.20178,0.20236,0.19967,0.19745
1.1974e+05,1.0873e+08,0,334.87,14.554,216.26,288.22,359.89,71.729,143.96,0.19874,0.20178,0.20236,0.19967,0.19745
1.1979e+05,1.0874e+08,0,334.87,14.554,216.26,288.22,359.89,71.724,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.1983e+05,1.0875e+08,0,334.87,14.554,216.26,288.21,359.88,71.72,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.1988e+05,1.0876e+08,0,334.86,14.554,216.25,288.21,359.88,71.718,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.1992e+05,1.0877e+08,0,334.86,14.554,216.25,288.21,359.88,71.718,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.1997e+05,1.0878e+08,0,334.86,14.554,216.25,288.21,359.88,71.718,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.2001e+05,1.0879e+08,0,334.86,14.554,216.25,288.21,359.88,71.719,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.2006e+05,1.088e+08,0,334.87,14.554,216.26,288.21,359.88,71.722,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.201e+05,1.0881e+08,0,334.87,14.554,216.26,288.22,359.89,71.724,143.95,0.19874,0.20178,0.20236,0.19967,0.19745
1.2015e+05,1.0883e+08,0,334.87,14.554,216.26,288.22,359.89,71.728,143.96,0.19874,0.20178,0.20236,0.19967,0.19745
1.202e+05,1.0884e+08,0,334.87,14.554,216.26,288.22,359.89,71.729,143.96,0.19874,0.20178,0.20236,0.19967,0.19745
1.2025e+05,1.0885e+08,0,334.87,14.554,216.26,288.22,359.89,71.729,143.96,0.19874,0.20178,0.20236,0.19967,0.19745
1.2029e+05,1.0886e+08,0,334.88,14.554,216.6,288.5,359.73,71.353,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2034e+05,1.0887e+08,0,334.7,14.445,216.6,288.5,359.73,71.354,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2039e+05,1.0889e+08,0,334.7,14.445,216.6,288.5,359.73,71.352,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2043e+05,1.089e+08,0,334.69,14.445,216.6,288.5,359.73,71.351,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2048e+05,1.0891e+08,0,334.69,14.445,216.6,288.5,359.73,71.349,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2052e+05,1.0892e+08,0,334.69,14.445,216.6,288.5,359.73,71.349,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2057e+05,1.0893e+08,0,334.69,14.445,216.59,288.49,359.72,71.347,143.88,0.19702,0.20424,0.20561,0.19918,0.19395
1.2061e+05,1.0894e+08,0,334.69,14.445,216.59,288.49,359.72,71.345,143.88,0.19702,0.20424,0.20561,0.19918,0.19395
1.2066e+05,1.0895e+08,0,334.69,14.445,216.59,288.49,359.72,71.346,143.88,0.19702,0.20424,0.20561,0.19918,0.19395
1.2071e+05,1.0896e+08,0,334.69,14.445,216.59,288.49,359.72,71.347,143.88,0.19702,0.20424,0.20561,0.19918,0.19395
1.2075e+05,1.0897e+08,0,334.69,14.445,216.59,288.49,359.72,71.347,143.88,0.19702,0.20424,0.20561,0.19918,0.19395
1.208e+05,1.0898e+08,0,334.69,14.445,216.6,288.5,359.73,71.35,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2084e+05,1.0899e+08,0,334.7,14.445,216.6,288.5,359.73,71.355,143.89,0.19702,0.20424,0.20561,0.19918,0.19395
1.2088e+05,1.09e+08,0,334.7,14.445,216.61,288.5,359.73,71.357,143.9,0.19702,0.20424,0.20561,0.19918,0.19395
1.2093e+05,1.0901e+08,0,334.7,14.445,216.61,288.51,359.74,71.36,143.9,0.19702,0.20424,0.20561,0.19918,0.19395
1.2098e+05,1.0902e+08,0,334.71,14.445,216.61,288.51,359.74,71.362,143.9,0.19702,0.20424,0.20561,0.19918,0.19395
1.2102e+05,1.0903e+08,0,334.71,14.445,216.61,288.51,359.74,71.362,143.9,0.19702,0.20424,0.20561,0.19918,0.19395
1.2106e+05,1.0904e+08,0,334.71,14.445,216.61,288.51,359.74,71.362,143.9,0.19702,0.20424,0.20561,0.19918,0.19395
1.2111e+05,1.0905e+08,0,334.7,14.445,216.29,288,359.73,71.868,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2116e+05,1.0906e+08,0,281.81,14.157,216.29,288,359.73,71.867,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.212e+05,1.0907e+08,0,281.81,14.158,216.29,287.99,359.73,71.865,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2125e+05,1.0908e+08,0,281.81,14.158,216.29,287.99,359.73,71.863,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2129e+05,1.0909e+08,0,281.81,14.158,216.29,287.99,359.73,71.863,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2134e+05,1.091e+08,0,281.81,14.158,216.29,287.99,359.73,71.863,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2138e+05,1.0911e+08,0,281.81,14.158,216.29,287.99,359.72,71.86,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2143e+05,1.0912e+08,0,281.81,14.158,216.29,287.99,359.72,71.861,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2147e+05,1.0913e+08,0,281.81,14.158,216.29,287.99,359.73,71.863,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2152e+05,1.0914e+08,0,281.81,14.158,216.29,287.99,359.73,71.865,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2157e+05,1.0915e+08,0,281.81,14.158,216.29,288,359.73,71.868,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2161e+05,1.0916e+08,0,281.81,14.158,216.29,288,359.73,71.868,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2166e+05,1.0917e+08,0,281.82,14.158,216.3,288,359.73,71.87,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.217e+05,1.0918e+08,0,281.82,14.158,216.3,288,359.74,71.871,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2174e+05,1.0919e+08,0,281.82,14.158,216.3,288,359.74,71.872,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2179e+05,1.092e+08,0,281.82,14.158,216.3,288,359.73,71.87,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2184e+05,1.0921e+08,0,281.81,14.158,216.29,287.99,359.73,71.866,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2188e+05,1.0922e+08,0,281.81,14.158,216.29,287.99,359.73,71.866,144.22,0.20116,0.20276,0.20054,0.19758,0.19796
1.2192e+05,1.0923e+08,0,281.81,14.158,216.29,287.99,359.73,71.864,144.21,0.20116,0.20276,0.20054,0.19758,0.19796
1.2197e+05,1.0924e+08,0,281.81,14.158,216.21,288.35,0.023031,71.684,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.2201e+05,1.0925e+08,0,2.7182,14.102,216.21,288.35,0.020123,71.681,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.2206e+05,1.0926e+08,0,2.7164,14.102,216.21,288.35,0.018266,71.68,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.221e+05,1.0927e+08,0,2.7145,14.102,216.21,288.34,0.016464,71.678,143.79,0.19723,0.20084,0.2033,0.20119,0.19744
1.2215e+05,1.0928e+08,0,2.7154,14.102,216.21,288.35,0.017498,71.679,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.222e+05,1.093e+08,0,2.7184,14.102,216.21,288.35,0.020385,71.682,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.2224e+05,1.0931e+08,0,2.7231,14.102,216.22,288.35,0.024972,71.686,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.2228e+05,1.0932e+08,0,2.7231,14.102,216.22,288.35,0.024972,71.686,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.2233e+05,1.0933e+08,0,2.7306,14.102,216.22,288.36,0.032487,71.694,143.81,0.19723,0.20084,0.2033,0.20119,0.19744
1.2237e+05,1.0934e+08,0,2.7341,14.102,216.23,288.36,0.03602,71.697,143.81,0.19723,0.20084,0.2033,0.20119,0.19744
1.2242e+05,1.0935e+08,0,2.7377,14.102,216.23,288.37,0.039757,71.701,143.82,0.19723,0.20084,0.2033,0.20119,0.19744
1.2247e+05,1.0936e+08,0,2.7394,14.102,216.23,288.37,0.041562,71.703,143.82,0.19723,0.20084,0.2033,0.20119,0.19744
1.2251e+05,1.0937e+08,0,2.7367,14.102,216.23,288.37,0.038773,71.7,143.82,0.19723,0.20084,0.2033,0.20119,0.19744
1.2256e+05,1.0938e+08,0,2.7367,14.102,216.23,288.37,0.038773,71.7,143.82,0.19723,0.20084,0.2033,0.20119,0.19744
1.226e+05,1.0939e+08,0,2.7344,14.102,216.23,288.36,0.036129,71.697,143.81,0.19723,0.20084,0.2033,0.20119,0.19744
1.2264e+05,1.094e+08,0,2.7289,14.102,216.22,288.36,0.030945,71.692,143.81,0.19723,0.20084,0.2033,0.20119,0.19744
1.2269e+05,1.0941e+08,0,2.7215,14.102,216.21,288.35,0.023414,71.685,143.8,0.19723,0.20084,0.2033,0.20119,0.19744
1.2273e+05,1.0942e+08,0,2.7138,14.102,216.21,288.34,0.015828,71.677,143.79,0.19723,0.20084,0.2033,0.20119,0.19744
1.2278e+05,1.0943e+08,0,2.7138,14.102,216.21,288.34,0.015828,71.677,143.79,0.19723,0.20084,0.2033,0.20119,0.19744
1.2283e+05,1.0944e+08,0,2.7071,14.102,216.2,288.34,0.008967,71.67,143.79,0.19723,0.20084,0.2033,0.20119,0.19744
1.2287e+05,1.0945e+08,0,2.7032,14.102,216.04,288.1,0.015287,71.901,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2292e+05,1.0946e+08,0,18.496,14.345,216.04,288.11,0.015533,71.901,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2296e+05,1.0947e+08,0,18.497,14.345,216.04,288.11,0.01631,71.902,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.23e+05,1.0948e+08,0,18.502,14.345,216.05,288.11,0.020895,71.907,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2305e+05,1.0949e+08,0,18.507,14.345,216.05,288.12,0.026309,71.912,143.93,0.19912,0.19994,0.20084,0.20058,0.19952
1.2309e+05,1.095e+08,0,18.507,14.345,216.05,288.12,0.026309,71.912,143.93,0.19912,0.19994,0.20084,0.20058,0.19952
1.2314e+05,1.0951e+08,0,18.514,14.345,216.06,288.12,0.033277,71.919,143.94,0.19912,0.19994,0.20084,0.20058,0.19952
1.2318e+05,1.0952e+08,0,18.521,14.345,216.07,288.13,0.039123,71.925,143.94,0.19912,0.19994,0.20084,0.20058,0.19952
1.2323e+05,1.0953e+08,0,18.523,14.345,216.07,288.13,0.042441,71.928,143.95,0.19912,0.19994,0.20084,0.20058,0.19952
1.2328e+05,1.0954e+08,0,18.523,14.345,216.07,288.13,0.042441,71.928,143.95,0.19912,0.19994,0.20084,0.20058,0.19952
1.2332e+05,1.0955e+08,0,18.522,14.345,216.07,288.13,0.041551,71.927,143.94,0.19912,0.19994,0.20084,0.20058,0.19952
1.2337e+05,1.0956e+08,0,18.518,14.345,216.06,288.13,0.036699,71.922,143.94,0.19912,0.19994,0.20084,0.20058,0.19952
1.2341e+05,1.0957e+08,0,18.512,14.345,216.06,288.12,0.030894,71.917,143.93,0.19912,0.19994,0.20084,0.20058,0.19952
1.2346e+05,1.0958e+08,0,18.507,14.345,216.05,288.12,0.025601,71.911,143.93,0.19912,0.19994,0.20084,0.20058,0.19952
1.235e+05,1.0959e+08,0,18.507,14.345,216.05,288.12,0.025601,71.911,143.93,0.19912,0.19994,0.20084,0.20058,0.19952
1.2355e+05,1.096e+08,0,18.502,14.345,216.05,288.11,0.021344,71.907,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2359e+05,1.0961e+08,0,18.498,14.345,216.04,288.11,0.016747,71.902,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2364e+05,1.0962e+08,0,18.499,14.345,216.04,288.11,0.016848,71.902,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2368e+05,1.0963e+08,0,18.499,14.345,216.04,288.11,0.016848,71.902,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2373e+05,1.0964e+08,0,18.498,14.345,216.05,288.11,0.017723,71.903,143.92,0.19912,0.19994,0.20084,0.20058,0.19952
1.2377e+05,1.0965e+08,0,18.504,14.345,216.13,287.66,359.66,72.13,144.43,0.20446,0.20238,0.19703,0.19579,0.20034
1.2382e+05,1.0966e+08,0,230.74,14.149,216.14,287.67,359.66,72.135,144.43,0.20446,0.20238,0.19703,0.19579,0.20034
1.2386e+05,1.0967e+08,0,230.75,14.149,216.14,287.67,359.67,72.141,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.2391e+05,1.0968e+08,0,230.76,14.149,216.15,287.68,359.67,72.147,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.2395e+05,1.097e+08,0,230.76,14.149,216.15,287.68,359.67,72.147,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.24e+05,1.0971e+08,0,230.76,14.149,216.16,287.68,359.68,72.151,144.45,0.20446,0.20238,0.19703,0.19579,0.20034
1.2404e+05,1.0972e+08,0,230.76,14.149,216.16,287.69,359.68,72.155,144.45,0.20446,0.20238,0.19703,0.19579,0.20034
1.2408e+05,1.0973e+08,0,230.76,14.149,216.16,287.69,359.68,72.154,144.45,0.20446,0.20238,0.19703,0.19579,0.20034
1.2413e+05,1.0974e+08,0,230.76,14.149,216.16,287.68,359.68,72.151,144.45,0.20446,0.20238,0.19703,0.19579,0.20034
1.2417e+05,1.0975e+08,0,230.76,14.149,216.16,287.68,359.68,72.151,144.45,0.20446,0.20238,0.19703,0.19579,0.20034
1.2422e+05,1.0976e+08,0,230.76,14.149,216.15,287.68,359.67,72.147,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.2427e+05,1.0977e+08,0,230.75,14.149,216.15,287.68,359.67,72.144,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.2431e+05,1.0978e+08,0,230.75,14.149,216.14,287.67,359.67,72.141,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.2436e+05,1.0979e+08,0,230.75,14.149,216.14,287.67,359.66,72.137,144.43,0.20446,0.20238,0.19703,0.19579,0.20034
1.244e+05,1.098e+08,0,230.74,14.149,216.14,287.67,359.66,72.134,144.43,0.20446,0.20238,0.19703,0.19579,0.20034
1.2445e+05,1.0981e+08,0,230.74,14.149,216.14,287.67,359.66,72.134,144.43,0.20446,0.20238,0.19703,0.19579,0.20034
1.2449e+05,1.0982e+08,0,230.74,14.149,216.14,287.67,359.66,72.136,144.43,0.20446,0.20238,0.19703,0.19579,0.20034
1.2454e+05,1.0983e+08,0,230.75,14.149,216.14,287.67,359.67,72.138,144.44,0.20446,0.20238,0.19703,0.19579,0.20034
1.2458e+05,1.0984e+08,0,230.75,14.149,216.18,287.72,359.67,72.093,144.41,0.20422,0.20265,0.19743,0.19577,0.19993
1.2462e+05,1.0985e+08,0,236.18,14.241,216.19,287.73,359.67,72.1,144.42,0.20422,0.20265,0.19743,0.19577,0.19993
1.2467e+05,1.0986e+08,0,236.18,14.241,216.19,287.73,359.68,72.104,144.43,0.20422,0.20265,0.19743,0.19577,0.19993
1.2472e+05,1.0987e+08,0,236.19,14.241,216.2,287.74,359.68,72.109,144.43,0.20422,0.20265,0.19743,0.19577,0.19993
1.2476e+05,1.0988e+08,0,236.19,14.241,216.2,287.74,359.69,72.113,144.43,0.20422,0.20265,0.19743,0.19577,0.19993
1.2481e+05,1.0989e+08,0,236.19,14.241,216.2,287.74,359.69,72.113,144.43,0.20422,0.20265,0.19743,0.19577,0.19993
