LineNo,TimeUS,C,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
80540,3.9659e+07,0,2.4113e-09,6.1525e-06,6.1427e-06,6.1527e-08,0,0,0,0,0,0,0,0
82491,4.0151e+07,0,2.275e-09,6.1525e-06,6.0666e-06,6.1527e-08,0,0,0,0,0,0,0,0
84453,4.0644e+07,0,2.1618e-09,6.1525e-06,5.802e-06,6.1527e-08,0,0,0,0,0,0,0,0
86413,4.1143e+07,0,2.0648e-09,6.1525e-06,5.2276e-06,6.1527e-08,0,0,0,0,0,0,0,0
88406,4.1643e+07,0,1.9765e-09,6.1525e-06,4.3588e-06,6.1527e-08,0,0,0,0,0,0,0,0
90365,4.2139e+07,0,1.8895e-09,6.1525e-06,3.3905e-06,6.1527e-08,0,0,0,0,0,0,0,0
92321,4.2634e+07,0,1.7951e-09,6.1525e-06,2.5133e-06,6.1527e-08,0,0,0,0,0,0,0,0
94275,4.3127e+07,0,1.7088e-09,6.1525e-06,1.9577e-06,6.1527e-08,0,0,0,0,0,0,0,0
96227,4.3621e+07,0,1.5763e-09,6.1525e-06,1.433e-06,6.1527e-08,0,0,0,0,0,0,0,0
98149,4.4112e+07,0,1.4146e-09,6.1525e-06,1.0642e-06,6.1527e-08,0,0,0,0,0,0,0,0
1.0012e+05,4.4608e+07,0,1.2268e-09,6.1525e-06,8.0815e-07,6.1527e-08,0,0,0,0,0,0,0,0
1.0208e+05,4.5103e+07,0,1.0337e-09,6.1525e-06,6.2887e-07,6.1527e-08,0,0,0,0,0,0,0,0
1.0408e+05,4.5604e+07,0,1.0058e-09,6.1525e-06,3.7199e-07,6.1527e-08,0,0,0,0,0,0,0,0
1.06e+05,4.6095e+07,0,9.1034e-10,6.1525e-06,2.8847e-07,6.1527e-08,0,0,0,0,0,0,0,0
1.0797e+05,4.6591e+07,0,7.9757e-10,6.1525e-06,2.8847e-07,6.153e-08,0,0,0,0,0,0,0,0
1.099e+05,4.7088e+07,0,6.2463e-10,6.1525e-06,2.8847e-07,6.1525e-08,0,0,0,0,0,0,0,0
1.119e+05,4.7584e+07,0,5.178e-10,6.1525e-06,2.8847e-07,6.1528e-08,0,0,0,0,0,0,0,0
1.1386e+05,4.808e+07,0,3.9208e-10,6.1525e-06,2.8847e-07,6.1525e-08,0,0,0,0,0,0,0,0
1.1581e+05,4.8573e+07,0,3.3282e-10,6.1525e-06,2.8847e-07,6.1526e-08,0,0,0,0,0,0,0,0
1.1684e+05,1.0805e+08,0,1.2233e-10,6.0354e-06,2.8821e-07,6.0567e-08,0,0,0,0,0,0,0,0
1.1897e+05,1.0855e+08,0,1.2204e-10,5.1031e-06,2.857e-07,5.8381e-08,0,0,0,0,0,0,0,0
1.2107e+05,1.0904e+08,0,1.2172e-10,3.7358e-06,2.7991e-07,5.6099e-08,0,0,0,0,0,0,0,0
1.2324e+05,1.0953e+08,0,1.2136e-10,2.2347e-06,2.6633e-07,5.2775e-08,0,0,0,0,0,0,0,0
1.2541e+05,1.1002e+08,0,1.213e-10,1.6578e-06,2.5557e-07,5.0467e-08,0,0,0,0,0,0,0,0
1.2755e+05,1.1051e+08,0,1.2103e-10,1.1584e-06,2.3937e-07,4.7318e-08,0,0,0,0,0,0,0,0
1.2956e+05,1.1101e+08,0,1.2077e-10,9.6707e-07,2.2977e-07,4.5156e-08,0,0,0,0,0,0,0,0
1.3168e+05,1.115e+08,0,1.2051e-10,7.8894e-07,2.1776e-07,4.2235e-08,0,0,0,0,0,0,0,0
1.3385e+05,1.12e+08,0,1.2025e-10,7.1372e-07,2.1141e-07,4.0289e-08,0,0,0,0,0,0,0,0
1.3599e+05,1.1249e+08,0,1.1995e-10,6.3926e-07,2.041e-07,3.7718e-08,0,0,0,0,0,0,0,0
1.3817e+05,1.1299e+08,0,1.1993e-10,6.0668e-07,2.0052e-07,3.6078e-08,0,0,0,0,0,0,0,0
1.4021e+05,1.1349e+08,0,1.1974e-10,5.9444e-07,1.991e-07,3.3291e-08,0,0,0,0,0,0,0,0
1.422e+05,1.1398e+08,0,1.1948e-10,5.9444e-07,1.991e-07,3.1651e-08,0,0,0,0,0,0,0,0
1.4419e+05,1.1448e+08,0,1.1929e-10,5.9444e-07,1.991e-07,2.97e-08,0,0,0,0,0,0,0,0
1.4615e+05,1.1498e+08,0,1.1899e-10,5.9444e-07,1.991e-07,2.8392e-08,0,0,0,0,0,0,0,0
1.4808e+05,1.1547e+08,0,1.1873e-10,5.9444e-07,1.991e-07,2.6834e-08,0,0,0,0,0,0,0,0
1.5003e+05,1.1596e+08,0,1.1847e-10,5.9444e-07,1.991e-07,2.5742e-08,0,0,0,0,0,0,0,0
1.5201e+05,1.1646e+08,0,1.1818e-10,5.9444e-07,1.991e-07,2.4408e-08,0,0,0,0,0,0,0,0
1.5396e+05,1.1696e+08,0,1.1814e-10,5.9444e-07,1.991e-07,2.3529e-08,0,0,0,0,0,0,0,0
1.559e+05,1.1745e+08,0,1.1805e-10,5.9444e-07,1.991e-07,2.2367e-08,0,0,0,0,0,0,0,0
1.579e+05,1.1795e+08,0,1.1782e-10,5.9444e-07,1.991e-07,2.1531e-08,0,0,0,0,0,0,0,0
1.5988e+05,1.1845e+08,0,1.1755e-10,5.9444e-07,1.991e-07,2.0739e-08,0,0,0,0,0,0,0,0
1.6182e+05,1.1894e+08,0,1.1725e-10,5.9444e-07,1.991e-07,1.9779e-08,0,0,0,0,0,0,0,0
1.638e+05,1.1943e+08,0,1.1726e-10,5.9444e-07,1.991e-07,1.9143e-08,0,0,0,0,0,0,0,0
1.6575e+05,1.1993e+08,0,1.17e-10,5.9444e-07,1.991e-07,1.8301e-08,0,0,0,0,0,0,0,0
1.6772e+05,1.2043e+08,0,1.1679e-10,5.9444e-07,1.991e-07,1.7687e-08,0,0,0,0,0,0,0,0
1.6966e+05,1.2092e+08,0,1.1649e-10,5.9444e-07,1.991e-07,1.6955e-08,0,0,0,0,0,0,0,0
1.7164e+05,1.2141e+08,0,1.163e-10,5.9444e-07,1.991e-07,1.6418e-08,0,0,0,0,0,0,0,0
1.7363e+05,1.2191e+08,0,1.1618e-10,5.9444e-07,1.991e-07,1.5781e-08,0,0,0,0,0,0,0,0
1.7561e+05,1.224e+08,0,1.1599e-10,5.9444e-07,1.991e-07,1.5313e-08,0,0,0,0,0,0,0,0
1.776e+05,1.229e+08,0,1.1601e-10,5.9444e-07,1.991e-07,1.476e-08,0,0,0,0,0,0,0,0
1.7958e+05,1.234e+08,0,1.1582e-10,5.9444e-07,1.991e-07,1.439e-08,0,0,0,0,0,0,0,0
1.8156e+05,1.239e+08,0,1.156e-10,5.9444e-07,1.991e-07,1.3902e-08,0,0,0,0,0,0,0,0
1.8354e+05,1.2439e+08,0,1.1535e-10,5.9444e-07,1.991e-07,1.3538e-08,0,0,0,0,0,0,0,0
1.8552e+05,1.2489e+08,0,1.1514e-10,5.9444e-07,1.991e-07,1.3107e-08,0,0,0,0,0,0,0,0
1.8751e+05,1.2539e+08,0,1.1491e-10,5.9444e-07,1.991e-07,1.2784e-08,0,0,0,0,0,0,0,0
1.8946e+05,1.2588e+08,0,1.1475e-10,5.9444e-07,1.991e-07,1.2402e-08,0,0,0,0,0,0,0,0
1.9145e+05,1.2637e+08,0,1.1479e-10,5.9444e-07,1.991e-07,1.2143e-08,0,0,0,0,0,0,0,0
1.9333e+05,1.2687e+08,0,1.1473e-10,5.9444e-07,1.991e-07,1.1802e-08,0,0,0,0,0,0,0,0
1.9532e+05,1.2737e+08,0,1.1451e-10,5.9444e-07,1.991e-07,1.1544e-08,0,0,0,0,0,0,0,0
1.973e+05,1.2787e+08,0,1.1424e-10,5.9444e-07,1.991e-07,1.1235e-08,0,0,0,0,0,0,0,0
1.988e+05,1.7397e+08,0,1.0032e-10,1.3114e-07,1.991e-07,4.9839e-09,0,0,0,0,0,0,0,0
2.0094e+05,1.7447e+08,0,1.0066e-10,1.307e-07,1.9807e-07,4.9526e-09,0,0,0,0,0,0,0,0
2.0309e+05,1.7497e+08,0,1.0098e-10,1.2963e-07,1.9562e-07,4.9305e-09,0,0,0,0,0,0,0,0
2.0522e+05,1.7546e+08,0,1.0127e-10,1.2673e-07,1.8908e-07,4.8936e-09,0,0,0,0,0,0,0,0
2.074e+05,1.7596e+08,0,1.0167e-10,1.2431e-07,1.8376e-07,4.8698e-09,0,0,0,0,0,0,0,0
2.0958e+05,1.7645e+08,0,1.0205e-10,1.2173e-07,1.7817e-07,4.8442e-09,0,0,0,0,0,0,0,0
2.116e+05,1.7695e+08,0,1.0231e-10,1.1799e-07,1.7029e-07,4.8042e-09,0,0,0,0,0,0,0,0
2.1379e+05,1.7745e+08,0,1.0267e-10,1.1573e-07,1.6564e-07,4.7773e-09,0,0,0,0,0,0,0,0
2.1597e+05,1.7795e+08,0,1.0295e-10,1.1292e-07,1.5997e-07,4.7369e-09,0,0,0,0,0,0,0,0
2.1814e+05,1.7844e+08,0,1.031e-10,1.1139e-07,1.5692e-07,4.708e-09,0,0,0,0,0,0,0,0
2.2031e+05,1.7894e+08,0,1.0334e-10,1.0962e-07,1.5344e-07,4.6671e-09,0,0,0,0,0,0,0,0
2.2248e+05,1.7944e+08,0,1.0357e-10,1.0877e-07,1.5179e-07,4.6391e-09,0,0,0,0,0,0,0,0
2.2462e+05,1.7994e+08,0,1.0377e-10,1.0789e-07,1.501e-07,4.5988e-09,0,0,0,0,0,0,0,0
2.2679e+05,1.8044e+08,0,1.0407e-10,1.0737e-07,1.491e-07,4.5605e-09,0,0,0,0,0,0,0,0
2.2894e+05,1.8094e+08,0,1.0439e-10,1.0718e-07,1.4874e-07,4.5347e-09,0,0,0,0,0,0,0,0
2.3108e+05,1.8144e+08,0,1.0454e-10,1.0708e-07,1.4853e-07,4.5076e-09,0,0,0,0,0,0,0,0
2.3317e+05,1.8194e+08,0,1.0484e-10,1.0701e-07,1.484e-07,4.4704e-09,0,0,0,0,0,0,0,0
2.3534e+05,1.8244e+08,0,1.0497e-10,1.0699e-07,1.4836e-07,4.4442e-09,0,0,0,0,0,0,0,0
2.3746e+05,1.8293e+08,0,1.0529e-10,1.0697e-07,1.4832e-07,4.4091e-09,0,0,0,0,0,0,0,0
2.3963e+05,1.8343e+08,0,1.0549e-10,1.0695e-07,1.4827e-07,4.3844e-09,0,0,0,0,0,0,0,0
2.4177e+05,1.8393e+08,0,1.0568e-10,1.0691e-07,1.4819e-07,4.3433e-09,0,0,0,0,0,0,0,0
2.4385e+05,1.8442e+08,0,1.0577e-10,1.0691e-07,1.4819e-07,4.3004e-09,0,0,0,0,0,0,0,0
2.4593e+05,1.8491e+08,0,1.0588e-10,1.0691e-07,1.4819e-07,4.2577e-09,0,0,0,0,0,0,0,0
2.4803e+05,1.8541e+08,0,1.0611e-10,1.0691e-07,1.4819e-07,4.2323e-09,0,0,0,0,0,0,0,0
2.5007e+05,1.859e+08,0,1.0619e-10,1.0691e-07,1.4819e-07,4.197e-09,0,0,0,0,0,0,0,0
2.5216e+05,1.8639e+08,0,1.0641e-10,1.0691e-07,1.4819e-07,4.172e-09,0,0,0,0,0,0,0,0
2.5424e+05,1.8688e+08,0,1.0644e-10,1.0691e-07,1.4819e-07,4.1419e-09,0,0,0,0,0,0,0,0
2.5633e+05,1.8738e+08,0,1.0665e-10,1.069e-07,1.4815e-07,4.1259e-09,0,0,0,0,0,0,0,0
2.5846e+05,1.8787e+08,0,1.067e-10,1.0632e-07,1.4704e-07,4.1019e-09,0,0,0,0,0,0,0,0
2.6061e+05,1.8838e+08,0,1.0678e-10,1.0539e-07,1.4531e-07,4.0862e-09,0,0,0,0,0,0,0,0
2.6274e+05,1.8887e+08,0,1.07e-10,1.033e-07,1.4143e-07,4.0603e-09,0,0,0,0,0,0,0,0
2.6487e+05,1.8936e+08,0,1.0704e-10,1.0165e-07,1.3844e-07,4.0423e-09,0,0,0,0,0,0,0,0
2.6699e+05,1.8986e+08,0,1.071e-10,9.9121e-08,1.339e-07,4.0138e-09,0,0,0,0,0,0,0,0
2.7107e+05,1.9085e+08,0,1.0734e-10,9.6116e-08,1.2861e-07,3.9767e-09,0,0,0,0,0,0,0,0
2.732e+05,1.9134e+08,0,1.0741e-10,9.4342e-08,1.2553e-07,3.9477e-09,0,0,0,0,0,0,0,0
2.7534e+05,1.9184e+08,0,1.0751e-10,9.342e-08,1.2394e-07,3.929e-09,0,0,0,0,0,0,0,0
2.7742e+05,1.9233e+08,0,1.0767e-10,9.2402e-08,1.2219e-07,3.9013e-09,0,0,0,0,0,0,0,0
2.7955e+05,1.9283e+08,0,1.0774e-10,9.1935e-08,1.2138e-07,3.8828e-09,0,0,0,0,0,0,0,0
2.8164e+05,1.9333e+08,0,1.0789e-10,9.1499e-08,1.2063e-07,3.8558e-09,0,0,0,0,0,0,0,0
2.8371e+05,1.9382e+08,0,1.0788e-10,9.1343e-08,1.2036e-07,3.8283e-09,0,0,0,0,0,0,0,0
2.858e+05,1.9432e+08,0,1.0784e-10,9.1181e-08,1.2007e-07,3.7876e-09,0,0,0,0,0,0,0,0
2.8784e+05,1.9482e+08,0,1.0797e-10,9.1122e-08,1.1997e-07,3.7652e-09,0,0,0,0,0,0,0,0
2.8988e+05,1.9531e+08,0,1.0789e-10,9.1072e-08,1.1987e-07,3.735e-09,0,0,0,0,0,0,0,0
2.9196e+05,1.958e+08,0,1.0785e-10,9.1056e-08,1.1983e-07,3.7148e-09,0,0,0,0,0,0,0,0
2.9403e+05,1.963e+08,0,1.0797e-10,9.1032e-08,1.1977e-07,3.6911e-09,0,0,0,0,0,0,0,0
2.9609e+05,1.9679e+08,0,1.0828e-10,9.1017e-08,1.1972e-07,3.6726e-09,0.0016745,0.00133,0.0016684,0.001729,0.0018815,0.0016678,0,0
2.981e+05,1.9729e+08,0,1.0927e-10,9.0878e-08,1.1941e-07,3.651e-09,0.0013697,0.0012606,0.0013658,0.0014529,0.0016712,0.0013652,0,0
3.0007e+05,1.9778e+08,0,1.1034e-10,9.0625e-08,1.1856e-07,3.6348e-09,0.001313,0.0012327,0.0013096,0.0013832,0.0016105,0.0013092,0,0
3.0208e+05,1.9828e+08,0,1.1128e-10,9.0311e-08,1.1625e-07,3.6111e-09,0.0012837,0.0012076,0.001284,0.0013349,0.0015599,0.0012835,0,0
3.0409e+05,1.9877e+08,0,1.122e-10,9.0191e-08,1.1461e-07,3.5963e-09,0.0012589,0.0011644,0.0012679,0.0012911,0.0014664,0.001267,0,0
3.0607e+05,1.9927e+08,0,1.1313e-10,9.0106e-08,1.1346e-07,3.5793e-09,0.0012444,0.0011226,0.0012601,0.001265,0.0013761,0.0012595,0,0
3.0809e+05,1.9976e+08,0,1.1402e-10,9.0031e-08,1.1217e-07,3.5583e-09,0.0012344,0.0010965,0.00125,0.0012526,0.0013101,0.0012495,0,0
3.1006e+05,2.0025e+08,0,1.1486e-10,9.0004e-08,1.1123e-07,3.5409e-09,0.0012285,0.0010903,0.0012444,0.0012492,0.0012913,0.0012439,0,0
3.1207e+05,2.0075e+08,0,1.1574e-10,8.9987e-08,1.0973e-07,3.5203e-09,0.0012256,0.0010868,0.0012415,0.0012474,0.0012793,0.001241,0,0
3.1407e+05,2.0124e+08,0,1.1666e-10,8.9981e-08,1.0874e-07,3.498e-09,0.0012222,0.0010842,0.0012387,0.0012435,0.0012673,0.0012385,0,0
3.1608e+05,2.0174e+08,0,1.1758e-10,8.998e-08,1.083e-07,3.4847e-09,0.0012185,0.0010824,0.0012369,0.0012401,0.0012593,0.0012365,0,0
3.1809e+05,2.0223e+08,0,1.185e-10,8.997e-08,1.0784e-07,3.4695e-09,0.0012147,0.0010757,0.0012318,0.0012347,0.001249,0.0012312,0,0
3.2007e+05,2.0273e+08,0,1.1933e-10,8.9942e-08,1.0712e-07,3.4479e-09,0.0012061,0.0010557,0.0012284,0.00122,0.0012132,0.001228,0,0
3.2212e+05,2.0322e+08,0,1.2019e-10,8.9923e-08,1.0678e-07,3.4352e-09,0.0012009,0.0010426,0.0012269,0.0012109,0.0011895,0.0012264,0,0
3.2412e+05,2.0372e+08,0,1.2092e-10,8.9876e-08,1.0641e-07,3.4137e-09,0.0011915,0.0010208,0.0012183,0.0011945,0.0011512,0.0012179,0,0
3.2618e+05,2.0422e+08,0,1.2179e-10,8.9834e-08,1.0627e-07,3.4015e-09,0.0011901,0.0010129,0.0012157,0.0011904,0.0011338,0.0012152,0,0
3.2818e+05,2.0472e+08,0,1.2267e-10,8.9757e-08,1.0611e-07,3.382e-09,0.0011876,0.0010031,0.0012108,0.0011855,0.0011092,0.00121,0,0
3.3016e+05,2.0521e+08,0,1.2357e-10,8.9692e-08,1.0601e-07,3.369e-09,0.0011864,0.00099707,0.0012093,0.0011825,0.001098,0.0012084,0,0
3.3166e+05,2.0571e+08,0,1.2431e-10,8.9574e-08,1.0588e-07,3.3514e-09,0.0011826,0.00098998,0.0012071,0.0011771,0.0010835,0.0012064,0,0
3.3368e+05,2.0621e+08,0,1.2505e-10,8.9477e-08,1.0575e-07,3.3378e-09,0.0011677,0.00098225,0.0012009,0.0011624,0.0010672,0.0011995,0,0
3.3569e+05,2.067e+08,0,1.2578e-10,8.9335e-08,1.0557e-07,3.3212e-09,0.0011571,0.00097719,0.0011857,0.0011568,0.00105,0.0011842,0,0
3.377e+05,2.072e+08,0,1.2665e-10,8.9251e-08,1.0533e-07,3.3095e-09,0.0011342,0.000962,0.0011705,0.0011367,0.0010209,0.0011705,0,0
3.3972e+05,2.077e+08,0,1.2733e-10,8.9147e-08,1.0488e-07,3.2915e-09,0.0011081,0.00094896,0.0011506,0.0011157,0.00099495,0.0011523,0,0
3.4171e+05,2.082e+08,0,1.2807e-10,8.9095e-08,1.0455e-07,3.2812e-09,0.0011004,0.00094056,0.0011399,0.0011097,0.00097951,0.0011421,0,0
3.4373e+05,2.0869e+08,0,1.287e-10,8.9013e-08,1.0408e-07,3.2639e-09,0.0010938,0.00093639,0.0011325,0.0011044,0.00097234,0.0011344,0,0
3.4574e+05,2.0918e+08,0,1.2924e-10,8.8938e-08,1.038e-07,3.2534e-09,0.0010887,0.00093524,0.0011274,0.0010997,0.00097116,0.0011294,0,0
3.4772e+05,2.0968e+08,0,1.2982e-10,8.875e-08,1.0318e-07,3.237e-09,0.001081,0.00093192,0.0011187,0.0010903,0.00096622,0.0011208,0,0
3.4974e+05,2.1017e+08,0,1.3029e-10,8.859e-08,1.0263e-07,3.2257e-09,0.0010664,0.0009245,0.0011,0.001079,0.00094952,0.0011028,0,0
3.518e+05,2.1067e+08,0,1.3077e-10,8.8388e-08,1.0186e-07,3.2122e-09,0.0010337,0.00090544,0.0010547,0.0010541,0.00091038,0.0010578,0,0
3.5381e+05,2.1117e+08,0,1.3138e-10,8.83e-08,1.0146e-07,3.2027e-09,0.0010194,0.00085865,0.0010002,0.0010393,0.00085483,0.0010014,0,0
3.5586e+05,2.1167e+08,0,1.3176e-10,8.8211e-08,1.0104e-07,3.187e-09,0.00099678,0.00081928,0.00096346,0.0010041,0.00082115,0.00096499,0,0
3.5792e+05,2.1217e+08,0,1.3227e-10,8.8167e-08,1.0083e-07,3.1781e-09,0.00097478,0.00079859,0.00093042,0.00097062,0.00080881,0.0009329,0,0
3.5993e+05,2.1267e+08,0,1.3272e-10,8.8092e-08,1.0058e-07,3.164e-09,0.00092288,0.00079326,0.00088396,0.00092306,0.00079608,0.00088824,0,0
3.6196e+05,2.1317e+08,0,1.3317e-10,8.8026e-08,1.0042e-07,3.1565e-09,0.00088711,0.00078386,0.00084411,0.00090122,0.00076832,0.00084997,0,0
3.6398e+05,2.1367e+08,0,1.3366e-10,8.7922e-08,1.0017e-07,3.1426e-09,0.00085874,0.00077236,0.00081614,0.00088228,0.00074361,0.00082344,0,0
3.6599e+05,2.1416e+08,0,1.3393e-10,8.7862e-08,9.9954e-08,3.1321e-09,0.00082955,0.0007595,0.00078558,0.00086301,0.00071766,0.00079427,0,0
3.68e+05,2.1466e+08,0,1.3438e-10,8.7799e-08,9.9685e-08,3.1184e-09,0.00082394,0.0007541,0.00078024,0.00085504,0.00071521,0.00078882,0,0
3.7006e+05,2.1516e+08,0,1.3476e-10,8.777e-08,9.9517e-08,3.1109e-09,0.00081414,0.00074751,0.0007785,0.00084419,0.00070904,0.0007874,0,0
3.7208e+05,2.1565e+08,0,1.3513e-10,8.7728e-08,9.9272e-08,3.0977e-09,0.00080498,0.00074074,0.0007775,0.00083429,0.00070272,0.00078659,0,0
3.7414e+05,2.1615e+08,0,1.3565e-10,8.7704e-08,9.911e-08,3.0917e-09,0.00080252,0.00073813,0.00077707,0.00083149,0.00070067,0.00078608,0,0
3.7615e+05,2.1665e+08,0,1.3604e-10,8.7653e-08,9.8857e-08,3.0805e-09,0.00079947,0.00073145,0.0007723,0.0008282,0.00069471,0.00078088,0,0
3.7821e+05,2.1715e+08,0,1.3626e-10,8.7624e-08,9.8687e-08,3.0724e-09,0.00079727,0.00072889,0.0007719,0.00082582,0.00069256,0.00078036,0,0
3.8026e+05,2.1765e+08,0,1.3653e-10,8.7599e-08,9.8538e-08,3.0658e-09,0.00079663,0.00072793,0.00077149,0.0008251,0.00069184,0.00077993,0,0
3.8226e+05,2.1814e+08,0,1.3658e-10,8.7569e-08,9.8339e-08,3.0537e-09,0.00079591,0.00072676,0.00077062,0.00082426,0.00069097,0.00077906,0,0
3.8433e+05,2.1864e+08,0,1.3687e-10,8.7556e-08,9.8217e-08,3.0474e-09,0.00079368,0.00072365,0.00076959,0.00082187,0.000688,0.00077804,0,0
3.8633e+05,2.1913e+08,0,1.3701e-10,8.7539e-08,9.8056e-08,3.0359e-09,0.00079094,0.00071851,0.0007672,0.00081884,0.0006835,0.00077544,0,0
3.8835e+05,2.1963e+08,0,1.3704e-10,8.7529e-08,9.7941e-08,3.0281e-09,0.00079011,0.00071725,0.0007665,0.00081777,0.00068254,0.00077474,0,0
3.9037e+05,2.2013e+08,0,1.3719e-10,8.7515e-08,9.7803e-08,3.0179e-09,0.00078824,0.00071596,0.00076448,0.00081651,0.00068046,0.00077282,0,0
3.9238e+05,2.2062e+08,0,1.373e-10,8.751e-08,9.7704e-08,3.0104e-09,0.00078288,0.00070918,0.00076161,0.00080969,0.00067491,0.00077,0,0
3.944e+05,2.2112e+08,0,1.3761e-10,8.7502e-08,9.7592e-08,3.001e-09,0.00077308,0.00069881,0.00075942,0.00079827,0.00066563,0.00076786,0,0
3.9637e+05,2.2161e+08,0,1.3773e-10,8.7495e-08,9.7505e-08,2.9938e-09,0.00076457,0.00069033,0.00075852,0.00078871,0.00065778,0.00076698,0,0
3.9842e+05,2.2211e+08,0,1.3784e-10,8.7483e-08,9.7393e-08,2.9837e-09,0.00076102,0.00068664,0.00075812,0.0007848,0.00065431,0.00076643,0,0
4.0001e+05,2.226e+08,0,1.3813e-10,8.7478e-08,9.7318e-08,2.9795e-09,0.00075878,0.00068446,0.00075689,0.00078214,0.00065257,0.000765,0,0
